Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-09-05 00:00:00,0,322,322
2023-09-05 00:05:00,0,342,342
2023-09-05 00:10:00,0,525,525
2023-09-05 00:15:00,0,321,321
2023-09-05 00:20:00,0,536,536
2023-09-05 00:25:00,0,329,329
2023-09-05 00:30:00,0,235,235
2023-09-05 00:35:00,0,246,246
2023-09-05 00:40:00,0,261,261
2023-09-05 00:45:00,0,346,346
2023-09-05 00:50:00,0,351,351
2023-09-05 00:55:00,0,360,360
2023-09-05 01:00:00,0,242,242
2023-09-05 01:05:00,0,270,270
2023-09-05 01:10:00,0,238,238
2023-09-05 01:15:00,0,333,333
2023-09-05 01:20:00,0,337,337
2023-09-05 01:25:00,0,254,254
2023-09-05 01:30:00,0,247,247
2023-09-05 01:35:00,0,274,274
2023-09-05 01:40:00,0,337,337
2023-09-05 01:45:00,0,368,368
2023-09-05 01:50:00,0,552,552
2023-09-05 01:55:00,0,367,367
2023-09-05 02:00:00,0,235,235
2023-09-05 02:05:00,0,243,243
2023-09-05 02:10:00,0,263,263
2023-09-05 02:15:00,0,331,331
2023-09-05 02:20:00,0,338,338
2023-09-05 02:25:00,0,239,239
2023-09-05 02:30:00,0,228,228
2023-09-05 02:35:00,0,272,272
2023-09-05 02:40:00,0,342,342
2023-09-05 02:45:00,0,572,572
2023-09-05 02:50:00,0,335,335
2023-09-05 02:55:00,0,404,404
2023-09-05 03:00:00,0,393,393
2023-09-05 03:05:00,0,287,287
2023-09-05 03:10:00,0,264,264
2023-09-05 03:15:00,0,362,362
2023-09-05 03:20:00,0,368,368
2023-09-05 03:25:00,0,377,377
2023-09-05 03:30:00,0,263,263
2023-09-05 03:35:00,0,277,277
2023-09-05 03:40:00,0,549,549
2023-09-05 03:45:00,0,381,381
2023-09-05 03:50:00,0,612,612
2023-09-05 03:55:00,0,400,400
2023-09-05 04:00:00,0,382,382
2023-09-05 04:05:00,0,272,272
2023-09-05 04:10:00,0,264,264
2023-09-05 04:15:00,0,280,280
2023-09-05 04:20:00,0,357,357
2023-09-05 04:25:00,0,366,366
2023-09-05 04:30:00,0,261,261
2023-09-05 04:35:00,0,261,261
2023-09-05 04:40:00,0,274,274
2023-09-05 04:45:00,0,380,380
2023-09-05 04:50:00,0,375,375
2023-09-05 04:55:00,0,383,383
2023-09-05 05:00:00,0,604,604
2023-09-05 05:05:00,0,380,380
2023-09-05 05:10:00,0,268,268
2023-09-05 05:15:00,0,259,259
2023-09-05 05:20:00,0,338,338
2023-09-05 05:25:00,0,358,358
2023-09-05 05:30:00,0,357,357
2023-09-05 05:35:00,0,265,265
2023-09-05 05:40:00,0,259,259
2023-09-05 05:45:00,0,286,286
2023-09-05 05:50:00,0,375,375
2023-09-05 05:55:00,0,429,429
