Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-12-16 00:00:00,0,1979,1979
2023-12-16 00:05:00,0,409,409
2023-12-16 00:10:00,0,227,227
2023-12-16 00:15:00,0,263,263
2023-12-16 00:20:00,0,344,344
2023-12-16 00:25:00,0,11079,11079
2023-12-16 00:30:00,0,11049,11049
2023-12-16 00:35:00,0,12399,12399
2023-12-16 00:40:00,0,12483,12483
2023-12-16 00:45:00,0,12404,12404
2023-12-16 00:50:00,0,12575,12575
2023-12-16 00:55:00,0,12545,12545
2023-12-16 01:00:00,0,12598,12598
2023-12-16 01:05:00,0,10681,10681
2023-12-16 01:10:00,0,10690,10690
2023-12-16 01:15:00,0,10682,10682
2023-12-16 01:20:00,0,10842,10842
2023-12-16 01:25:00,0,10849,10849
2023-12-16 01:30:00,0,11088,11088
2023-12-16 01:35:00,0,12582,12582
2023-12-16 01:40:00,0,12482,12482
2023-12-16 01:45:00,0,12458,12458
2023-12-16 01:50:00,0,12432,12432
2023-12-16 01:55:00,0,12328,12328
2023-12-16 02:00:00,0,12493,12493
2023-12-16 02:05:00,0,12318,12318
2023-12-16 02:10:00,0,12329,12329
2023-12-16 02:15:00,0,12524,12524
2023-12-16 02:20:00,0,10890,10890
2023-12-16 02:25:00,0,10870,10870
2023-12-16 02:30:00,0,10853,10853
2023-12-16 02:35:00,0,10669,10669
2023-12-16 02:40:00,0,10686,10686
2023-12-16 02:45:00,0,10692,10692
2023-12-16 02:50:00,0,12364,12364
2023-12-16 02:55:00,0,12416,12416
2023-12-16 03:00:00,0,12516,12516
2023-12-16 03:05:00,0,12504,12504
2023-12-16 03:10:00,0,12483,12483
2023-12-16 03:15:00,0,12669,12669
2023-12-16 03:20:00,0,12655,12655
2023-12-16 03:25:00,0,12634,12634
2023-12-16 03:30:00,0,10917,10917
2023-12-16 03:35:00,0,274,274
2023-12-16 03:40:00,0,373,373
2023-12-16 03:45:00,0,367,367
2023-12-16 03:50:00,0,366,366
2023-12-16 03:55:00,0,590,590
2023-12-16 04:00:00,0,1837,1837
2023-12-16 04:05:00,0,1896,1896
2023-12-16 04:10:00,0,1935,1935
2023-12-16 04:15:00,0,1911,1911
2023-12-16 04:20:00,0,1940,1940
2023-12-16 04:25:00,0,1880,1880
2023-12-16 04:30:00,0,2121,2121
2023-12-16 04:35:00,0,1952,1952
2023-12-16 04:40:00,0,301,301
2023-12-16 04:45:00,0,355,355
2023-12-16 04:50:00,0,433,433
2023-12-16 04:55:00,0,217,217
2023-12-16 05:00:00,0,276,276
2023-12-16 05:05:00,0,316,316
2023-12-16 05:10:00,0,1937,1937
2023-12-16 05:15:00,0,2156,2156
2023-12-16 05:20:00,0,1966,1966
2023-12-16 05:25:00,0,2036,2036
2023-12-16 05:30:00,0,1774,1774
2023-12-16 05:35:00,0,1840,1840
2023-12-16 05:40:00,0,1975,1975
2023-12-16 05:45:00,0,1999,1999
2023-12-16 05:50:00,0,569,569
