Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-09-04 00:00:00,0,313,313
2023-09-04 00:05:00,0,310,310
2023-09-04 00:10:00,0,382,382
2023-09-04 00:15:00,0,375,375
2023-09-04 00:20:00,0,393,393
2023-09-04 00:25:00,0,283,283
2023-09-04 00:30:00,0,499,499
2023-09-04 00:35:00,0,387,387
2023-09-04 00:40:00,0,454,454
2023-09-04 00:45:00,0,465,465
2023-09-04 00:50:00,0,445,445
2023-09-04 00:55:00,0,424,424
2023-09-04 01:00:00,0,431,431
2023-09-04 01:05:00,0,280,280
2023-09-04 01:10:00,0,290,290
2023-09-04 01:15:00,0,569,569
2023-09-04 01:20:00,0,384,384
2023-09-04 01:25:00,0,619,619
2023-09-04 01:30:00,0,300,300
2023-09-04 01:35:00,0,289,289
2023-09-04 01:40:00,0,365,365
2023-09-04 01:45:00,0,403,403
2023-09-04 01:50:00,0,648,648
2023-09-04 01:55:00,0,414,414
2023-09-04 02:00:00,0,417,417
2023-09-04 02:05:00,0,620,620
2023-09-04 02:10:00,0,304,304
2023-09-04 02:15:00,0,284,284
2023-09-04 02:20:00,0,393,393
2023-09-04 02:25:00,0,409,409
2023-09-04 02:30:00,0,390,390
2023-09-04 02:35:00,0,278,278
2023-09-04 02:40:00,0,288,288
2023-09-04 02:45:00,0,302,302
2023-09-04 02:50:00,0,401,401
2023-09-04 02:55:00,0,392,392
2023-09-04 03:00:00,0,417,417
2023-09-04 03:05:00,0,607,607
2023-09-04 03:10:00,0,622,622
2023-09-04 03:15:00,0,278,278
2023-09-04 03:20:00,0,299,299
2023-09-04 03:25:00,0,298,298
2023-09-04 03:30:00,0,388,388
2023-09-04 03:35:00,0,392,392
2023-09-04 03:40:00,0,296,296
2023-09-04 03:45:00,0,285,285
2023-09-04 03:50:00,0,308,308
2023-09-04 03:55:00,0,381,381
2023-09-04 04:00:00,0,404,404
2023-09-04 04:05:00,0,414,414
2023-09-04 04:10:00,0,408,408
2023-09-04 04:15:00,0,387,387
2023-09-04 04:20:00,0,289,289
2023-09-04 04:25:00,0,275,275
2023-09-04 04:30:00,0,317,317
2023-09-04 04:35:00,0,376,376
2023-09-04 04:40:00,0,397,397
2023-09-04 04:45:00,0,270,270
2023-09-04 04:50:00,0,284,284
2023-09-04 04:55:00,0,372,372
2023-09-04 05:00:00,0,373,373
2023-09-04 05:05:00,0,396,396
2023-09-04 05:10:00,0,412,412
2023-09-04 05:15:00,0,396,396
2023-09-04 05:20:00,0,600,600
2023-09-04 05:25:00,0,491,491
2023-09-04 05:30:00,0,507,507
2023-09-04 05:35:00,0,307,307
2023-09-04 05:40:00,0,364,364
2023-09-04 05:45:00,0,525,525
2023-09-04 05:50:00,0,418,418
2023-09-04 05:55:00,0,407,407
2023-09-04 06:00:00,0,475,475
2023-09-04 06:05:00,0,546,546
2023-09-04 06:10:00,0,563,563
2023-09-04 06:15:00,0,565,565
2023-09-04 06:20:00,0,540,540
2023-09-04 06:25:00,0,436,436
2023-09-04 06:30:00,0,424,424
2023-09-04 06:35:00,0,423,423
2023-09-04 06:40:00,0,507,507
2023-09-04 06:45:00,0,514,514
2023-09-04 06:50:00,0,519,519
2023-09-04 06:55:00,0,415,415
2023-09-04 07:00:00,0,637,637
2023-09-04 07:05:00,0,425,425
2023-09-04 07:10:00,0,424,424
2023-09-04 07:15:00,0,650,650
2023-09-04 07:20:00,119,553,672
2023-09-04 07:25:00,137,561,698
2023-09-04 07:30:00,155,583,738
2023-09-04 07:35:00,169,624,793
2023-09-04 07:40:00,198,383,581
2023-09-04 07:45:00,227,572,799
2023-09-04 07:50:00,258,325,583
2023-09-04 07:55:00,290,292,582
2023-09-04 08:00:00,324,252,576
