Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-03-18 00:00:00,0,298,298
2024-03-18 00:05:00,0,298,298
2024-03-18 00:10:00,0,276,276
2024-03-18 00:15:00,0,278,278
2024-03-18 00:20:00,0,280,280
2024-03-18 00:25:00,0,1663,1663
2024-03-18 00:30:00,0,1687,1687
2024-03-18 00:35:00,0,1939,1939
2024-03-18 00:40:00,0,1722,1722
2024-03-18 00:45:00,0,1760,1760
2024-03-18 00:50:00,0,1761,1761
2024-03-18 00:55:00,0,1778,1778
2024-03-18 01:00:00,0,1782,1782
2024-03-18 01:05:00,0,1950,1950
2024-03-18 01:10:00,0,1904,1904
2024-03-18 01:15:00,0,1712,1712
2024-03-18 01:20:00,0,1783,1783
2024-03-18 01:25:00,0,1782,1782
2024-03-18 01:30:00,0,2006,2006
2024-03-18 01:35:00,0,288,288
2024-03-18 01:40:00,0,489,489
2024-03-18 01:45:00,0,433,433
2024-03-18 01:50:00,0,207,207
2024-03-18 01:55:00,0,222,222
2024-03-18 02:00:00,0,273,273
2024-03-18 02:05:00,0,268,268
2024-03-18 02:10:00,0,273,273
2024-03-18 02:15:00,0,497,497
2024-03-18 02:20:00,0,272,272
2024-03-18 02:25:00,0,204,204
2024-03-18 02:30:00,0,206,206
2024-03-18 02:35:00,0,216,216
2024-03-18 02:40:00,0,269,269
2024-03-18 02:45:00,0,268,268
2024-03-18 02:50:00,0,268,268
2024-03-18 02:55:00,0,487,487
2024-03-18 03:00:00,0,263,263
2024-03-18 03:05:00,0,207,207
2024-03-18 03:10:00,0,212,212
2024-03-18 03:15:00,0,217,217
2024-03-18 03:20:00,0,267,267
2024-03-18 03:25:00,0,274,274
2024-03-18 03:30:00,0,267,267
2024-03-18 03:35:00,0,273,273
2024-03-18 03:40:00,0,276,276
2024-03-18 03:45:00,0,211,211
2024-03-18 03:50:00,0,207,207
2024-03-18 03:55:00,0,227,227
2024-03-18 04:00:00,0,265,265
2024-03-18 04:05:00,0,269,269
2024-03-18 04:10:00,0,496,496
2024-03-18 04:15:00,0,278,278
2024-03-18 04:20:00,0,259,259
2024-03-18 04:25:00,0,209,209
2024-03-18 04:30:00,0,208,208
2024-03-18 04:35:00,0,219,219
2024-03-18 04:40:00,0,279,279
2024-03-18 04:45:00,0,277,277
2024-03-18 04:50:00,0,268,268
2024-03-18 04:55:00,0,277,277
2024-03-18 05:00:00,0,270,270
2024-03-18 05:05:00,0,426,426
2024-03-18 05:10:00,0,247,247
2024-03-18 05:15:00,0,285,285
2024-03-18 05:20:00,0,1692,1692
2024-03-18 05:25:00,0,1753,1753
2024-03-18 05:30:00,0,1748,1748
2024-03-18 05:35:00,0,1775,1775
2024-03-18 05:40:00,0,1775,1775
2024-03-18 05:45:00,0,1678,1678
2024-03-18 05:50:00,0,1881,1881
2024-03-18 05:55:00,0,1724,1724
2024-03-18 06:00:00,0,1882,1882
2024-03-18 06:05:00,0,2121,2121
2024-03-18 06:10:00,0,1911,1911
2024-03-18 06:15:00,0,1879,1879
2024-03-18 06:20:00,0,1893,1893
2024-03-18 06:25:00,0,1817,1817
2024-03-18 06:30:00,0,1968,1968
2024-03-18 06:35:00,0,305,305
2024-03-18 06:40:00,0,384,384
2024-03-18 06:45:00,0,589,589
2024-03-18 06:50:00,0,590,590
2024-03-18 06:55:00,0,521,521
2024-03-18 07:00:00,0,741,741
2024-03-18 07:05:00,0,295,295
2024-03-18 07:10:00,185,692,877
2024-03-18 07:15:00,231,584,815
2024-03-18 07:20:00,262,573,835
2024-03-18 07:25:00,283,600,883
2024-03-18 07:30:00,265,610,875
2024-03-18 07:35:00,240,427,667
2024-03-18 07:40:00,258,634,892
2024-03-18 07:45:00,257,419,676
2024-03-18 07:50:00,250,1813,2063
2024-03-18 07:55:00,259,613,872
2024-03-18 08:00:00,257,406,663
2024-03-18 08:05:00,247,687,934
2024-03-18 08:10:00,254,886,1140
2024-03-18 08:15:00,290,870,1160
2024-03-18 08:20:00,329,322,651
2024-03-18 08:25:00,328,246,574
2024-03-18 08:30:00,317,312,629
2024-03-18 08:35:00,305,23,328
2024-03-18 08:40:00,278,247,525
2024-03-18 08:45:00,261,279,540
2024-03-18 08:50:00,234,301,535
2024-03-18 08:55:00,216,116,332
2024-03-18 09:00:00,221,303,524
2024-03-18 09:05:00,223,105,328
2024-03-18 09:10:00,253,6645,6898
2024-03-18 09:15:00,317,2847,3164
2024-03-18 09:20:00,397,2683,3080
2024-03-18 09:25:00,425,2864,3289
2024-03-18 09:30:00,446,2635,3081
2024-03-18 09:35:00,432,2700,3132
2024-03-18 09:40:00,422,2714,3136
2024-03-18 09:45:00,429,3087,3516
2024-03-18 09:50:00,449,2953,3402
2024-03-18 09:55:00,421,3189,3610
2024-03-18 10:00:00,504,2883,3387
2024-03-18 10:05:00,537,2896,3433
2024-03-18 10:10:00,514,2849,3363
2024-03-18 10:15:00,470,3073,3543
2024-03-18 10:20:00,458,2928,3386
2024-03-18 10:25:00,475,4517,4992
2024-03-18 10:30:00,469,3108,3577
2024-03-18 10:35:00,479,3187,3666
2024-03-18 10:40:00,464,3040,3504
2024-03-18 10:45:00,480,2970,3450
2024-03-18 10:50:00,501,2969,3470
2024-03-18 10:55:00,533,2935,3468
2024-03-18 11:00:00,559,192,751
2024-03-18 11:05:00,618,346,964
2024-03-18 11:10:00,660,81,741
2024-03-18 11:15:00,620,358,978
2024-03-18 11:20:00,639,112,751
2024-03-18 11:25:00,592,171,763
2024-03-18 11:30:00,655,-108,547
2024-03-18 11:35:00,686,-131,555
2024-03-18 11:40:00,718,39,757
2024-03-18 11:45:00,740,-187,553
2024-03-18 11:50:00,818,1258,2076
2024-03-18 11:55:00,980,1078,2058
2024-03-18 12:00:00,1152,873,2025
2024-03-18 12:05:00,996,-69,927
2024-03-18 12:10:00,1073,-369,704
2024-03-18 12:15:00,1046,-147,899
2024-03-18 12:20:00,1032,-339,693
2024-03-18 12:25:00,981,-283,698
2024-03-18 12:30:00,943,-262,681
2024-03-18 12:35:00,978,-292,686
2024-03-18 12:40:00,953,-273,680
2024-03-18 12:45:00,1082,-392,690
2024-03-18 12:50:00,1320,-421,899
2024-03-18 12:55:00,1571,-673,898
2024-03-18 13:00:00,1768,-1059,709
2024-03-18 13:05:00,1899,-985,914
2024-03-18 13:10:00,2017,-1331,686
2024-03-18 13:15:00,1903,285,2188
2024-03-18 13:20:00,1676,458,2134
2024-03-18 13:25:00,1891,1796,3687
2024-03-18 13:30:00,2265,2587,4852
2024-03-18 13:35:00,2681,2638,5319
2024-03-18 13:40:00,3165,791,3956
2024-03-18 13:45:00,3080,-1832,1248
2024-03-18 13:50:00,2564,-1676,888
2024-03-18 13:55:00,2320,-1678,642
2024-03-18 14:00:00,2391,450,2841
2024-03-18 14:05:00,2711,93,2804
2024-03-18 14:10:00,2751,-1979,772
2024-03-18 14:15:00,2936,-2171,765
2024-03-18 14:20:00,3102,-2599,503
2024-03-18 14:25:00,3218,-2703,515
2024-03-18 14:30:00,3190,-2743,447
2024-03-18 14:35:00,3499,-2844,655
2024-03-18 14:40:00,3549,-3154,395
2024-03-18 14:45:00,2854,-2087,767
2024-03-18 14:50:00,2311,-1758,553
2024-03-18 14:55:00,2099,-1388,711
2024-03-18 15:00:00,1833,-1262,571
2024-03-18 15:05:00,2178,-1608,570
2024-03-18 15:10:00,1661,-1321,340
2024-03-18 15:15:00,1585,-978,607
2024-03-18 15:20:00,1726,-1393,333
2024-03-18 15:25:00,2498,-2182,316
2024-03-18 15:30:00,2091,-1773,318
2024-03-18 15:35:00,1850,-1520,330
2024-03-18 15:40:00,1888,-1558,330
2024-03-18 15:45:00,2067,-1726,341
2024-03-18 15:50:00,1818,-1241,577
2024-03-18 15:55:00,1710,-1368,342
2024-03-18 16:00:00,1487,-1156,331
2024-03-18 16:05:00,1152,-807,345
2024-03-18 16:10:00,982,-637,345
2024-03-18 16:15:00,1230,-882,348
2024-03-18 16:20:00,1220,-878,342
2024-03-18 16:25:00,1199,-856,343
2024-03-18 16:30:00,1034,-478,556
2024-03-18 16:35:00,1020,-678,342
2024-03-18 16:40:00,1146,5766,6912
2024-03-18 16:45:00,1140,2056,3196
2024-03-18 16:50:00,981,3671,4652
2024-03-18 16:55:00,907,6083,6990
2024-03-18 17:00:00,897,3926,4823
2024-03-18 17:05:00,697,1432,2129
2024-03-18 17:10:00,676,1454,2130
2024-03-18 17:15:00,651,1460,2111
2024-03-18 17:20:00,734,1601,2335
2024-03-18 17:25:00,456,1939,2395
2024-03-18 17:30:00,459,1576,2035
2024-03-18 17:35:00,391,1647,2038
2024-03-18 17:40:00,240,2008,2248
2024-03-18 17:45:00,269,1868,2137
2024-03-18 17:50:00,232,2090,2322
2024-03-18 17:55:00,241,1911,2152
2024-03-18 18:00:00,206,2173,2379
2024-03-18 18:05:00,159,3526,3685
2024-03-18 18:10:00,41,3708,3749
2024-03-18 18:15:00,10,3422,3432
2024-03-18 18:20:00,9,3455,3464
2024-03-18 18:25:00,6,3478,3484
2024-03-18 18:30:00,1,3927,3928
2024-03-18 18:35:00,0,3767,3767
2024-03-18 18:40:00,0,3760,3760
2024-03-18 18:45:00,0,3871,3871
2024-03-18 18:50:00,0,3662,3662
2024-03-18 18:55:00,0,4206,4206
2024-03-18 19:00:00,0,3918,3918
2024-03-18 19:05:00,0,3918,3918
2024-03-18 19:10:00,0,3937,3937
2024-03-18 19:15:00,0,3730,3730
2024-03-18 19:20:00,0,5626,5626
2024-03-18 19:25:00,0,3607,3607
2024-03-18 19:30:00,0,3299,3299
2024-03-18 19:35:00,0,3322,3322
2024-03-18 19:40:00,0,3593,3593
2024-03-18 19:45:00,0,6169,6169
2024-03-18 19:50:00,0,5995,5995
2024-03-18 19:55:00,0,5988,5988
2024-03-18 20:00:00,0,6049,6049
2024-03-18 20:05:00,0,3396,3396
2024-03-18 20:10:00,0,3487,3487
2024-03-18 20:15:00,0,3493,3493
2024-03-18 20:20:00,0,3707,3707
2024-03-18 20:25:00,0,3301,3301
2024-03-18 20:30:00,0,3555,3555
2024-03-18 20:35:00,0,3632,3632
2024-03-18 20:40:00,0,3649,3649
2024-03-18 20:45:00,0,3938,3938
2024-03-18 20:50:00,0,3756,3756
