Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-01-01 00:00:00,0,3064,3064
2024-01-01 00:05:00,0,3193,3193
2024-01-01 00:10:00,0,2223,2223
2024-01-01 00:15:00,0,2298,2298
2024-01-01 00:20:00,0,2204,2204
2024-01-01 00:25:00,0,2438,2438
2024-01-01 00:30:00,0,2794,2794
2024-01-01 00:35:00,0,2911,2911
2024-01-01 00:40:00,0,3155,3155
2024-01-01 00:45:00,0,2832,2832
2024-01-01 00:50:00,0,2185,2185
2024-01-01 00:55:00,0,2147,2147
2024-01-01 01:00:00,0,2057,2057
2024-01-01 01:05:00,0,2293,2293
2024-01-01 01:10:00,0,2335,2335
2024-01-01 01:15:00,0,2534,2534
2024-01-01 01:20:00,0,2430,2430
2024-01-01 01:25:00,0,2340,2340
2024-01-01 01:30:00,0,2114,2114
2024-01-01 01:35:00,0,2110,2110
2024-01-01 01:40:00,0,2107,2107
2024-01-01 01:45:00,0,2294,2294
2024-01-01 01:50:00,0,2092,2092
2024-01-01 01:55:00,0,2331,2331
2024-01-01 02:00:00,0,1849,1849
2024-01-01 02:05:00,0,1816,1816
2024-01-01 02:10:00,0,1834,1834
2024-01-01 02:15:00,0,1875,1875
2024-01-01 02:20:00,0,1886,1886
2024-01-01 02:25:00,0,1903,1903
2024-01-01 02:30:00,0,1782,1782
2024-01-01 02:35:00,0,1762,1762
2024-01-01 02:40:00,0,2010,2010
2024-01-01 02:45:00,0,1871,1871
2024-01-01 02:50:00,0,1879,1879
2024-01-01 02:55:00,0,2096,2096
2024-01-01 03:00:00,0,2035,2035
2024-01-01 03:05:00,0,1829,1829
2024-01-01 03:10:00,0,1859,1859
2024-01-01 03:15:00,0,1810,1810
2024-01-01 03:20:00,0,2018,2018
2024-01-01 03:25:00,0,2046,2046
2024-01-01 03:30:00,0,1828,1828
2024-01-01 03:35:00,0,1835,1835
2024-01-01 03:40:00,0,1878,1878
2024-01-01 03:45:00,0,1883,1883
2024-01-01 03:50:00,0,1880,1880
2024-01-01 03:55:00,0,1887,1887
2024-01-01 04:00:00,0,1844,1844
2024-01-01 04:05:00,0,1968,1968
2024-01-01 04:10:00,0,1808,1808
2024-01-01 04:15:00,0,1857,1857
2024-01-01 04:20:00,0,1887,1887
2024-01-01 04:25:00,0,1895,1895
2024-01-01 04:30:00,0,2053,2053
2024-01-01 04:35:00,0,2045,2045
2024-01-01 04:40:00,0,1867,1867
2024-01-01 04:45:00,0,1886,1886
2024-01-01 04:50:00,0,1827,1827
2024-01-01 04:55:00,0,1825,1825
2024-01-01 05:00:00,0,1900,1900
2024-01-01 05:05:00,0,1836,1836
2024-01-01 05:10:00,0,2040,2040
2024-01-01 05:15:00,0,1871,1871
2024-01-01 05:20:00,0,1891,1891
2024-01-01 05:25:00,0,1904,1904
2024-01-01 05:30:00,0,292,292
2024-01-01 05:35:00,0,438,438
2024-01-01 05:40:00,0,222,222
2024-01-01 05:45:00,0,273,273
2024-01-01 05:50:00,0,284,284
2024-01-01 05:55:00,0,280,280
2024-01-01 06:00:00,0,563,563
2024-01-01 06:05:00,0,300,300
2024-01-01 06:10:00,0,6789,6789
2024-01-01 06:15:00,0,3010,3010
2024-01-01 06:20:00,0,3057,3057
2024-01-01 06:25:00,0,3113,3113
2024-01-01 06:30:00,0,3123,3123
2024-01-01 06:35:00,0,3131,3131
2024-01-01 06:40:00,0,3130,3130
2024-01-01 06:45:00,0,3132,3132
2024-01-01 06:50:00,0,3142,3142
2024-01-01 06:55:00,0,3117,3117
2024-01-01 07:00:00,0,3020,3020
2024-01-01 07:05:00,0,3367,3367
2024-01-01 07:10:00,0,4880,4880
2024-01-01 07:15:00,0,4905,4905
2024-01-01 07:20:00,0,4812,4812
