Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-10-24 00:00:00,0,13658,13658
2023-10-24 00:05:00,0,13530,13530
2023-10-24 00:10:00,0,10985,10985
2023-10-24 00:15:00,0,11078,11078
2023-10-24 00:20:00,0,11085,11085
2023-10-24 00:25:00,0,11300,11300
2023-10-24 00:30:00,0,11307,11307
2023-10-24 00:35:00,0,11097,11097
2023-10-24 00:40:00,0,11040,11040
2023-10-24 00:45:00,0,11056,11056
2023-10-24 00:50:00,0,11101,11101
2023-10-24 00:55:00,0,11078,11078
2023-10-24 01:00:00,0,11114,11114
2023-10-24 01:05:00,0,11104,11104
2023-10-24 01:10:00,0,11120,11120
2023-10-24 01:15:00,0,11116,11116
2023-10-24 01:20:00,0,11327,11327
2023-10-24 01:25:00,0,11179,11179
2023-10-24 01:30:00,0,11203,11203
2023-10-24 01:35:00,0,11179,11179
2023-10-24 01:40:00,0,11466,11466
2023-10-24 01:45:00,0,11377,11377
2023-10-24 01:50:00,0,11389,11389
2023-10-24 01:55:00,0,11365,11365
2023-10-24 02:00:00,0,11157,11157
2023-10-24 02:05:00,0,11176,11176
2023-10-24 02:10:00,0,11450,11450
2023-10-24 02:15:00,0,11245,11245
2023-10-24 02:20:00,0,11142,11142
2023-10-24 02:25:00,0,11131,11131
2023-10-24 02:30:00,0,11446,11446
2023-10-24 02:35:00,0,11454,11454
2023-10-24 02:40:00,0,11243,11243
2023-10-24 02:45:00,0,11274,11274
2023-10-24 02:50:00,0,11195,11195
2023-10-24 02:55:00,0,250,250
2023-10-24 03:00:00,0,247,247
2023-10-24 03:05:00,0,302,302
2023-10-24 03:10:00,0,302,302
2023-10-24 03:15:00,0,1797,1797
2023-10-24 03:20:00,0,1680,1680
2023-10-24 03:25:00,0,1670,1670
2023-10-24 03:30:00,0,1730,1730
2023-10-24 03:35:00,0,1710,1710
2023-10-24 03:40:00,0,1728,1728
2023-10-24 03:45:00,0,1799,1799
2023-10-24 03:50:00,0,309,309
2023-10-24 03:55:00,0,257,257
2023-10-24 04:00:00,0,254,254
2023-10-24 04:05:00,0,256,256
2023-10-24 04:10:00,0,299,299
2023-10-24 04:15:00,0,322,322
2023-10-24 04:20:00,0,300,300
2023-10-24 04:25:00,0,313,313
2023-10-24 04:30:00,0,238,238
2023-10-24 04:35:00,0,253,253
2023-10-24 04:40:00,0,285,285
2023-10-24 04:45:00,0,301,301
2023-10-24 04:50:00,0,296,296
2023-10-24 04:55:00,0,320,320
2023-10-24 05:00:00,0,242,242
2023-10-24 05:05:00,0,250,250
2023-10-24 05:10:00,0,265,265
2023-10-24 05:15:00,0,311,311
2023-10-24 05:20:00,0,303,303
2023-10-24 05:25:00,0,309,309
2023-10-24 05:30:00,0,236,236
2023-10-24 05:35:00,0,257,257
2023-10-24 05:40:00,0,290,290
2023-10-24 05:45:00,0,308,308
2023-10-24 05:50:00,0,303,303
2023-10-24 05:55:00,0,317,317
2023-10-24 06:00:00,0,294,294
2023-10-24 06:05:00,0,315,315
2023-10-24 06:10:00,0,311,311
