Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-01-08 00:00:00,0,1874,1874
2024-01-08 00:05:00,0,1885,1885
2024-01-08 00:10:00,0,1879,1879
2024-01-08 00:15:00,0,1893,1893
2024-01-08 00:20:00,0,1902,1902
2024-01-08 00:25:00,0,1912,1912
2024-01-08 00:30:00,0,1900,1900
2024-01-08 00:35:00,0,1856,1856
2024-01-08 00:40:00,0,1880,1880
2024-01-08 00:45:00,0,1798,1798
2024-01-08 00:50:00,0,1812,1812
2024-01-08 00:55:00,0,1832,1832
2024-01-08 01:00:00,0,1880,1880
2024-01-08 01:05:00,0,1893,1893
2024-01-08 01:10:00,0,1831,1831
2024-01-08 01:15:00,0,1835,1835
2024-01-08 01:20:00,0,1885,1885
2024-01-08 01:25:00,0,1880,1880
2024-01-08 01:30:00,0,1873,1873
2024-01-08 01:35:00,0,1813,1813
2024-01-08 01:40:00,0,1822,1822
2024-01-08 01:45:00,0,1868,1868
2024-01-08 01:50:00,0,1847,1847
2024-01-08 01:55:00,0,1847,1847
2024-01-08 02:00:00,0,1871,1871
2024-01-08 02:05:00,0,1887,1887
2024-01-08 02:10:00,0,1899,1899
2024-01-08 02:15:00,0,1893,1893
2024-01-08 02:20:00,0,1845,1845
2024-01-08 02:25:00,0,1859,1859
2024-01-08 02:30:00,0,1773,1773
2024-01-08 02:35:00,0,1837,1837
2024-01-08 02:40:00,0,1881,1881
2024-01-08 02:45:00,0,1918,1918
2024-01-08 02:50:00,0,1912,1912
2024-01-08 02:55:00,0,1914,1914
2024-01-08 03:00:00,0,273,273
2024-01-08 03:05:00,0,224,224
2024-01-08 03:10:00,0,218,218
2024-01-08 03:15:00,0,220,220
2024-01-08 03:20:00,0,292,292
2024-01-08 03:25:00,0,282,282
2024-01-08 03:30:00,0,497,497
2024-01-08 03:35:00,0,280,280
2024-01-08 03:40:00,0,288,288
2024-01-08 03:45:00,0,314,314
2024-01-08 03:50:00,0,209,209
2024-01-08 03:55:00,0,209,209
2024-01-08 04:00:00,0,261,261
2024-01-08 04:05:00,0,1794,1794
2024-01-08 04:10:00,0,1848,1848
2024-01-08 04:15:00,0,1872,1872
2024-01-08 04:20:00,0,1877,1877
2024-01-08 04:25:00,0,1874,1874
2024-01-08 04:30:00,0,1820,1820
2024-01-08 04:35:00,0,1835,1835
2024-01-08 04:40:00,0,1841,1841
2024-01-08 04:45:00,0,1901,1901
2024-01-08 04:50:00,0,1832,1832
2024-01-08 04:55:00,0,1851,1851
2024-01-08 05:00:00,0,1895,1895
2024-01-08 05:05:00,0,1892,1892
2024-01-08 05:10:00,0,1895,1895
2024-01-08 05:15:00,0,1844,1844
2024-01-08 05:20:00,0,1841,1841
2024-01-08 05:25:00,0,1860,1860
2024-01-08 05:30:00,0,1951,1951
2024-01-08 05:35:00,0,1859,1859
2024-01-08 05:40:00,0,1855,1855
2024-01-08 05:45:00,0,1886,1886
2024-01-08 05:50:00,0,1881,1881
2024-01-08 05:55:00,0,1903,1903
2024-01-08 06:00:00,0,1851,1851
2024-01-08 06:05:00,0,7051,7051
2024-01-08 06:10:00,0,4750,4750
2024-01-08 06:15:00,0,4709,4709
2024-01-08 06:20:00,0,4721,4721
2024-01-08 06:25:00,0,4677,4677
2024-01-08 06:30:00,0,4631,4631
2024-01-08 06:35:00,0,4678,4678
2024-01-08 06:40:00,0,4641,4641
2024-01-08 06:45:00,0,4630,4630
2024-01-08 06:50:00,0,4650,4650
2024-01-08 06:55:00,0,3083,3083
2024-01-08 07:00:00,0,3155,3155
2024-01-08 07:05:00,0,3166,3166
2024-01-08 07:10:00,0,3141,3141
2024-01-08 07:15:00,0,3458,3458
2024-01-08 07:20:00,0,3486,3486
2024-01-08 07:25:00,0,3464,3464
2024-01-08 07:30:00,0,3464,3464
2024-01-08 07:35:00,0,3299,3299
2024-01-08 07:40:00,0,3312,3312
2024-01-08 07:45:00,0,3314,3314
2024-01-08 07:50:00,0,3523,3523
2024-01-08 07:55:00,0,3293,3293
2024-01-08 08:00:00,0,3218,3218
2024-01-08 08:05:00,0,3231,3231
2024-01-08 08:10:00,0,3247,3247
2024-01-08 08:15:00,0,3364,3364
2024-01-08 08:20:00,0,3452,3452
2024-01-08 08:25:00,0,3469,3469
2024-01-08 08:30:00,0,3219,3219
2024-01-08 08:35:00,0,820,820
2024-01-08 08:40:00,0,620,620
2024-01-08 08:45:00,0,464,464
2024-01-08 08:50:00,0,453,453
2024-01-08 08:55:00,0,1995,1995
2024-01-08 09:00:00,0,1972,1972
2024-01-08 09:05:00,0,1937,1937
2024-01-08 09:10:00,0,2460,2460
2024-01-08 09:15:00,0,2464,2464
2024-01-08 09:20:00,0,2121,2121
2024-01-08 09:25:00,0,2403,2403
2024-01-08 09:30:00,92,2184,2276
2024-01-08 09:35:00,109,2155,2264
2024-01-08 09:40:00,111,1924,2035
2024-01-08 09:45:00,129,2082,2211
2024-01-08 09:50:00,163,1804,1967
2024-01-08 09:55:00,170,1938,2108
2024-01-08 10:00:00,172,1971,2143
2024-01-08 10:05:00,182,2213,2395
2024-01-08 10:10:00,233,1938,2171
2024-01-08 10:15:00,296,1865,2161
2024-01-08 10:20:00,291,4503,4794
2024-01-08 10:25:00,281,4463,4744
2024-01-08 10:30:00,278,4730,5008
2024-01-08 10:35:00,297,4646,4943
2024-01-08 10:40:00,324,4633,4957
2024-01-08 10:45:00,344,1779,2123
2024-01-08 10:50:00,351,2043,2394
2024-01-08 10:55:00,366,1815,2181
