Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-03-01 00:00:00,0,2345,2345
2024-03-01 00:05:00,0,2635,2635
2024-03-01 00:10:00,0,2431,2431
2024-03-01 00:15:00,0,2675,2675
2024-03-01 00:20:00,0,2710,2710
2024-03-01 00:25:00,0,264,264
2024-03-01 00:30:00,0,207,207
2024-03-01 00:35:00,0,204,204
2024-03-01 00:40:00,0,476,476
2024-03-01 00:45:00,0,270,270
2024-03-01 00:50:00,0,268,268
2024-03-01 00:55:00,0,488,488
2024-03-01 01:00:00,0,476,476
2024-03-01 01:05:00,0,423,423
2024-03-01 01:10:00,0,219,219
2024-03-01 01:15:00,0,254,254
2024-03-01 01:20:00,0,476,476
2024-03-01 01:25:00,0,274,274
2024-03-01 01:30:00,0,263,263
2024-03-01 01:35:00,0,264,264
2024-03-01 01:40:00,0,489,489
2024-03-01 01:45:00,0,205,205
2024-03-01 01:50:00,0,205,205
2024-03-01 01:55:00,0,477,477
2024-03-01 02:00:00,0,267,267
2024-03-01 02:05:00,0,274,274
2024-03-01 02:10:00,0,274,274
2024-03-01 02:15:00,0,269,269
2024-03-01 02:20:00,0,415,415
2024-03-01 02:25:00,0,204,204
2024-03-01 02:30:00,0,246,246
2024-03-01 02:35:00,0,268,268
2024-03-01 02:40:00,0,263,263
2024-03-01 02:45:00,0,477,477
2024-03-01 02:50:00,0,487,487
2024-03-01 02:55:00,0,221,221
2024-03-01 03:00:00,0,207,207
2024-03-01 03:05:00,0,213,213
2024-03-01 03:10:00,0,268,268
2024-03-01 03:15:00,0,261,261
2024-03-01 03:20:00,0,265,265
2024-03-01 03:25:00,0,489,489
2024-03-01 03:30:00,0,266,266
2024-03-01 03:35:00,0,204,204
2024-03-01 03:40:00,0,208,208
2024-03-01 03:45:00,0,230,230
2024-03-01 03:50:00,0,486,486
2024-03-01 03:55:00,0,264,264
2024-03-01 04:00:00,0,1693,1693
2024-03-01 04:05:00,0,1751,1751
2024-03-01 04:10:00,0,1988,1988
2024-03-01 04:15:00,0,1698,1698
2024-03-01 04:20:00,0,1681,1681
2024-03-01 04:25:00,0,1740,1740
2024-03-01 04:30:00,0,1794,1794
2024-03-01 04:35:00,0,2000,2000
2024-03-01 04:40:00,0,1773,1773
2024-03-01 04:45:00,0,1977,1977
2024-03-01 04:50:00,0,1695,1695
2024-03-01 04:55:00,0,1729,1729
2024-03-01 05:00:00,0,1778,1778
2024-03-01 05:05:00,0,284,284
2024-03-01 05:10:00,0,268,268
2024-03-01 05:15:00,0,273,273
2024-03-01 05:20:00,0,483,483
2024-03-01 05:25:00,0,269,269
2024-03-01 05:30:00,0,213,213
2024-03-01 05:35:00,0,429,429
2024-03-01 05:40:00,0,268,268
2024-03-01 05:45:00,0,271,271
2024-03-01 05:50:00,0,484,484
2024-03-01 05:55:00,0,284,284
2024-03-01 06:00:00,0,344,344
2024-03-01 06:05:00,0,440,440
2024-03-01 06:10:00,0,436,436
2024-03-01 06:15:00,0,239,239
2024-03-01 06:20:00,0,495,495
2024-03-01 06:25:00,0,287,287
2024-03-01 06:30:00,0,282,282
2024-03-01 06:35:00,0,277,277
2024-03-01 06:40:00,0,495,495
2024-03-01 06:45:00,0,229,229
2024-03-01 06:50:00,0,433,433
2024-03-01 06:55:00,0,1731,1731
2024-03-01 07:00:00,0,1980,1980
2024-03-01 07:05:00,0,1878,1878
2024-03-01 07:10:00,0,1825,1825
2024-03-01 07:15:00,0,1975,1975
2024-03-01 07:20:00,0,1709,1709
2024-03-01 07:25:00,0,1731,1731
2024-03-01 07:30:00,0,1777,1777
2024-03-01 07:35:00,0,1822,1822
2024-03-01 07:40:00,0,1791,1791
2024-03-01 07:45:00,0,1787,1787
2024-03-01 07:50:00,0,1791,1791
2024-03-01 07:55:00,0,2017,2017
2024-03-01 08:00:00,60,1933,1993
2024-03-01 08:05:00,75,378,453
2024-03-01 08:10:00,80,198,278
2024-03-01 08:15:00,95,191,286
2024-03-01 08:20:00,104,393,497
2024-03-01 08:25:00,113,161,274
2024-03-01 08:30:00,132,156,288
2024-03-01 08:35:00,143,90,233
2024-03-01 08:40:00,127,311,438
2024-03-01 08:45:00,143,303,446
2024-03-01 08:50:00,181,104,285
2024-03-01 08:55:00,207,89,296
2024-03-01 09:00:00,236,265,501
2024-03-01 09:05:00,256,3897,4153
2024-03-01 09:10:00,260,6633,6893
2024-03-01 09:15:00,269,3040,3309
2024-03-01 09:20:00,276,2824,3100
2024-03-01 09:25:00,296,3040,3336
2024-03-01 09:30:00,304,3008,3312
2024-03-01 09:35:00,305,2820,3125
2024-03-01 09:40:00,310,3067,3377
2024-03-01 09:45:00,344,3026,3370
2024-03-01 09:50:00,377,2956,3333
2024-03-01 09:55:00,426,2657,3083
2024-03-01 10:00:00,473,2846,3319
2024-03-01 10:05:00,434,2932,3366
2024-03-01 10:10:00,436,2912,3348
2024-03-01 10:15:00,498,2651,3149
2024-03-01 10:20:00,509,4057,4566
2024-03-01 10:25:00,419,4148,4567
2024-03-01 10:30:00,430,4320,4750
2024-03-01 10:35:00,557,4032,4589
2024-03-01 10:40:00,617,4010,4627
2024-03-01 10:45:00,507,4324,4831
2024-03-01 10:50:00,469,4101,4570
2024-03-01 10:55:00,575,1343,1918
2024-03-01 11:00:00,700,1446,2146
