Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-12-14 00:00:00,0,10814,10814
2023-12-14 00:05:00,0,10716,10716
2023-12-14 00:10:00,0,11069,11069
2023-12-14 00:15:00,0,11097,11097
2023-12-14 00:20:00,0,10891,10891
2023-12-14 00:25:00,0,11076,11076
2023-12-14 00:30:00,0,11057,11057
2023-12-14 00:35:00,0,12253,12253
2023-12-14 00:40:00,0,12527,12527
2023-12-14 00:45:00,0,12403,12403
2023-12-14 00:50:00,0,12405,12405
2023-12-14 00:55:00,0,12466,12466
2023-12-14 01:00:00,0,10944,10944
2023-12-14 01:05:00,0,11095,11095
2023-12-14 01:10:00,0,11040,11040
2023-12-14 01:15:00,0,10772,10772
2023-12-14 01:20:00,0,10816,10816
2023-12-14 01:25:00,0,11047,11047
2023-12-14 01:30:00,0,11048,11048
2023-12-14 01:35:00,0,12304,12304
2023-12-14 01:40:00,0,12457,12457
2023-12-14 01:45:00,0,12232,12232
2023-12-14 01:50:00,0,12458,12458
2023-12-14 01:55:00,0,2053,2053
2023-12-14 02:00:00,0,329,329
2023-12-14 02:05:00,0,288,288
2023-12-14 02:10:00,0,528,528
2023-12-14 02:15:00,0,301,301
2023-12-14 02:20:00,0,310,310
2023-12-14 02:25:00,0,263,263
2023-12-14 02:30:00,0,445,445
2023-12-14 02:35:00,0,521,521
2023-12-14 02:40:00,0,1765,1765
2023-12-14 02:45:00,0,2066,2066
2023-12-14 02:50:00,0,1893,1893
2023-12-14 02:55:00,0,276,276
2023-12-14 03:00:00,0,270,270
2023-12-14 03:05:00,0,275,275
2023-12-14 03:10:00,0,234,234
2023-12-14 03:15:00,0,537,537
2023-12-14 03:20:00,0,272,272
2023-12-14 03:25:00,0,542,542
2023-12-14 03:30:00,0,284,284
2023-12-14 03:35:00,0,1745,1745
2023-12-14 03:40:00,0,1960,1960
2023-12-14 03:45:00,0,2021,2021
2023-12-14 03:50:00,0,1877,1877
2023-12-14 03:55:00,0,1870,1870
2023-12-14 04:00:00,0,511,511
2023-12-14 04:05:00,0,542,542
2023-12-14 04:10:00,0,231,231
2023-12-14 04:15:00,0,264,264
2023-12-14 04:20:00,0,480,480
2023-12-14 04:25:00,0,509,509
2023-12-14 04:30:00,0,534,534
2023-12-14 04:35:00,0,1784,1784
2023-12-14 04:40:00,0,1797,1797
2023-12-14 04:45:00,0,1841,1841
2023-12-14 04:50:00,0,212,212
2023-12-14 04:55:00,0,255,255
2023-12-14 05:00:00,0,329,329
2023-12-14 05:05:00,0,501,501
2023-12-14 05:10:00,0,302,302
2023-12-14 05:15:00,0,545,545
2023-12-14 05:20:00,0,227,227
2023-12-14 05:25:00,0,463,463
2023-12-14 05:30:00,0,260,260
2023-12-14 05:35:00,0,1734,1734
2023-12-14 05:40:00,0,1792,1792
2023-12-14 05:45:00,0,2067,2067
2023-12-14 05:50:00,0,1851,1851
2023-12-14 05:55:00,0,430,430
2023-12-14 06:00:00,0,494,494
2023-12-14 06:05:00,0,523,523
2023-12-14 06:10:00,0,682,682
2023-12-14 06:15:00,0,694,694
2023-12-14 06:20:00,0,593,593
2023-12-14 06:25:00,0,646,646
2023-12-14 06:30:00,0,613,613
2023-12-14 06:35:00,0,2066,2066
2023-12-14 06:40:00,0,2077,2077
2023-12-14 06:45:00,0,2280,2280
2023-12-14 06:50:00,0,2188,2188
2023-12-14 06:55:00,0,2422,2422
2023-12-14 07:00:00,0,2509,2509
2023-12-14 07:05:00,0,2474,2474
2023-12-14 07:10:00,0,2337,2337
2023-12-14 07:15:00,0,2496,2496
2023-12-14 07:20:00,0,2533,2533
2023-12-14 07:25:00,0,2626,2626
2023-12-14 07:30:00,0,2682,2682
2023-12-14 07:35:00,0,2711,2711
2023-12-14 07:40:00,0,2760,2760
2023-12-14 07:45:00,0,2690,2690
2023-12-14 07:50:00,0,2756,2756
2023-12-14 07:55:00,0,2792,2792
2023-12-14 08:00:00,0,2870,2870
2023-12-14 08:05:00,0,2912,2912
2023-12-14 08:10:00,0,2898,2898
2023-12-14 08:15:00,0,710,710
2023-12-14 08:20:00,0,676,676
2023-12-14 08:25:00,0,628,628
2023-12-14 08:30:00,0,656,656
2023-12-14 08:35:00,0,642,642
2023-12-14 08:40:00,0,6082,6082
2023-12-14 08:45:00,0,5049,5049
2023-12-14 08:50:00,0,5099,5099
2023-12-14 08:55:00,120,5046,5166
2023-12-14 09:00:00,119,4995,5114
2023-12-14 09:05:00,168,3030,3198
2023-12-14 09:10:00,204,3028,3232
2023-12-14 09:15:00,300,2958,3258
2023-12-14 09:20:00,474,2738,3212
2023-12-14 09:25:00,663,2480,3143
2023-12-14 09:30:00,1029,2140,3169
2023-12-14 09:35:00,822,3978,4800
2023-12-14 09:40:00,536,4257,4793
2023-12-14 09:45:00,710,4135,4845
2023-12-14 09:50:00,994,3883,4877
2023-12-14 09:55:00,1209,3733,4942
2023-12-14 10:00:00,1110,2308,3418
2023-12-14 10:05:00,1026,2351,3377
2023-12-14 10:10:00,1367,2022,3389
2023-12-14 10:15:00,1505,1827,3332
2023-12-14 10:20:00,800,2459,3259
2023-12-14 10:25:00,553,2705,3258
2023-12-14 10:30:00,485,3275,3760
2023-12-14 10:35:00,372,3358,3730
2023-12-14 10:40:00,380,3322,3702
2023-12-14 10:45:00,423,206,629
2023-12-14 10:50:00,724,32,756
2023-12-14 10:55:00,922,-167,755
2023-12-14 11:00:00,976,1184,2160
2023-12-14 11:05:00,754,1600,2354
2023-12-14 11:10:00,773,1523,2296
2023-12-14 11:15:00,648,1508,2156
2023-12-14 11:20:00,890,1520,2410
2023-12-14 11:25:00,963,-508,455
2023-12-14 11:30:00,1064,-372,692
2023-12-14 11:35:00,1076,-377,699
2023-12-14 11:40:00,1445,1407,2852
2023-12-14 11:45:00,1701,2380,4081
2023-12-14 11:50:00,951,898,1849
2023-12-14 11:55:00,841,1077,1918
2023-12-14 12:00:00,758,1962,2720
2023-12-14 12:05:00,868,-84,784
2023-12-14 12:10:00,1008,-185,823
2023-12-14 12:15:00,852,-65,787
2023-12-14 12:20:00,1109,-312,797
2023-12-14 12:25:00,852,-44,808
2023-12-14 12:30:00,968,-299,669
2023-12-14 12:35:00,878,-168,710
2023-12-14 12:40:00,1227,-462,765
2023-12-14 12:45:00,972,-225,747
2023-12-14 12:50:00,1187,-419,768
2023-12-14 12:55:00,849,-107,742
2023-12-14 13:00:00,1075,2397,3472
2023-12-14 13:05:00,931,2510,3441
2023-12-14 13:10:00,1206,2437,3643
2023-12-14 13:15:00,1308,2154,3462
2023-12-14 13:20:00,1276,-486,790
2023-12-14 13:25:00,1235,-218,1017
2023-12-14 13:30:00,1160,-172,988
2023-12-14 13:35:00,1032,-85,947
2023-12-14 13:40:00,957,-205,752
2023-12-14 13:45:00,981,-247,734
2023-12-14 13:50:00,1323,-566,757
2023-12-14 13:55:00,1474,-692,782
2023-12-14 14:00:00,1709,-952,757
2023-12-14 14:05:00,1373,-600,773
2023-12-14 14:10:00,1021,-286,735
2023-12-14 14:15:00,729,107,836
2023-12-14 14:20:00,612,1599,2211
2023-12-14 14:25:00,707,1444,2151
2023-12-14 14:30:00,879,1345,2224
2023-12-14 14:35:00,1329,928,2257
2023-12-14 14:40:00,1382,895,2277
2023-12-14 14:45:00,914,1418,2332
2023-12-14 14:50:00,775,1346,2121
2023-12-14 14:55:00,574,1582,2156
2023-12-14 15:00:00,571,26,597
2023-12-14 15:05:00,566,81,647
2023-12-14 15:10:00,719,-178,541
