Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-11-26 00:00:00,0,1864,1864
2023-11-26 00:05:00,0,1953,1953
2023-11-26 00:10:00,0,1893,1893
2023-11-26 00:15:00,0,1909,1909
2023-11-26 00:20:00,0,1953,1953
2023-11-26 00:25:00,0,1978,1978
2023-11-26 00:30:00,0,294,294
2023-11-26 00:35:00,0,229,229
2023-11-26 00:40:00,0,239,239
2023-11-26 00:45:00,0,288,288
2023-11-26 00:50:00,0,301,301
2023-11-26 00:55:00,0,297,297
2023-11-26 01:00:00,0,1882,1882
2023-11-26 01:05:00,0,1932,1932
2023-11-26 01:10:00,0,1883,1883
2023-11-26 01:15:00,0,1803,1803
2023-11-26 01:20:00,0,1811,1811
2023-11-26 01:25:00,0,1943,1943
2023-11-26 01:30:00,0,288,288
2023-11-26 01:35:00,0,309,309
2023-11-26 01:40:00,0,284,284
2023-11-26 01:45:00,0,235,235
2023-11-26 01:50:00,0,228,228
2023-11-26 01:55:00,0,251,251
2023-11-26 02:00:00,0,1889,1889
2023-11-26 02:05:00,0,1911,1911
2023-11-26 02:10:00,0,1931,1931
2023-11-26 02:15:00,0,1949,1949
2023-11-26 02:20:00,0,2221,2221
2023-11-26 02:25:00,0,2082,2082
2023-11-26 02:30:00,0,2131,2131
2023-11-26 02:35:00,0,2221,2221
2023-11-26 02:40:00,0,2261,2261
2023-11-26 02:45:00,0,2306,2306
2023-11-26 02:50:00,0,2564,2564
2023-11-26 02:55:00,0,2386,2386
2023-11-26 03:00:00,0,2363,2363
2023-11-26 03:05:00,0,2606,2606
2023-11-26 03:10:00,0,2472,2472
2023-11-26 03:15:00,0,2502,2502
2023-11-26 03:20:00,0,293,293
2023-11-26 03:25:00,0,300,300
2023-11-26 03:30:00,0,300,300
2023-11-26 03:35:00,0,233,233
2023-11-26 03:40:00,0,225,225
2023-11-26 03:45:00,0,285,285
2023-11-26 03:50:00,0,1898,1898
2023-11-26 03:55:00,0,1906,1906
2023-11-26 04:00:00,0,1852,1852
2023-11-26 04:05:00,0,1839,1839
2023-11-26 04:10:00,0,1858,1858
2023-11-26 04:15:00,0,234,234
2023-11-26 04:20:00,0,286,286
2023-11-26 04:25:00,0,288,288
2023-11-26 04:30:00,0,296,296
2023-11-26 04:35:00,0,295,295
2023-11-26 04:40:00,0,294,294
2023-11-26 04:45:00,0,1750,1750
2023-11-26 04:50:00,0,1814,1814
2023-11-26 04:55:00,0,2108,2108
2023-11-26 05:00:00,0,1946,1946
2023-11-26 05:05:00,0,1856,1856
2023-11-26 05:10:00,0,1889,1889
2023-11-26 05:15:00,0,1919,1919
2023-11-26 05:20:00,0,1887,1887
2023-11-26 05:25:00,0,233,233
2023-11-26 05:30:00,0,304,304
2023-11-26 05:35:00,0,297,297
2023-11-26 05:40:00,0,307,307
2023-11-26 05:45:00,0,299,299
2023-11-26 05:50:00,0,259,259
2023-11-26 05:55:00,0,1824,1824
2023-11-26 06:00:00,0,2892,2892
2023-11-26 06:05:00,0,2077,2077
2023-11-26 06:10:00,0,2188,2188
2023-11-26 06:15:00,0,1981,1981
2023-11-26 06:20:00,0,2174,2174
2023-11-26 06:25:00,0,299,299
2023-11-26 06:30:00,0,262,262
2023-11-26 06:35:00,0,249,249
2023-11-26 06:40:00,0,277,277
2023-11-26 06:45:00,0,824,824
2023-11-26 06:50:00,0,816,816
2023-11-26 06:55:00,0,2344,2344
2023-11-26 07:00:00,0,2441,2441
2023-11-26 07:05:00,0,2302,2302
2023-11-26 07:10:00,0,2344,2344
2023-11-26 07:15:00,0,2407,2407
2023-11-26 07:20:00,0,2480,2480
2023-11-26 07:25:00,0,834,834
2023-11-26 07:30:00,0,859,859
2023-11-26 07:35:00,0,699,699
2023-11-26 07:40:00,0,565,565
2023-11-26 07:45:00,0,563,563
2023-11-26 07:50:00,0,460,460
2023-11-26 07:55:00,0,2730,2730
2023-11-26 08:00:00,0,2322,2322
2023-11-26 08:05:00,0,899,899
2023-11-26 08:10:00,0,706,706
2023-11-26 08:15:00,0,730,730
2023-11-26 08:20:00,0,3977,3977
2023-11-26 08:25:00,0,4611,4611
2023-11-26 08:30:00,0,3837,3837
2023-11-26 08:35:00,0,5061,5061
2023-11-26 08:40:00,0,9988,9988
2023-11-26 08:45:00,0,5006,5006
2023-11-26 08:50:00,0,4686,4686
2023-11-26 08:55:00,0,3078,3078
2023-11-26 09:00:00,0,3133,3133
2023-11-26 09:05:00,0,3166,3166
2023-11-26 09:10:00,0,3351,3351
2023-11-26 09:15:00,0,3369,3369
2023-11-26 09:20:00,0,3163,3163
2023-11-26 09:25:00,0,4711,4711
2023-11-26 09:30:00,0,4906,4906
2023-11-26 09:35:00,0,3121,3121
2023-11-26 09:40:00,0,3172,3172
2023-11-26 09:45:00,0,3179,3179
2023-11-26 09:50:00,0,3170,3170
2023-11-26 09:55:00,0,3141,3141
2023-11-26 10:00:00,0,3132,3132
2023-11-26 10:05:00,0,3322,3322
2023-11-26 10:10:00,0,3321,3321
2023-11-26 10:15:00,0,3153,3153
2023-11-26 10:20:00,0,3197,3197
2023-11-26 10:25:00,0,3405,3405
2023-11-26 10:30:00,0,4662,4662
2023-11-26 10:35:00,0,4722,4722
2023-11-26 10:40:00,0,3094,3094
2023-11-26 10:45:00,0,3110,3110
2023-11-26 10:50:00,0,449,449
2023-11-26 10:55:00,0,456,456
2023-11-26 11:00:00,0,456,456
2023-11-26 11:05:00,0,453,453
2023-11-26 11:10:00,0,458,458
2023-11-26 11:15:00,0,595,595
2023-11-26 11:20:00,76,557,633
2023-11-26 11:25:00,82,373,455
2023-11-26 11:30:00,27,657,684
2023-11-26 11:35:00,75,390,465
2023-11-26 11:40:00,88,374,462
2023-11-26 11:45:00,71,534,605
2023-11-26 11:50:00,101,298,399
2023-11-26 11:55:00,82,330,412
2023-11-26 12:00:00,105,356,461
2023-11-26 12:05:00,108,358,466
2023-11-26 12:10:00,100,359,459
2023-11-26 12:15:00,77,374,451
2023-11-26 12:20:00,89,307,396
2023-11-26 12:25:00,53,356,409
2023-11-26 12:30:00,25,383,408
2023-11-26 12:35:00,27,635,662
2023-11-26 12:40:00,32,429,461
2023-11-26 12:45:00,93,371,464
2023-11-26 12:50:00,43,622,665
2023-11-26 12:55:00,89,518,607
2023-11-26 13:00:00,137,1723,1860
2023-11-26 13:05:00,211,1762,1973
2023-11-26 13:10:00,115,340,455
2023-11-26 13:15:00,166,2931,3097
2023-11-26 13:20:00,114,2985,3099
2023-11-26 13:25:00,162,2978,3140
2023-11-26 13:30:00,235,2839,3074
2023-11-26 13:35:00,380,25,405
2023-11-26 13:40:00,420,20,440
2023-11-26 13:45:00,375,1787,2162
2023-11-26 13:50:00,443,1468,1911
2023-11-26 13:55:00,275,1636,1911
2023-11-26 14:00:00,407,1779,2186
2023-11-26 14:05:00,302,1683,1985
2023-11-26 14:10:00,353,1537,1890
2023-11-26 14:15:00,281,1822,2103
2023-11-26 14:20:00,449,279,728
2023-11-26 14:25:00,449,44,493
2023-11-26 14:30:00,477,10,487
2023-11-26 14:35:00,477,0,477
