Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-08-26 00:00:00,0,325,325
2023-08-26 00:05:00,0,321,321
2023-08-26 00:10:00,0,245,245
2023-08-26 00:15:00,0,236,236
2023-08-26 00:20:00,0,256,256
2023-08-26 00:25:00,0,311,311
2023-08-26 00:30:00,0,299,299
2023-08-26 00:35:00,0,305,305
2023-08-26 00:40:00,0,307,307
2023-08-26 00:45:00,0,299,299
2023-08-26 00:50:00,0,302,302
2023-08-26 00:55:00,0,306,306
2023-08-26 01:00:00,0,305,305
2023-08-26 01:05:00,0,306,306
2023-08-26 01:10:00,0,242,242
2023-08-26 01:15:00,0,238,238
2023-08-26 01:20:00,0,278,278
2023-08-26 01:25:00,0,303,303
2023-08-26 01:30:00,0,301,301
2023-08-26 01:35:00,0,297,297
2023-08-26 01:40:00,0,302,302
2023-08-26 01:45:00,0,293,293
2023-08-26 01:50:00,0,300,300
2023-08-26 01:55:00,0,297,297
2023-08-26 02:00:00,0,290,290
2023-08-26 02:05:00,0,232,232
2023-08-26 02:10:00,0,254,254
2023-08-26 02:15:00,0,294,294
2023-08-26 02:20:00,0,298,298
2023-08-26 02:25:00,0,395,395
2023-08-26 02:30:00,0,315,315
2023-08-26 02:35:00,0,302,302
2023-08-26 02:40:00,0,290,290
2023-08-26 02:45:00,0,295,295
2023-08-26 02:50:00,0,238,238
2023-08-26 02:55:00,0,570,570
2023-08-26 03:00:00,0,570,570
2023-08-26 03:05:00,0,568,568
2023-08-26 03:10:00,0,265,265
2023-08-26 03:15:00,0,258,258
2023-08-26 03:20:00,0,331,331
2023-08-26 03:25:00,0,327,327
2023-08-26 03:30:00,0,328,328
2023-08-26 03:35:00,0,318,318
2023-08-26 03:40:00,0,322,322
2023-08-26 03:45:00,0,323,323
2023-08-26 03:50:00,0,316,316
2023-08-26 03:55:00,0,330,330
2023-08-26 04:00:00,0,316,316
2023-08-26 04:05:00,0,331,331
2023-08-26 04:10:00,0,315,315
2023-08-26 04:15:00,0,245,245
2023-08-26 04:20:00,0,257,257
2023-08-26 04:25:00,0,312,312
2023-08-26 04:30:00,0,298,298
2023-08-26 04:35:00,0,351,351
2023-08-26 04:40:00,0,342,342
2023-08-26 04:45:00,0,348,348
2023-08-26 04:50:00,0,337,337
2023-08-26 04:55:00,0,355,355
2023-08-26 05:00:00,0,342,342
2023-08-26 05:05:00,0,344,344
2023-08-26 05:10:00,0,267,267
2023-08-26 05:15:00,0,284,284
2023-08-26 05:20:00,0,333,333
2023-08-26 05:25:00,0,357,357
2023-08-26 05:30:00,0,346,346
2023-08-26 05:35:00,0,345,345
2023-08-26 05:40:00,0,342,342
2023-08-26 05:45:00,0,350,350
2023-08-26 05:50:00,0,345,345
2023-08-26 05:55:00,0,346,346
2023-08-26 06:00:00,0,345,345
2023-08-26 06:05:00,0,286,286
2023-08-26 06:10:00,0,296,296
2023-08-26 06:15:00,0,364,364
2023-08-26 06:20:00,0,351,351
2023-08-26 06:25:00,0,362,362
2023-08-26 06:30:00,0,353,353
2023-08-26 06:35:00,0,361,361
2023-08-26 06:40:00,0,356,356
2023-08-26 06:45:00,0,359,359
2023-08-26 06:50:00,0,358,358
2023-08-26 06:55:00,0,292,292
2023-08-26 07:00:00,0,275,275
2023-08-26 07:05:00,0,354,354
2023-08-26 07:10:00,0,340,340
2023-08-26 07:15:00,140,233,373
2023-08-26 07:20:00,194,174,368
2023-08-26 07:25:00,302,72,374
2023-08-26 07:30:00,331,29,360
2023-08-26 07:35:00,326,37,363
2023-08-26 07:40:00,294,3,297
2023-08-26 07:45:00,325,-24,301
2023-08-26 07:50:00,336,-37,299
2023-08-26 07:55:00,481,-120,361
2023-08-26 08:00:00,503,1340,1843
2023-08-26 08:05:00,423,1417,1840
2023-08-26 08:10:00,464,1376,1840
2023-08-26 08:15:00,793,-387,406
2023-08-26 08:20:00,982,880,1862
2023-08-26 08:25:00,1234,586,1820
2023-08-26 08:30:00,2470,-2175,295
2023-08-26 08:35:00,1090,-730,360
2023-08-26 08:40:00,1143,-757,386
2023-08-26 08:45:00,2620,-2184,436
2023-08-26 08:50:00,2425,-1907,518
2023-08-26 08:55:00,2766,47,2813
2023-08-26 09:00:00,4871,-2390,2481
2023-08-26 09:05:00,2942,2813,5755
2023-08-26 09:10:00,2898,-174,2724
2023-08-26 09:15:00,4020,-1992,2028
2023-08-26 09:20:00,5697,-5034,663
2023-08-26 09:25:00,5831,-5092,739
2023-08-26 09:30:00,5672,-4994,678
2023-08-26 09:35:00,4610,-1358,3252
2023-08-26 09:40:00,5888,-1906,3982
2023-08-26 09:45:00,6035,-3602,2433
2023-08-26 09:50:00,6053,-5315,738
2023-08-26 09:55:00,6162,-3581,2581
2023-08-26 10:00:00,6336,-5643,693
2023-08-26 10:05:00,6445,-2989,3456
2023-08-26 10:10:00,6743,-5331,1412
2023-08-26 10:15:00,7089,-5585,1504
2023-08-26 10:20:00,6999,-5398,1601
2023-08-26 10:25:00,7058,-5405,1653
2023-08-26 10:30:00,7083,-5601,1482
2023-08-26 10:35:00,7221,-5555,1666
2023-08-26 10:40:00,7337,-5734,1603
2023-08-26 10:45:00,7343,-5828,1515
2023-08-26 10:50:00,7472,-5976,1496
2023-08-26 10:55:00,7646,-5482,2164
2023-08-26 11:00:00,7741,-6147,1594
2023-08-26 11:05:00,7826,-4009,3817
2023-08-26 11:10:00,7918,-4199,3719
2023-08-26 11:15:00,8045,-7306,739
2023-08-26 11:20:00,8125,-7390,735
2023-08-26 11:25:00,8178,-6484,1694
2023-08-26 11:30:00,8284,-6378,1906
2023-08-26 11:35:00,8342,-7498,844
2023-08-26 11:40:00,8387,-6789,1598
2023-08-26 11:45:00,8465,-7887,578
2023-08-26 11:50:00,8508,-7275,1233
2023-08-26 11:55:00,8766,-7867,899
2023-08-26 12:00:00,9228,-8319,909
2023-08-26 12:05:00,9723,-9182,541
2023-08-26 12:10:00,9157,-2793,6364
2023-08-26 12:15:00,9000,-370,8630
2023-08-26 12:20:00,8731,143,8874
2023-08-26 12:25:00,9119,-317,8802
2023-08-26 12:30:00,9219,-2573,6646
2023-08-26 12:35:00,5749,519,6268
2023-08-26 12:40:00,7720,-857,6863
2023-08-26 12:45:00,9648,-3051,6597
2023-08-26 12:50:00,9240,-931,8309
2023-08-26 12:55:00,9382,-1959,7423
2023-08-26 13:00:00,8334,-1314,7020
2023-08-26 13:05:00,7641,-1230,6411
2023-08-26 13:10:00,2384,6911,9295
2023-08-26 13:15:00,1469,7944,9413
2023-08-26 13:20:00,2064,5143,7207
2023-08-26 13:25:00,2827,4459,7286
2023-08-26 13:30:00,3325,3975,7300
2023-08-26 13:35:00,2769,4584,7353
2023-08-26 13:40:00,3123,-1471,1652
2023-08-26 13:45:00,2715,-791,1924
2023-08-26 13:50:00,3365,-1469,1896
2023-08-26 13:55:00,4644,-2940,1704
2023-08-26 14:00:00,4400,-2429,1971
2023-08-26 14:05:00,8054,-6310,1744
2023-08-26 14:10:00,4180,-2560,1620
2023-08-26 14:15:00,3499,-1849,1650
2023-08-26 14:20:00,2254,-517,1737
2023-08-26 14:25:00,2565,-820,1745
2023-08-26 14:30:00,2223,-488,1735
2023-08-26 14:35:00,2836,-1250,1586
2023-08-26 14:40:00,2367,-765,1602
2023-08-26 14:45:00,1612,-20,1592
2023-08-26 14:50:00,921,654,1575
2023-08-26 14:55:00,695,857,1552
2023-08-26 15:00:00,441,84,525
2023-08-26 15:05:00,190,508,698
2023-08-26 15:10:00,203,416,619
2023-08-26 15:15:00,205,334,539
2023-08-26 15:20:00,173,655,828
2023-08-26 15:25:00,88,544,632
2023-08-26 15:30:00,59,485,544
2023-08-26 15:35:00,97,454,551
2023-08-26 15:40:00,251,285,536
2023-08-26 15:45:00,366,-39,327
2023-08-26 15:50:00,316,15,331
2023-08-26 15:55:00,67,263,330
2023-08-26 16:00:00,0,332,332
2023-08-26 16:05:00,273,51,324
2023-08-26 16:10:00,406,-171,235
2023-08-26 16:15:00,548,22,570
2023-08-26 16:20:00,318,260,578
2023-08-26 16:25:00,177,393,570
2023-08-26 16:30:00,293,33,326
2023-08-26 16:35:00,140,4044,4184
2023-08-26 16:40:00,124,366,490
2023-08-26 16:45:00,134,583,717
2023-08-26 16:50:00,115,385,500
2023-08-26 16:55:00,78,425,503
2023-08-26 17:00:00,59,438,497
2023-08-26 17:05:00,43,451,494
2023-08-26 17:10:00,34,466,500
2023-08-26 17:15:00,55,433,488
2023-08-26 17:20:00,43,440,483
2023-08-26 17:25:00,20,462,482
2023-08-26 17:30:00,24,369,393
2023-08-26 17:35:00,12,399,411
2023-08-26 17:40:00,0,487,487
2023-08-26 17:45:00,0,627,627
2023-08-26 17:50:00,0,651,651
2023-08-26 17:55:00,0,873,873
2023-08-26 18:00:00,0,666,666
2023-08-26 18:05:00,60,894,954
2023-08-26 18:10:00,46,800,846
2023-08-26 18:15:00,129,509,638
2023-08-26 18:20:00,114,450,564
2023-08-26 18:25:00,178,385,563
2023-08-26 18:30:00,246,314,560
2023-08-26 18:35:00,233,496,729
2023-08-26 18:40:00,450,-54,396
2023-08-26 18:45:00,767,-382,385
2023-08-26 18:50:00,741,-133,608
2023-08-26 18:55:00,978,-484,494
2023-08-26 19:00:00,511,28,539
2023-08-26 19:05:00,517,9,526
2023-08-26 19:10:00,541,0,541
2023-08-26 19:15:00,383,140,523
2023-08-26 19:20:00,191,333,524
2023-08-26 19:25:00,190,332,522
2023-08-26 19:30:00,269,259,528
2023-08-26 19:35:00,260,144,404
2023-08-26 19:40:00,101,298,399
2023-08-26 19:45:00,59,354,413
2023-08-26 19:50:00,13,482,495
2023-08-26 19:55:00,0,493,493
2023-08-26 20:00:00,0,522,522
2023-08-26 20:05:00,0,537,537
2023-08-26 20:10:00,0,506,506
2023-08-26 20:15:00,0,514,514
2023-08-26 20:20:00,0,507,507
2023-08-26 20:25:00,0,503,503
2023-08-26 20:30:00,0,388,388
2023-08-26 20:35:00,0,549,549
2023-08-26 20:40:00,0,887,887
2023-08-26 20:45:00,0,904,904
2023-08-26 20:50:00,0,626,626
2023-08-26 20:55:00,0,620,620
2023-08-26 21:00:00,0,516,516
2023-08-26 21:05:00,0,513,513
2023-08-26 21:10:00,0,532,532
2023-08-26 21:15:00,0,617,617
2023-08-26 21:20:00,0,619,619
2023-08-26 21:25:00,0,2604,2604
2023-08-26 21:30:00,0,2440,2440
2023-08-26 21:35:00,0,2493,2493
2023-08-26 21:40:00,0,2363,2363
2023-08-26 21:45:00,0,2410,2410
2023-08-26 21:50:00,0,2459,2459
2023-08-26 21:55:00,0,2594,2594
2023-08-26 22:00:00,0,2642,2642
2023-08-26 22:05:00,0,2715,2715
2023-08-26 22:10:00,0,2807,2807
2023-08-26 22:15:00,0,2641,2641
2023-08-26 22:20:00,0,2748,2748
2023-08-26 22:25:00,0,590,590
2023-08-26 22:30:00,0,809,809
2023-08-26 22:35:00,0,593,593
2023-08-26 22:40:00,0,447,447
2023-08-26 22:45:00,0,453,453
2023-08-26 22:50:00,0,327,327
2023-08-26 22:55:00,0,543,543
2023-08-26 23:00:00,0,330,330
2023-08-26 23:05:00,0,415,415
2023-08-26 23:10:00,0,646,646
2023-08-26 23:15:00,0,410,410
2023-08-26 23:20:00,0,610,610
2023-08-26 23:25:00,0,305,305
2023-08-26 23:30:00,0,303,303
2023-08-26 23:35:00,0,343,343
2023-08-26 23:40:00,0,347,347
2023-08-26 23:45:00,0,350,350
2023-08-26 23:50:00,0,359,359
2023-08-26 23:55:00,0,362,362
