Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-01-31 00:00:00,0,2065,2065
2024-01-31 00:05:00,0,2055,2055
2024-01-31 00:10:00,0,2063,2063
2024-01-31 00:15:00,0,1859,1859
2024-01-31 00:20:00,0,1891,1891
2024-01-31 00:25:00,0,1881,1881
2024-01-31 00:30:00,0,1866,1866
2024-01-31 00:35:00,0,2031,2031
2024-01-31 00:40:00,0,1968,1968
2024-01-31 00:45:00,0,1801,1801
2024-01-31 00:50:00,0,1832,1832
2024-01-31 00:55:00,0,2078,2078
2024-01-31 01:00:00,0,2082,2082
2024-01-31 01:05:00,0,1920,1920
2024-01-31 01:10:00,0,2310,2310
2024-01-31 01:15:00,0,2140,2140
2024-01-31 01:20:00,0,2094,2094
2024-01-31 01:25:00,0,1894,1894
2024-01-31 01:30:00,0,1844,1844
2024-01-31 01:35:00,0,1846,1846
2024-01-31 01:40:00,0,309,309
2024-01-31 01:45:00,0,309,309
2024-01-31 01:50:00,0,314,314
2024-01-31 01:55:00,0,528,528
2024-01-31 02:00:00,0,302,302
2024-01-31 02:05:00,0,299,299
2024-01-31 02:10:00,0,309,309
2024-01-31 02:15:00,0,236,236
2024-01-31 02:20:00,0,231,231
2024-01-31 02:25:00,0,245,245
2024-01-31 02:30:00,0,1803,1803
2024-01-31 02:35:00,0,1853,1853
2024-01-31 02:40:00,0,1873,1873
2024-01-31 02:45:00,0,1899,1899
2024-01-31 02:50:00,0,1899,1899
2024-01-31 02:55:00,0,1886,1886
2024-01-31 03:00:00,0,2031,2031
2024-01-31 03:05:00,0,1872,1872
2024-01-31 03:10:00,0,2022,2022
2024-01-31 03:15:00,0,1845,1845
2024-01-31 03:20:00,0,1845,1845
2024-01-31 03:25:00,0,1916,1916
2024-01-31 03:30:00,0,1918,1918
2024-01-31 03:35:00,0,522,522
2024-01-31 03:40:00,0,286,286
2024-01-31 03:45:00,0,436,436
2024-01-31 03:50:00,0,241,241
2024-01-31 03:55:00,0,263,263
2024-01-31 04:00:00,0,286,286
2024-01-31 04:05:00,0,289,289
2024-01-31 04:10:00,0,300,300
2024-01-31 04:15:00,0,285,285
2024-01-31 04:20:00,0,294,294
2024-01-31 04:25:00,0,286,286
2024-01-31 04:30:00,0,222,222
2024-01-31 04:35:00,0,226,226
2024-01-31 04:40:00,0,270,270
2024-01-31 04:45:00,0,1790,1790
2024-01-31 04:50:00,0,1852,1852
2024-01-31 04:55:00,0,1867,1867
2024-01-31 05:00:00,0,1866,1866
2024-01-31 05:05:00,0,1873,1873
2024-01-31 05:10:00,0,1845,1845
2024-01-31 05:15:00,0,1841,1841
2024-01-31 05:20:00,0,1829,1829
2024-01-31 05:25:00,0,1836,1836
2024-01-31 05:30:00,0,1833,1833
2024-01-31 05:35:00,0,1885,1885
2024-01-31 05:40:00,0,1893,1893
2024-01-31 05:45:00,0,1881,1881
2024-01-31 05:50:00,0,1889,1889
2024-01-31 05:55:00,0,223,223
2024-01-31 06:00:00,0,229,229
2024-01-31 06:05:00,0,259,259
2024-01-31 06:10:00,0,6856,6856
2024-01-31 06:15:00,0,3182,3182
2024-01-31 06:20:00,0,3087,3087
2024-01-31 06:25:00,0,3121,3121
2024-01-31 06:30:00,0,3130,3130
2024-01-31 06:35:00,0,3086,3086
2024-01-31 06:40:00,0,3095,3095
2024-01-31 06:45:00,0,3072,3072
2024-01-31 06:50:00,0,3140,3140
2024-01-31 06:55:00,0,4720,4720
2024-01-31 07:00:00,0,4663,4663
2024-01-31 07:05:00,0,4711,4711
2024-01-31 07:10:00,0,4706,4706
2024-01-31 07:15:00,0,4697,4697
2024-01-31 07:20:00,0,4833,4833
2024-01-31 07:25:00,0,4992,4992
2024-01-31 07:30:00,0,4949,4949
2024-01-31 07:35:00,0,4925,4925
2024-01-31 07:40:00,0,4735,4735
2024-01-31 07:45:00,0,4762,4762
2024-01-31 07:50:00,0,4768,4768
2024-01-31 07:55:00,0,4775,4775
2024-01-31 08:00:00,0,4805,4805
2024-01-31 08:05:00,0,4806,4806
2024-01-31 08:10:00,0,4891,4891
2024-01-31 08:15:00,157,4690,4847
2024-01-31 08:20:00,216,3018,3234
2024-01-31 08:25:00,302,3030,3332
2024-01-31 08:30:00,382,325,707
2024-01-31 08:35:00,452,452,904
2024-01-31 08:40:00,504,599,1103
2024-01-31 08:45:00,561,557,1118
2024-01-31 08:50:00,602,439,1041
2024-01-31 08:55:00,609,396,1005
2024-01-31 09:00:00,641,2091,2732
2024-01-31 09:05:00,696,1800,2496
2024-01-31 09:10:00,764,3676,4440
2024-01-31 09:15:00,830,3631,4461
2024-01-31 09:20:00,972,3563,4535
2024-01-31 09:25:00,2246,163,2409
2024-01-31 09:30:00,2645,-67,2578
