Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-03-29 00:00:00,0,3214,3214
2024-03-29 00:05:00,0,3291,3291
2024-03-29 00:10:00,0,3282,3282
2024-03-29 00:15:00,0,3280,3280
2024-03-29 00:20:00,0,3289,3289
2024-03-29 00:25:00,0,3299,3299
2024-03-29 00:30:00,0,3237,3237
2024-03-29 00:35:00,0,3237,3237
2024-03-29 00:40:00,0,3085,3085
2024-03-29 00:45:00,0,3187,3187
2024-03-29 00:50:00,0,3230,3230
2024-03-29 00:55:00,0,3265,3265
2024-03-29 01:00:00,0,3307,3307
2024-03-29 01:05:00,0,3358,3358
2024-03-29 01:10:00,0,3385,3385
2024-03-29 01:15:00,0,3247,3247
2024-03-29 01:20:00,0,3141,3141
2024-03-29 01:25:00,0,3136,3136
2024-03-29 01:30:00,0,3214,3214
2024-03-29 01:35:00,0,3415,3415
2024-03-29 01:40:00,0,3458,3458
2024-03-29 01:45:00,0,3494,3494
2024-03-29 01:50:00,0,3552,3552
2024-03-29 01:55:00,0,3580,3580
2024-03-29 02:00:00,0,3624,3624
2024-03-29 02:05:00,0,3101,3101
2024-03-29 02:10:00,0,3169,3169
2024-03-29 02:15:00,0,3230,3230
2024-03-29 02:20:00,0,3284,3284
2024-03-29 02:25:00,0,3625,3625
2024-03-29 02:30:00,0,3686,3686
2024-03-29 02:35:00,0,3712,3712
2024-03-29 02:40:00,0,3760,3760
2024-03-29 02:45:00,0,3726,3726
2024-03-29 02:50:00,0,3757,3757
2024-03-29 02:55:00,0,3170,3170
2024-03-29 03:00:00,0,3254,3254
2024-03-29 03:05:00,0,3289,3289
2024-03-29 03:10:00,0,3294,3294
2024-03-29 03:15:00,0,3827,3827
2024-03-29 03:20:00,0,3855,3855
2024-03-29 03:25:00,0,3858,3858
2024-03-29 03:30:00,0,3158,3158
2024-03-29 03:35:00,0,3221,3221
2024-03-29 03:40:00,0,3247,3247
2024-03-29 03:45:00,0,3298,3298
2024-03-29 03:50:00,0,3308,3308
2024-03-29 03:55:00,0,3313,3313
2024-03-29 04:00:00,0,3255,3255
2024-03-29 04:05:00,0,3220,3220
2024-03-29 04:10:00,0,3175,3175
2024-03-29 04:15:00,0,3224,3224
2024-03-29 04:20:00,0,3245,3245
2024-03-29 04:25:00,0,3317,3317
2024-03-29 04:30:00,0,1687,1687
2024-03-29 04:35:00,0,1684,1684
2024-03-29 04:40:00,0,1683,1683
2024-03-29 04:45:00,0,1653,1653
2024-03-29 04:50:00,0,1649,1649
2024-03-29 04:55:00,0,1613,1613
2024-03-29 05:00:00,0,3186,3186
2024-03-29 05:05:00,0,3264,3264
2024-03-29 05:10:00,0,3304,3304
2024-03-29 05:15:00,0,3316,3316
2024-03-29 05:20:00,0,3268,3268
2024-03-29 05:25:00,0,3209,3209
2024-03-29 05:30:00,0,3226,3226
2024-03-29 05:35:00,0,3227,3227
2024-03-29 05:40:00,0,3209,3209
2024-03-29 05:45:00,0,3245,3245
2024-03-29 05:50:00,0,1681,1681
2024-03-29 05:55:00,0,1694,1694
2024-03-29 06:00:00,0,1876,1876
2024-03-29 06:05:00,0,1700,1700
2024-03-29 06:10:00,0,1708,1708
2024-03-29 06:15:00,0,1597,1597
2024-03-29 06:20:00,0,1606,1606
2024-03-29 06:25:00,0,1656,1656
