Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-08-24 00:00:00,0,319,319
2023-08-24 00:05:00,0,335,335
2023-08-24 00:10:00,0,300,300
2023-08-24 00:15:00,0,300,300
2023-08-24 00:20:00,0,222,222
2023-08-24 00:25:00,0,239,239
2023-08-24 00:30:00,0,295,295
2023-08-24 00:35:00,0,298,298
2023-08-24 00:40:00,0,294,294
2023-08-24 00:45:00,0,292,292
2023-08-24 00:50:00,0,301,301
2023-08-24 00:55:00,0,298,298
2023-08-24 01:00:00,0,294,294
2023-08-24 01:05:00,0,299,299
2023-08-24 01:10:00,0,229,229
2023-08-24 01:15:00,0,234,234
2023-08-24 01:20:00,0,268,268
2023-08-24 01:25:00,0,297,297
2023-08-24 01:30:00,0,300,300
2023-08-24 01:35:00,0,299,299
2023-08-24 01:40:00,0,298,298
2023-08-24 01:45:00,0,292,292
2023-08-24 01:50:00,0,295,295
2023-08-24 01:55:00,0,291,291
2023-08-24 02:00:00,0,223,223
2023-08-24 02:05:00,0,246,246
2023-08-24 02:10:00,0,288,288
2023-08-24 02:15:00,0,293,293
2023-08-24 02:20:00,0,299,299
2023-08-24 02:25:00,0,289,289
2023-08-24 02:30:00,0,294,294
2023-08-24 02:35:00,0,296,296
2023-08-24 02:40:00,0,285,285
2023-08-24 02:45:00,0,223,223
2023-08-24 02:50:00,0,559,559
2023-08-24 02:55:00,0,555,555
2023-08-24 03:00:00,0,569,569
2023-08-24 03:05:00,0,221,221
2023-08-24 03:10:00,0,307,307
2023-08-24 03:15:00,0,323,323
2023-08-24 03:20:00,0,324,324
2023-08-24 03:25:00,0,318,318
2023-08-24 03:30:00,0,311,311
2023-08-24 03:35:00,0,318,318
2023-08-24 03:40:00,0,318,318
2023-08-24 03:45:00,0,317,317
2023-08-24 03:50:00,0,314,314
2023-08-24 03:55:00,0,310,310
2023-08-24 04:00:00,0,311,311
2023-08-24 04:05:00,0,312,312
2023-08-24 04:10:00,0,225,225
2023-08-24 04:15:00,0,455,455
2023-08-24 04:20:00,0,297,297
2023-08-24 04:25:00,0,292,292
2023-08-24 04:30:00,0,297,297
2023-08-24 04:35:00,0,300,300
2023-08-24 04:40:00,0,501,501
2023-08-24 04:45:00,0,292,292
2023-08-24 04:50:00,0,288,288
2023-08-24 04:55:00,0,291,291
2023-08-24 05:00:00,0,284,284
2023-08-24 05:05:00,0,228,228
2023-08-24 05:10:00,0,222,222
2023-08-24 05:15:00,0,287,287
2023-08-24 05:20:00,0,293,293
2023-08-24 05:25:00,0,292,292
2023-08-24 05:30:00,0,1971,1971
2023-08-24 05:35:00,0,2074,2074
2023-08-24 05:40:00,0,2133,2133
2023-08-24 05:45:00,0,2163,2163
2023-08-24 05:50:00,0,2228,2228
2023-08-24 05:55:00,0,2570,2570
2023-08-24 06:00:00,0,2531,2531
2023-08-24 06:05:00,0,2626,2626
2023-08-24 06:10:00,0,2693,2693
2023-08-24 06:15:00,0,2776,2776
2023-08-24 06:20:00,0,2710,2710
2023-08-24 06:25:00,0,2524,2524
2023-08-24 06:30:00,0,2529,2529
2023-08-24 06:35:00,0,2565,2565
2023-08-24 06:40:00,0,290,290
2023-08-24 06:45:00,0,302,302
2023-08-24 06:50:00,0,293,293
2023-08-24 06:55:00,0,243,243
2023-08-24 07:00:00,141,100,241
2023-08-24 07:05:00,179,73,252
2023-08-24 07:10:00,223,382,605
2023-08-24 07:15:00,268,346,614
2023-08-24 07:20:00,313,287,600
2023-08-24 07:25:00,357,256,613
2023-08-24 07:30:00,402,-100,302
2023-08-24 07:35:00,448,77,525
2023-08-24 07:40:00,486,127,613
2023-08-24 07:45:00,529,102,631
2023-08-24 07:50:00,571,39,610
2023-08-24 07:55:00,623,0,623
2023-08-24 08:00:00,668,-56,612
2023-08-24 08:05:00,727,-112,615
2023-08-24 08:10:00,782,-235,547
2023-08-24 08:15:00,841,-282,559
2023-08-24 08:20:00,906,-179,727
2023-08-24 08:25:00,2196,-1704,492
2023-08-24 08:30:00,2366,-2095,271
2023-08-24 08:35:00,2621,-2295,326
2023-08-24 08:40:00,2760,-2423,337
2023-08-24 08:45:00,2939,-2602,337
2023-08-24 08:50:00,3102,-2728,374
2023-08-24 08:55:00,3249,-2902,347
2023-08-24 09:00:00,3381,-2846,535
2023-08-24 09:05:00,3701,2767,6468
2023-08-24 09:10:00,3897,-3225,672
2023-08-24 09:15:00,4016,-3394,622
2023-08-24 09:20:00,4133,-3505,628
2023-08-24 09:25:00,4196,-3674,522
2023-08-24 09:30:00,4396,-3800,596
2023-08-24 09:35:00,4508,-3981,527
