Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-02-28 00:00:00,0,2030,2030
2024-02-28 00:05:00,0,1715,1715
2024-02-28 00:10:00,0,1890,1890
2024-02-28 00:15:00,0,1722,1722
2024-02-28 00:20:00,0,1794,1794
2024-02-28 00:25:00,0,1799,1799
2024-02-28 00:30:00,0,1757,1757
2024-02-28 00:35:00,0,1759,1759
2024-02-28 00:40:00,0,1777,1777
2024-02-28 00:45:00,0,1734,1734
2024-02-28 00:50:00,0,1740,1740
2024-02-28 00:55:00,0,1719,1719
2024-02-28 01:00:00,0,1968,1968
2024-02-28 01:05:00,0,1795,1795
2024-02-28 01:10:00,0,1804,1804
2024-02-28 01:15:00,0,279,279
2024-02-28 01:20:00,0,271,271
2024-02-28 01:25:00,0,422,422
2024-02-28 01:30:00,0,209,209
2024-02-28 01:35:00,0,239,239
2024-02-28 01:40:00,0,275,275
2024-02-28 01:45:00,0,271,271
2024-02-28 01:50:00,0,272,272
2024-02-28 01:55:00,0,274,274
2024-02-28 02:00:00,0,481,481
2024-02-28 02:05:00,0,211,211
2024-02-28 02:10:00,0,212,212
2024-02-28 02:15:00,0,479,479
2024-02-28 02:20:00,0,267,267
2024-02-28 02:25:00,0,272,272
2024-02-28 02:30:00,0,489,489
2024-02-28 02:35:00,0,481,481
2024-02-28 02:40:00,0,338,338
2024-02-28 02:45:00,0,302,302
2024-02-28 02:50:00,0,214,214
2024-02-28 02:55:00,0,267,267
2024-02-28 03:00:00,0,262,262
2024-02-28 03:05:00,0,269,269
2024-02-28 03:10:00,0,487,487
2024-02-28 03:15:00,0,477,477
2024-02-28 03:20:00,0,211,211
2024-02-28 03:25:00,0,206,206
2024-02-28 03:30:00,0,231,231
2024-02-28 03:35:00,0,269,269
2024-02-28 03:40:00,0,286,286
2024-02-28 03:45:00,0,269,269
2024-02-28 03:50:00,0,273,273
2024-02-28 03:55:00,0,259,259
2024-02-28 04:00:00,0,205,205
2024-02-28 04:05:00,0,435,435
2024-02-28 04:10:00,0,1898,1898
2024-02-28 04:15:00,0,1708,1708
2024-02-28 04:20:00,0,1750,1750
2024-02-28 04:25:00,0,1984,1984
2024-02-28 04:30:00,0,1787,1787
2024-02-28 04:35:00,0,1691,1691
2024-02-28 04:40:00,0,1684,1684
2024-02-28 04:45:00,0,1724,1724
2024-02-28 04:50:00,0,1797,1797
2024-02-28 04:55:00,0,1807,1807
2024-02-28 05:00:00,0,1988,1988
2024-02-28 05:05:00,0,1764,1764
2024-02-28 05:10:00,0,1790,1790
2024-02-28 05:15:00,0,1747,1747
2024-02-28 05:20:00,0,1749,1749
2024-02-28 05:25:00,0,1726,1726
2024-02-28 05:30:00,0,1762,1762
2024-02-28 05:35:00,0,1796,1796
2024-02-28 05:40:00,0,1801,1801
2024-02-28 05:45:00,0,274,274
2024-02-28 05:50:00,0,482,482
2024-02-28 05:55:00,0,209,209
2024-02-28 06:00:00,0,208,208
2024-02-28 06:05:00,0,274,274
2024-02-28 06:10:00,0,289,289
2024-02-28 06:15:00,0,291,291
2024-02-28 06:20:00,0,501,501
2024-02-28 06:25:00,0,284,284
2024-02-28 06:30:00,0,247,247
2024-02-28 06:35:00,0,230,230
2024-02-28 06:40:00,0,232,232
2024-02-28 06:45:00,0,288,288
2024-02-28 06:50:00,0,289,289
2024-02-28 06:55:00,0,280,280
2024-02-28 07:00:00,0,298,298
2024-02-28 07:05:00,0,284,284
2024-02-28 07:10:00,0,219,219
2024-02-28 07:15:00,0,214,214
2024-02-28 07:20:00,0,247,247
2024-02-28 07:25:00,0,312,312
2024-02-28 07:30:00,0,286,286
2024-02-28 07:35:00,0,277,277
2024-02-28 07:40:00,0,270,270
2024-02-28 07:45:00,121,166,287
2024-02-28 07:50:00,162,75,237
2024-02-28 07:55:00,191,1707,1898
2024-02-28 08:00:00,226,1720,1946
2024-02-28 08:05:00,264,1718,1982
2024-02-28 08:10:00,290,1708,1998
2024-02-28 08:15:00,327,1479,1806
2024-02-28 08:20:00,367,1417,1784
2024-02-28 08:25:00,413,1296,1709
2024-02-28 08:30:00,477,1227,1704
2024-02-28 08:35:00,530,1228,1758
2024-02-28 08:40:00,539,1266,1805
2024-02-28 08:45:00,532,1283,1815
2024-02-28 08:50:00,573,1208,1781
2024-02-28 08:55:00,563,1426,1989
2024-02-28 09:00:00,551,1269,1820
2024-02-28 09:05:00,559,-336,223
2024-02-28 09:10:00,490,6573,7063
2024-02-28 09:15:00,473,2908,3381
2024-02-28 09:20:00,533,2611,3144
2024-02-28 09:25:00,643,2503,3146
2024-02-28 09:30:00,636,2520,3156
2024-02-28 09:35:00,642,2465,3107
2024-02-28 09:40:00,695,2573,3268
2024-02-28 09:45:00,682,2362,3044
2024-02-28 09:50:00,711,2363,3074
2024-02-28 09:55:00,788,2314,3102
2024-02-28 10:00:00,867,2453,3320
2024-02-28 10:05:00,980,2153,3133
2024-02-28 10:10:00,1146,2181,3327
2024-02-28 10:15:00,1158,1980,3138
2024-02-28 10:20:00,1126,2795,3921
2024-02-28 10:25:00,1194,2249,3443
2024-02-28 10:30:00,1342,3789,5131
2024-02-28 10:35:00,1480,3428,4908
2024-02-28 10:40:00,1456,3416,4872
2024-02-28 10:45:00,1512,3410,4922
2024-02-28 10:50:00,1813,3069,4882
2024-02-28 10:55:00,2263,1401,3664
2024-02-28 11:00:00,2277,-1512,765
2024-02-28 11:05:00,2290,-1576,714
2024-02-28 11:10:00,2260,-1235,1025
2024-02-28 11:15:00,2160,931,3091
2024-02-28 11:20:00,2026,-1076,950
2024-02-28 11:25:00,2243,-1335,908
2024-02-28 11:30:00,2331,-1388,943
2024-02-28 11:35:00,2363,-1507,856
2024-02-28 11:40:00,2129,-1253,876
2024-02-28 11:45:00,1991,-1019,972
2024-02-28 11:50:00,2181,790,2971
2024-02-28 11:55:00,2353,-1460,893
2024-02-28 12:00:00,2389,786,3175
2024-02-28 12:05:00,2694,-1804,890
2024-02-28 12:10:00,3005,-2564,441
2024-02-28 12:15:00,2893,-2053,840
2024-02-28 12:20:00,2985,-2161,824
2024-02-28 12:25:00,2973,-2392,581
2024-02-28 12:30:00,3202,-2794,408
2024-02-28 12:35:00,3665,-3271,394
2024-02-28 12:40:00,3411,-2796,615
2024-02-28 12:45:00,3330,-2923,407
2024-02-28 12:50:00,3741,-3318,423
2024-02-28 12:55:00,3405,-2761,644
2024-02-28 13:00:00,3067,-2714,353
2024-02-28 13:05:00,3053,-2501,552
2024-02-28 13:10:00,3061,-2492,569
2024-02-28 13:15:00,3162,-2786,376
2024-02-28 13:20:00,3215,136,3351
2024-02-28 13:25:00,3431,-255,3176
2024-02-28 13:30:00,3081,75,3156
2024-02-28 13:35:00,2920,242,3162
2024-02-28 13:40:00,2830,-2385,445
2024-02-28 13:45:00,2742,-2343,399
2024-02-28 13:50:00,2735,-2394,341
2024-02-28 13:55:00,2702,-2356,346
2024-02-28 14:00:00,2971,-2572,399
2024-02-28 14:05:00,3541,-3151,390
2024-02-28 14:10:00,3800,-3412,388
2024-02-28 14:15:00,3457,-3066,391
2024-02-28 14:20:00,3221,-2616,605
2024-02-28 14:25:00,5432,-5190,242
2024-02-28 14:30:00,4910,-4580,330
2024-02-28 14:35:00,3024,-2704,320
2024-02-28 14:40:00,2647,-2288,359
2024-02-28 14:45:00,2637,-2248,389
2024-02-28 14:50:00,2611,-2209,402
2024-02-28 14:55:00,2596,-2198,398
2024-02-28 15:00:00,2499,-1869,630
2024-02-28 15:05:00,2516,-2135,381
2024-02-28 15:10:00,2514,-2323,191
2024-02-28 15:15:00,2337,-1698,639
2024-02-28 15:20:00,2462,-2272,190
2024-02-28 15:25:00,2394,-2056,338
2024-02-28 15:30:00,2452,-2210,242
2024-02-28 15:35:00,2370,-1860,510
2024-02-28 15:40:00,2408,-2152,256
2024-02-28 15:45:00,1802,-1517,285
2024-02-28 15:50:00,1642,-1445,197
2024-02-28 15:55:00,1556,-1257,299
2024-02-28 16:00:00,1733,-1092,641
2024-02-28 16:05:00,1796,-1143,653
2024-02-28 16:10:00,2055,-1035,1020
2024-02-28 16:15:00,1938,713,2651
2024-02-28 16:20:00,1803,466,2269
2024-02-28 16:25:00,1553,-644,909
2024-02-28 16:30:00,1408,-779,629
2024-02-28 16:35:00,1378,-414,964
2024-02-28 16:40:00,1290,6156,7446
2024-02-28 16:45:00,1230,2438,3668
2024-02-28 16:50:00,990,2741,3731
2024-02-28 16:55:00,802,3136,3938
2024-02-28 17:00:00,698,3041,3739
2024-02-28 17:05:00,615,398,1013
2024-02-28 17:10:00,471,533,1004
2024-02-28 17:15:00,439,375,814
2024-02-28 17:20:00,363,435,798
2024-02-28 17:25:00,305,407,712
2024-02-28 17:30:00,246,233,479
2024-02-28 17:35:00,170,535,705
2024-02-28 17:40:00,121,366,487
2024-02-28 17:45:00,79,608,687
2024-02-28 17:50:00,65,625,690
2024-02-28 17:55:00,40,455,495
2024-02-28 18:00:00,11,466,477
2024-02-28 18:05:00,0,482,482
2024-02-28 18:10:00,0,514,514
2024-02-28 18:15:00,0,531,531
2024-02-28 18:20:00,0,1907,1907
2024-02-28 18:25:00,0,1906,1906
2024-02-28 18:30:00,0,2108,2108
2024-02-28 18:35:00,0,1935,1935
2024-02-28 18:40:00,0,1945,1945
2024-02-28 18:45:00,0,1935,1935
2024-02-28 18:50:00,0,2121,2121
2024-02-28 18:55:00,0,1930,1930
2024-02-28 19:00:00,0,1944,1944
2024-02-28 19:05:00,0,1966,1966
2024-02-28 19:10:00,0,2142,2142
2024-02-28 19:15:00,0,1939,1939
2024-02-28 19:20:00,0,2028,2028
2024-02-28 19:25:00,0,1862,1862
2024-02-28 19:30:00,0,2405,2405
2024-02-28 19:35:00,0,2368,2368
2024-02-28 19:40:00,0,5045,5045
2024-02-28 19:45:00,0,4528,4528
