Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-02-18 00:00:00,0,416,416
2024-02-18 00:05:00,0,421,421
2024-02-18 00:10:00,0,411,411
2024-02-18 00:15:00,0,621,621
2024-02-18 00:20:00,0,410,410
2024-02-18 00:25:00,0,401,401
2024-02-18 00:30:00,0,397,397
2024-02-18 00:35:00,0,581,581
2024-02-18 00:40:00,0,245,245
2024-02-18 00:45:00,0,235,235
2024-02-18 00:50:00,0,278,278
2024-02-18 00:55:00,0,309,309
2024-02-18 01:00:00,0,300,300
2024-02-18 01:05:00,0,301,301
2024-02-18 01:10:00,0,302,302
2024-02-18 01:15:00,0,302,302
2024-02-18 01:20:00,0,302,302
2024-02-18 01:25:00,0,235,235
2024-02-18 01:30:00,0,234,234
2024-02-18 01:35:00,0,272,272
2024-02-18 01:40:00,0,292,292
2024-02-18 01:45:00,0,294,294
2024-02-18 01:50:00,0,291,291
2024-02-18 01:55:00,0,290,290
2024-02-18 02:00:00,0,290,290
2024-02-18 02:05:00,0,244,244
2024-02-18 02:10:00,0,220,220
2024-02-18 02:15:00,0,1622,1622
2024-02-18 02:20:00,0,1711,1711
2024-02-18 02:25:00,0,1759,1759
2024-02-18 02:30:00,0,1755,1755
2024-02-18 02:35:00,0,1758,1758
2024-02-18 02:40:00,0,1761,1761
2024-02-18 02:45:00,0,1936,1936
2024-02-18 02:50:00,0,1740,1740
2024-02-18 02:55:00,0,1922,1922
2024-02-18 03:00:00,0,1974,1974
2024-02-18 03:05:00,0,1759,1759
2024-02-18 03:10:00,0,1799,1799
2024-02-18 03:15:00,0,495,495
2024-02-18 03:20:00,0,279,279
2024-02-18 03:25:00,0,215,215
2024-02-18 03:30:00,0,221,221
2024-02-18 03:35:00,0,463,463
2024-02-18 03:40:00,0,279,279
2024-02-18 03:45:00,0,498,498
2024-02-18 03:50:00,0,489,489
2024-02-18 03:55:00,0,277,277
2024-02-18 04:00:00,0,279,279
2024-02-18 04:05:00,0,279,279
2024-02-18 04:10:00,0,211,211
2024-02-18 04:15:00,0,275,275
2024-02-18 04:20:00,0,276,276
2024-02-18 04:25:00,0,279,279
2024-02-18 04:30:00,0,276,276
2024-02-18 04:35:00,0,274,274
2024-02-18 04:40:00,0,216,216
2024-02-18 04:45:00,0,235,235
2024-02-18 04:50:00,0,267,267
2024-02-18 04:55:00,0,277,277
2024-02-18 05:00:00,0,276,276
2024-02-18 05:05:00,0,500,500
2024-02-18 05:10:00,0,281,281
2024-02-18 05:15:00,0,223,223
2024-02-18 05:20:00,0,438,438
2024-02-18 05:25:00,0,227,227
2024-02-18 05:30:00,0,277,277
2024-02-18 05:35:00,0,280,280
2024-02-18 05:40:00,0,494,494
2024-02-18 05:45:00,0,279,279
2024-02-18 05:50:00,0,483,483
2024-02-18 05:55:00,0,221,221
2024-02-18 06:00:00,0,217,217
2024-02-18 06:05:00,0,293,293
2024-02-18 06:10:00,0,6922,6922
2024-02-18 06:15:00,0,4533,4533
2024-02-18 06:20:00,0,4574,4574
2024-02-18 06:25:00,0,4586,4586
2024-02-18 06:30:00,0,4780,4780
2024-02-18 06:35:00,0,4584,4584
2024-02-18 06:40:00,0,4649,4649
2024-02-18 06:45:00,0,4678,4678
2024-02-18 06:50:00,0,4648,4648
2024-02-18 06:55:00,0,4684,4684
2024-02-18 07:00:00,0,4650,4650
2024-02-18 07:05:00,0,4618,4618
2024-02-18 07:10:00,0,4590,4590
2024-02-18 07:15:00,0,4602,4602
2024-02-18 07:20:00,0,4645,4645
2024-02-18 07:25:00,0,4675,4675
2024-02-18 07:30:00,0,4681,4681
2024-02-18 07:35:00,0,4652,4652
2024-02-18 07:40:00,0,4598,4598
2024-02-18 07:45:00,86,4496,4582
2024-02-18 07:50:00,107,4548,4655
2024-02-18 07:55:00,157,1832,1989
2024-02-18 08:00:00,224,221,445
2024-02-18 08:05:00,335,106,441
2024-02-18 08:10:00,385,55,440
2024-02-18 08:15:00,464,-32,432
2024-02-18 08:20:00,400,0,400
2024-02-18 08:25:00,386,0,386
2024-02-18 08:30:00,407,36,443
2024-02-18 08:35:00,453,0,453
2024-02-18 08:40:00,504,-55,449
2024-02-18 08:45:00,565,-114,451
2024-02-18 08:50:00,634,-181,453
2024-02-18 08:55:00,680,-306,374
2024-02-18 09:00:00,798,-412,386
2024-02-18 09:05:00,3367,-159,3208
2024-02-18 09:10:00,3478,-364,3114
2024-02-18 09:15:00,3732,-203,3529
2024-02-18 09:20:00,2447,-589,1858
2024-02-18 09:25:00,3978,-177,3801
2024-02-18 09:30:00,4264,-356,3908
2024-02-18 09:35:00,4004,-95,3909
2024-02-18 09:40:00,3848,-271,3577
2024-02-18 09:45:00,3877,-276,3601
2024-02-18 09:50:00,3951,-100,3851
2024-02-18 09:55:00,4085,-111,3974
2024-02-18 10:00:00,3433,2008,5441
2024-02-18 10:05:00,2699,2017,4716
2024-02-18 10:10:00,3231,-323,2908
2024-02-18 10:15:00,4971,-4219,752
2024-02-18 10:20:00,5204,-867,4337
2024-02-18 10:25:00,5287,-1123,4164
2024-02-18 10:30:00,5375,-530,4845
2024-02-18 10:35:00,5380,-366,5014
2024-02-18 10:40:00,5339,-437,4902
2024-02-18 10:45:00,5612,-2175,3437
2024-02-18 10:50:00,5496,-1088,4408
2024-02-18 10:55:00,5415,0,5415
2024-02-18 11:00:00,5749,-476,5273
2024-02-18 11:05:00,5541,-397,5144
2024-02-18 11:10:00,5719,-388,5331
2024-02-18 11:15:00,5868,-289,5579
2024-02-18 11:20:00,5863,-65,5798
2024-02-18 11:25:00,5945,-435,5510
2024-02-18 11:30:00,5755,2197,7952
2024-02-18 11:35:00,6005,-196,5809
2024-02-18 11:40:00,5977,-20,5957
2024-02-18 11:45:00,6143,-2386,3757
2024-02-18 11:50:00,6010,102,6112
2024-02-18 11:55:00,6139,0,6139
2024-02-18 12:00:00,6312,-131,6181
2024-02-18 12:05:00,5667,127,5794
2024-02-18 12:10:00,5608,210,5818
2024-02-18 12:15:00,6182,-346,5836
2024-02-18 12:20:00,6001,-348,5653
2024-02-18 12:25:00,6087,-203,5884
2024-02-18 12:30:00,6360,-128,6232
2024-02-18 12:35:00,5475,-397,5078
2024-02-18 12:40:00,5611,-399,5212
2024-02-18 12:45:00,5644,-567,5077
2024-02-18 12:50:00,4234,-30,4204
2024-02-18 12:55:00,5750,-4379,1371
2024-02-18 13:00:00,5259,-3698,1561
2024-02-18 13:05:00,5158,-3544,1614
2024-02-18 13:10:00,4935,-3365,1570
2024-02-18 13:15:00,4925,-3054,1871
2024-02-18 13:20:00,4792,-3366,1426
2024-02-18 13:25:00,4872,-3459,1413
2024-02-18 13:30:00,4687,-3261,1426
2024-02-18 13:35:00,3930,0,3930
2024-02-18 13:40:00,4429,-2358,2071
2024-02-18 13:45:00,4022,-252,3770
2024-02-18 13:50:00,3915,133,4048
2024-02-18 13:55:00,3871,-2200,1671
2024-02-18 14:00:00,3737,-2112,1625
2024-02-18 14:05:00,3708,-1806,1902
2024-02-18 14:10:00,3638,-2033,1605
2024-02-18 14:15:00,3440,-2706,734
2024-02-18 14:20:00,3418,-2818,600
2024-02-18 14:25:00,3334,-2756,578
2024-02-18 14:30:00,3260,-2616,644
2024-02-18 14:35:00,3174,-2336,838
2024-02-18 14:40:00,3094,-2462,632
2024-02-18 14:45:00,2990,-2322,668
2024-02-18 14:50:00,2811,608,3419
2024-02-18 14:55:00,2801,572,3373
2024-02-18 15:00:00,2723,872,3595
2024-02-18 15:05:00,2573,-1946,627
2024-02-18 15:10:00,2323,-1759,564
2024-02-18 15:15:00,2195,-1620,575
2024-02-18 15:20:00,1992,-1242,750
2024-02-18 15:25:00,1829,-904,925
2024-02-18 15:30:00,1715,-1191,524
2024-02-18 15:35:00,1631,-1087,544
2024-02-18 15:40:00,1524,-769,755
2024-02-18 15:45:00,1424,1211,2635
2024-02-18 15:50:00,1280,1448,2728
2024-02-18 15:55:00,1122,1808,2930
2024-02-18 16:00:00,1023,1624,2647
2024-02-18 16:05:00,972,2115,3087
2024-02-18 16:10:00,919,4,923
2024-02-18 16:15:00,878,80,958
2024-02-18 16:20:00,829,2008,2837
2024-02-18 16:25:00,770,2051,2821
2024-02-18 16:30:00,717,2128,2845
2024-02-18 16:35:00,649,254,903
2024-02-18 16:40:00,554,2483,3037
2024-02-18 16:45:00,456,486,942
2024-02-18 16:50:00,371,614,985
2024-02-18 16:55:00,325,2643,2968
2024-02-18 17:00:00,309,766,1075
2024-02-18 17:05:00,306,962,1268
2024-02-18 17:10:00,273,777,1050
2024-02-18 17:15:00,235,1002,1237
2024-02-18 17:20:00,186,1056,1242
2024-02-18 17:25:00,134,872,1006
2024-02-18 17:30:00,92,857,949
2024-02-18 17:35:00,59,941,1000
2024-02-18 17:40:00,36,1020,1056
2024-02-18 17:45:00,10,1047,1057
2024-02-18 17:50:00,0,1060,1060
2024-02-18 17:55:00,0,1049,1049
2024-02-18 18:00:00,0,1048,1048
2024-02-18 18:05:00,0,1043,1043
2024-02-18 18:10:00,0,1035,1035
2024-02-18 18:15:00,0,670,670
2024-02-18 18:20:00,0,1020,1020
2024-02-18 18:25:00,0,2327,2327
2024-02-18 18:30:00,0,5086,5086
2024-02-18 18:35:00,0,5098,5098
2024-02-18 18:40:00,0,4817,4817
2024-02-18 18:45:00,0,4835,4835
2024-02-18 18:50:00,0,2166,2166
2024-02-18 18:55:00,0,2206,2206
2024-02-18 19:00:00,0,2453,2453
2024-02-18 19:05:00,0,2330,2330
2024-02-18 19:10:00,0,3341,3341
2024-02-18 19:15:00,0,2397,2397
2024-02-18 19:20:00,0,2443,2443
2024-02-18 19:25:00,0,2478,2478
2024-02-18 19:30:00,0,3156,3156
2024-02-18 19:35:00,0,2445,2445
2024-02-18 19:40:00,0,2122,2122
2024-02-18 19:45:00,0,2219,2219
2024-02-18 19:50:00,0,2259,2259
2024-02-18 19:55:00,0,2289,2289
2024-02-18 20:00:00,0,2467,2467
2024-02-18 20:05:00,0,2696,2696
2024-02-18 20:10:00,0,2536,2536
2024-02-18 20:15:00,0,2516,2516
2024-02-18 20:20:00,0,2539,2539
2024-02-18 20:25:00,0,2617,2617
2024-02-18 20:30:00,0,2654,2654
2024-02-18 20:35:00,0,2685,2685
2024-02-18 20:40:00,0,441,441
2024-02-18 20:45:00,0,654,654
2024-02-18 20:50:00,0,378,378
2024-02-18 20:55:00,0,385,385
2024-02-18 21:00:00,0,610,610
2024-02-18 21:05:00,0,444,444
2024-02-18 21:10:00,0,1861,1861
2024-02-18 21:15:00,0,1892,1892
2024-02-18 21:20:00,0,1876,1876
2024-02-18 21:25:00,0,2083,2083
2024-02-18 21:30:00,0,1883,1883
2024-02-18 21:35:00,0,2133,2133
2024-02-18 21:40:00,0,2147,2147
2024-02-18 21:45:00,0,1859,1859
2024-02-18 21:50:00,0,1884,1884
2024-02-18 21:55:00,0,2115,2115
2024-02-18 22:00:00,0,1933,1933
2024-02-18 22:05:00,0,650,650
2024-02-18 22:10:00,0,599,599
2024-02-18 22:15:00,0,378,378
2024-02-18 22:20:00,0,380,380
2024-02-18 22:25:00,0,656,656
2024-02-18 22:30:00,0,440,440
2024-02-18 22:35:00,0,650,650
2024-02-18 22:40:00,0,442,442
2024-02-18 22:45:00,0,441,441
2024-02-18 22:50:00,0,387,387
2024-02-18 22:55:00,0,381,381
2024-02-18 23:00:00,0,724,724
2024-02-18 23:05:00,0,450,450
2024-02-18 23:10:00,0,452,452
2024-02-18 23:15:00,0,449,449
2024-02-18 23:20:00,0,453,453
2024-02-18 23:25:00,0,456,456
