Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-03-28 00:00:00,0,1893,1893
2024-03-28 00:05:00,0,1950,1950
2024-03-28 00:10:00,0,1939,1939
2024-03-28 00:15:00,0,1918,1918
2024-03-28 00:20:00,0,1860,1860
2024-03-28 00:25:00,0,1828,1828
2024-03-28 00:30:00,0,1819,1819
2024-03-28 00:35:00,0,1892,1892
2024-03-28 00:40:00,0,1921,1921
2024-03-28 00:45:00,0,1931,1931
2024-03-28 00:50:00,0,1927,1927
2024-03-28 00:55:00,0,1960,1960
2024-03-28 01:00:00,0,1823,1823
2024-03-28 01:05:00,0,1815,1815
2024-03-28 01:10:00,0,1864,1864
2024-03-28 01:15:00,0,1922,1922
2024-03-28 01:20:00,0,1925,1925
2024-03-28 01:25:00,0,2150,2150
2024-03-28 01:30:00,0,347,347
2024-03-28 01:35:00,0,342,342
2024-03-28 01:40:00,0,497,497
2024-03-28 01:45:00,0,283,283
2024-03-28 01:50:00,0,285,285
2024-03-28 01:55:00,0,344,344
2024-03-28 02:00:00,0,354,354
2024-03-28 02:05:00,0,360,360
2024-03-28 02:10:00,0,338,338
2024-03-28 02:15:00,0,352,352
2024-03-28 02:20:00,0,1757,1757
2024-03-28 02:25:00,0,1798,1798
2024-03-28 02:30:00,0,1824,1824
2024-03-28 02:35:00,0,1923,1923
2024-03-28 02:40:00,0,1916,1916
2024-03-28 02:45:00,0,2135,2135
2024-03-28 02:50:00,0,1931,1931
2024-03-28 02:55:00,0,1967,1967
2024-03-28 03:00:00,0,2032,2032
2024-03-28 03:05:00,0,1801,1801
2024-03-28 03:10:00,0,2084,2084
2024-03-28 03:15:00,0,1919,1919
2024-03-28 03:20:00,0,1929,1929
2024-03-28 03:25:00,0,1933,1933
2024-03-28 03:30:00,0,2165,2165
2024-03-28 03:35:00,0,341,341
2024-03-28 03:40:00,0,337,337
2024-03-28 03:45:00,0,284,284
2024-03-28 03:50:00,0,287,287
2024-03-28 03:55:00,0,320,320
2024-03-28 04:00:00,0,347,347
2024-03-28 04:05:00,0,343,343
2024-03-28 04:10:00,0,373,373
2024-03-28 04:15:00,0,563,563
2024-03-28 04:20:00,0,350,350
2024-03-28 04:25:00,0,281,281
2024-03-28 04:30:00,0,283,283
2024-03-28 04:35:00,0,304,304
2024-03-28 04:40:00,0,1857,1857
2024-03-28 04:45:00,0,1876,1876
2024-03-28 04:50:00,0,1905,1905
2024-03-28 04:55:00,0,1913,1913
2024-03-28 05:00:00,0,1935,1935
2024-03-28 05:05:00,0,1895,1895
2024-03-28 05:10:00,0,2095,2095
2024-03-28 05:15:00,0,2110,2110
2024-03-28 05:20:00,0,2164,2164
2024-03-28 05:25:00,0,2175,2175
2024-03-28 05:30:00,0,2176,2176
2024-03-28 05:35:00,0,1960,1960
2024-03-28 05:40:00,0,2117,2117
2024-03-28 05:45:00,0,1842,1842
2024-03-28 05:50:00,0,2093,2093
2024-03-28 05:55:00,0,1904,1904
2024-03-28 06:00:00,0,1961,1961
2024-03-28 06:05:00,0,2010,2010
2024-03-28 06:10:00,0,3059,3059
2024-03-28 06:15:00,0,2168,2168
2024-03-28 06:20:00,0,2167,2167
2024-03-28 06:25:00,0,2128,2128
2024-03-28 06:30:00,0,1484,1484
2024-03-28 06:35:00,255,58,313
2024-03-28 06:40:00,287,84,371
2024-03-28 06:45:00,293,547,840
2024-03-28 06:50:00,274,103,377
2024-03-28 06:55:00,279,315,594
2024-03-28 07:00:00,377,0,377
2024-03-28 07:05:00,522,1398,1920
2024-03-28 07:10:00,603,1262,1865
2024-03-28 07:15:00,708,1186,1894
2024-03-28 07:20:00,874,1062,1936
2024-03-28 07:25:00,1106,865,1971
2024-03-28 07:30:00,1267,-901,366
2024-03-28 07:35:00,1170,-803,367
2024-03-28 07:40:00,1260,-883,377
2024-03-28 07:45:00,1456,-1089,367
2024-03-28 07:50:00,1415,-984,431
2024-03-28 07:55:00,1507,-1156,351
2024-03-28 08:00:00,1678,-1166,512
2024-03-28 08:05:00,1526,-1177,349
2024-03-28 08:10:00,1246,-879,367
2024-03-28 08:15:00,1212,-862,350
2024-03-28 08:20:00,1337,-970,367
2024-03-28 08:25:00,1236,-866,370
