Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-09-30 00:00:00,0,517,517
2023-09-30 00:05:00,0,543,543
2023-09-30 00:10:00,0,508,508
2023-09-30 00:15:00,0,500,500
2023-09-30 00:20:00,0,578,578
2023-09-30 00:25:00,0,378,378
2023-09-30 00:30:00,0,402,402
2023-09-30 00:35:00,0,469,469
2023-09-30 00:40:00,0,483,483
2023-09-30 00:45:00,0,601,601
2023-09-30 00:50:00,0,383,383
2023-09-30 00:55:00,0,619,619
2023-09-30 01:00:00,0,466,466
2023-09-30 01:05:00,0,474,474
2023-09-30 01:10:00,0,382,382
2023-09-30 01:15:00,0,359,359
2023-09-30 01:20:00,0,453,453
2023-09-30 01:25:00,0,468,468
2023-09-30 01:30:00,0,417,417
2023-09-30 01:35:00,0,427,427
2023-09-30 01:40:00,0,412,412
2023-09-30 01:45:00,0,291,291
2023-09-30 01:50:00,0,300,300
2023-09-30 01:55:00,0,378,378
2023-09-30 02:00:00,0,385,385
2023-09-30 02:05:00,0,397,397
2023-09-30 02:10:00,0,296,296
2023-09-30 02:15:00,0,271,271
2023-09-30 02:20:00,0,372,372
2023-09-30 02:25:00,0,382,382
2023-09-30 02:30:00,0,406,406
2023-09-30 02:35:00,0,407,407
2023-09-30 02:40:00,0,386,386
2023-09-30 02:45:00,0,381,381
2023-09-30 02:50:00,0,269,269
2023-09-30 02:55:00,0,269,269
2023-09-30 03:00:00,0,370,370
2023-09-30 03:05:00,0,367,367
2023-09-30 03:10:00,0,399,399
2023-09-30 03:15:00,0,269,269
2023-09-30 03:20:00,0,272,272
2023-09-30 03:25:00,0,349,349
2023-09-30 03:30:00,0,358,358
2023-09-30 03:35:00,0,369,369
2023-09-30 03:40:00,0,269,269
2023-09-30 03:45:00,0,270,270
2023-09-30 03:50:00,0,379,379
2023-09-30 03:55:00,0,378,378
2023-09-30 04:00:00,0,397,397
2023-09-30 04:05:00,0,392,392
2023-09-30 04:10:00,0,390,390
2023-09-30 04:15:00,0,273,273
2023-09-30 04:20:00,0,274,274
2023-09-30 04:25:00,0,295,295
2023-09-30 04:30:00,0,354,354
2023-09-30 04:35:00,0,370,370
2023-09-30 04:40:00,0,269,269
2023-09-30 04:45:00,0,277,277
2023-09-30 04:50:00,0,313,313
2023-09-30 04:55:00,0,575,575
2023-09-30 05:00:00,0,384,384
