Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-07-06 00:00:00,0,394,394
2023-07-06 00:05:00,0,612,612
2023-07-06 00:10:00,0,570,570
2023-07-06 00:15:00,0,519,519
2023-07-06 00:20:00,0,507,507
2023-07-06 00:25:00,0,359,359
2023-07-06 00:30:00,0,362,362
2023-07-06 00:35:00,0,376,376
2023-07-06 00:40:00,0,366,366
2023-07-06 00:45:00,0,370,370
2023-07-06 00:50:00,0,298,298
2023-07-06 00:55:00,0,524,524
2023-07-06 01:00:00,0,299,299
2023-07-06 01:05:00,0,358,358
2023-07-06 01:10:00,0,362,362
2023-07-06 01:15:00,0,363,363
2023-07-06 01:20:00,0,357,357
2023-07-06 01:25:00,0,358,358
2023-07-06 01:30:00,0,297,297
2023-07-06 01:35:00,0,295,295
2023-07-06 01:40:00,0,329,329
2023-07-06 01:45:00,0,367,367
2023-07-06 01:50:00,0,360,360
2023-07-06 01:55:00,0,582,582
2023-07-06 02:00:00,0,579,579
2023-07-06 02:05:00,0,296,296
2023-07-06 02:10:00,0,293,293
2023-07-06 02:15:00,0,299,299
2023-07-06 02:20:00,0,361,361
2023-07-06 02:25:00,0,358,358
2023-07-06 02:30:00,0,365,365
2023-07-06 02:35:00,0,359,359
2023-07-06 02:40:00,0,355,355
2023-07-06 02:45:00,0,294,294
2023-07-06 02:50:00,0,514,514
2023-07-06 02:55:00,0,338,338
2023-07-06 03:00:00,0,379,379
2023-07-06 03:05:00,0,362,362
2023-07-06 03:10:00,0,359,359
2023-07-06 03:15:00,0,358,358
2023-07-06 03:20:00,0,291,291
2023-07-06 03:25:00,0,512,512
2023-07-06 03:30:00,0,530,530
2023-07-06 03:35:00,0,576,576
2023-07-06 03:40:00,0,359,359
2023-07-06 03:45:00,0,351,351
2023-07-06 03:50:00,0,353,353
2023-07-06 03:55:00,0,291,291
2023-07-06 04:00:00,0,292,292
2023-07-06 04:05:00,0,291,291
2023-07-06 04:10:00,0,350,350
2023-07-06 04:15:00,0,358,358
2023-07-06 04:20:00,0,361,361
2023-07-06 04:25:00,0,351,351
2023-07-06 04:30:00,0,509,509
2023-07-06 04:35:00,0,516,516
2023-07-06 04:40:00,0,507,507
2023-07-06 04:45:00,0,346,346
2023-07-06 04:50:00,0,356,356
2023-07-06 04:55:00,0,352,352
2023-07-06 05:00:00,0,350,350
2023-07-06 05:05:00,0,290,290
2023-07-06 05:10:00,0,291,291
2023-07-06 05:15:00,0,290,290
2023-07-06 05:20:00,0,348,348
2023-07-06 05:25:00,0,354,354
2023-07-06 05:30:00,0,350,350
2023-07-06 05:35:00,0,352,352
2023-07-06 05:40:00,0,286,286
2023-07-06 05:45:00,0,283,283
2023-07-06 05:50:00,0,294,294
2023-07-06 05:55:00,0,354,354
2023-07-06 06:00:00,0,359,359
2023-07-06 06:05:00,0,649,649
2023-07-06 06:10:00,0,1462,1462
2023-07-06 06:15:00,104,545,649
2023-07-06 06:20:00,128,457,585
2023-07-06 06:25:00,188,621,809
2023-07-06 06:30:00,221,199,420
2023-07-06 06:35:00,246,410,656
2023-07-06 06:40:00,270,157,427
2023-07-06 06:45:00,318,186,504
2023-07-06 06:50:00,457,20,477
2023-07-06 06:55:00,400,0,400
2023-07-06 07:00:00,424,-74,350
2023-07-06 07:05:00,449,0,449
2023-07-06 07:10:00,540,-253,287
2023-07-06 07:15:00,666,-39,627
2023-07-06 07:20:00,763,-122,641
2023-07-06 07:25:00,876,-575,301
2023-07-06 07:30:00,942,-605,337
2023-07-06 07:35:00,1169,-850,319
2023-07-06 07:40:00,1137,-612,525
2023-07-06 07:45:00,1292,-779,513
2023-07-06 07:50:00,1712,-1235,477
2023-07-06 07:55:00,1617,-1286,331
2023-07-06 08:00:00,1666,-1324,342
2023-07-06 08:05:00,1923,-1353,570
2023-07-06 08:10:00,1989,-1729,260
2023-07-06 08:15:00,2450,-2178,272
2023-07-06 08:20:00,2272,1884,4156
2023-07-06 08:25:00,2287,918,3205
2023-07-06 08:30:00,2905,361,3266
2023-07-06 08:35:00,2508,708,3216
2023-07-06 08:40:00,2599,643,3242
2023-07-06 08:45:00,2922,288,3210
2023-07-06 08:50:00,3043,160,3203
2023-07-06 08:55:00,2377,745,3122
2023-07-06 09:00:00,3458,-196,3262
2023-07-06 09:05:00,3261,25,3286
2023-07-06 09:10:00,2851,481,3332
2023-07-06 09:15:00,2940,562,3502
2023-07-06 09:20:00,3895,-407,3488
2023-07-06 09:25:00,3012,-2279,733
2023-07-06 09:30:00,6170,-5157,1013
2023-07-06 09:35:00,7092,-6484,608
2023-07-06 09:40:00,7337,-6752,585
2023-07-06 09:45:00,7958,-7425,533
2023-07-06 09:50:00,8661,-8210,451
2023-07-06 09:55:00,8120,-7726,394
2023-07-06 10:00:00,9356,-8735,621
2023-07-06 10:05:00,10342,-9783,559
2023-07-06 10:10:00,4912,-4969,-57
2023-07-06 10:15:00,5180,-4349,831
2023-07-06 10:20:00,4248,-3665,583
2023-07-06 10:25:00,9764,-9143,621
2023-07-06 10:30:00,4384,-3617,767
2023-07-06 10:35:00,3769,-2876,893
2023-07-06 10:40:00,10101,-9504,597
2023-07-06 10:45:00,9916,-9102,814
2023-07-06 10:50:00,9989,-9252,737
2023-07-06 10:55:00,4047,-3379,668
2023-07-06 11:00:00,3559,-2809,750
2023-07-06 11:05:00,9679,-9139,540
2023-07-06 11:10:00,10039,-9315,724
2023-07-06 11:15:00,8782,-8195,587
2023-07-06 11:20:00,9156,-5623,3533
2023-07-06 11:25:00,9145,-5183,3962
2023-07-06 11:30:00,9280,-8498,782
2023-07-06 11:35:00,9494,-8786,708
2023-07-06 11:40:00,9694,-7631,2063
2023-07-06 11:45:00,9793,-6369,3424
2023-07-06 11:50:00,10211,-8594,1617
2023-07-06 11:55:00,10576,-8954,1622
2023-07-06 12:00:00,10404,-8940,1464
2023-07-06 12:05:00,10691,-9147,1544
2023-07-06 12:10:00,10483,-9342,1141
2023-07-06 12:15:00,8982,-7967,1015
2023-07-06 12:20:00,11512,-10578,934
2023-07-06 12:25:00,5282,-4177,1105
2023-07-06 12:30:00,10593,-9994,599
2023-07-06 12:35:00,10234,-9590,644
2023-07-06 12:40:00,10001,-9252,749
2023-07-06 12:45:00,10301,-9621,680
2023-07-06 12:50:00,10358,-9670,688
2023-07-06 12:55:00,10780,-9774,1006
2023-07-06 13:00:00,11004,-10371,633
2023-07-06 13:05:00,10946,-10068,878
2023-07-06 13:10:00,11237,-10661,576
2023-07-06 13:15:00,11147,-10295,852
2023-07-06 13:20:00,11053,-10315,738
2023-07-06 13:25:00,11005,-10476,529
2023-07-06 13:30:00,11540,-10347,1193
2023-07-06 13:35:00,7771,-7215,556
2023-07-06 13:40:00,11454,-10428,1026
2023-07-06 13:45:00,11223,-10459,764
2023-07-06 13:50:00,3448,-2639,809
2023-07-06 13:55:00,3592,-2786,806
2023-07-06 14:00:00,12748,-10223,2525
2023-07-06 14:05:00,11787,-9401,2386
