Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-07-30 00:00:00,0,313,313
2023-07-30 00:05:00,0,320,320
2023-07-30 00:10:00,0,357,357
2023-07-30 00:15:00,0,298,298
2023-07-30 00:20:00,0,235,235
2023-07-30 00:25:00,0,246,246
2023-07-30 00:30:00,0,316,316
2023-07-30 00:35:00,0,527,527
2023-07-30 00:40:00,0,314,314
2023-07-30 00:45:00,0,308,308
2023-07-30 00:50:00,0,312,312
2023-07-30 00:55:00,0,306,306
2023-07-30 01:00:00,0,245,245
2023-07-30 01:05:00,0,252,252
2023-07-30 01:10:00,0,302,302
2023-07-30 01:15:00,0,348,348
2023-07-30 01:20:00,0,349,349
2023-07-30 01:25:00,0,349,349
2023-07-30 01:30:00,0,353,353
2023-07-30 01:35:00,0,565,565
2023-07-30 01:40:00,0,293,293
2023-07-30 01:45:00,0,285,285
2023-07-30 01:50:00,0,333,333
2023-07-30 01:55:00,0,346,346
2023-07-30 02:00:00,0,349,349
2023-07-30 02:05:00,0,348,348
2023-07-30 02:10:00,0,562,562
2023-07-30 02:15:00,0,343,343
2023-07-30 02:20:00,0,284,284
2023-07-30 02:25:00,0,282,282
2023-07-30 02:30:00,0,337,337
2023-07-30 02:35:00,0,338,338
2023-07-30 02:40:00,0,336,336
2023-07-30 02:45:00,0,337,337
2023-07-30 02:50:00,0,332,332
2023-07-30 02:55:00,0,338,338
2023-07-30 03:00:00,0,274,274
2023-07-30 03:05:00,0,283,283
2023-07-30 03:10:00,0,346,346
2023-07-30 03:15:00,0,337,337
2023-07-30 03:20:00,0,337,337
2023-07-30 03:25:00,0,335,335
2023-07-30 03:30:00,0,567,567
2023-07-30 03:35:00,0,493,493
2023-07-30 03:40:00,0,276,276
2023-07-30 03:45:00,0,316,316
2023-07-30 03:50:00,0,336,336
2023-07-30 03:55:00,0,341,341
2023-07-30 04:00:00,0,337,337
2023-07-30 04:05:00,0,335,335
2023-07-30 04:10:00,0,336,336
2023-07-30 04:15:00,0,278,278
2023-07-30 04:20:00,0,284,284
2023-07-30 04:25:00,0,337,337
2023-07-30 04:30:00,0,338,338
2023-07-30 04:35:00,0,336,336
2023-07-30 04:40:00,0,352,352
