Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-02-08 00:00:00,0,485,485
2024-02-08 00:05:00,0,475,475
2024-02-08 00:10:00,0,458,458
2024-02-08 00:15:00,0,403,403
2024-02-08 00:20:00,0,280,280
2024-02-08 00:25:00,0,2204,2204
2024-02-08 00:30:00,0,1834,1834
2024-02-08 00:35:00,0,1878,1878
2024-02-08 00:40:00,0,1866,1866
2024-02-08 00:45:00,0,1763,1763
2024-02-08 00:50:00,0,1752,1752
2024-02-08 00:55:00,0,2028,2028
2024-02-08 01:00:00,0,1924,1924
2024-02-08 01:05:00,0,354,354
2024-02-08 01:10:00,0,349,349
2024-02-08 01:15:00,0,352,352
2024-02-08 01:20:00,0,349,349
2024-02-08 01:25:00,0,232,232
2024-02-08 01:30:00,0,240,240
2024-02-08 01:35:00,0,246,246
2024-02-08 01:40:00,0,318,318
2024-02-08 01:45:00,0,325,325
2024-02-08 01:50:00,0,333,333
2024-02-08 01:55:00,0,228,228
2024-02-08 02:00:00,0,231,231
2024-02-08 02:05:00,0,324,324
2024-02-08 02:10:00,0,1836,1836
2024-02-08 02:15:00,0,1881,1881
2024-02-08 02:20:00,0,1902,1902
2024-02-08 02:25:00,0,1842,1842
2024-02-08 02:30:00,0,1721,1721
2024-02-08 02:35:00,0,1769,1769
2024-02-08 02:40:00,0,1803,1803
2024-02-08 02:45:00,0,322,322
2024-02-08 02:50:00,0,318,318
2024-02-08 02:55:00,0,332,332
2024-02-08 03:00:00,0,211,211
2024-02-08 03:05:00,0,228,228
2024-02-08 03:10:00,0,333,333
2024-02-08 03:15:00,0,349,349
2024-02-08 03:20:00,0,338,338
2024-02-08 03:25:00,0,350,350
2024-02-08 03:30:00,0,336,336
2024-02-08 03:35:00,0,240,240
2024-02-08 03:40:00,0,218,218
2024-02-08 03:45:00,0,232,232
2024-02-08 03:50:00,0,300,300
2024-02-08 03:55:00,0,324,324
2024-02-08 04:00:00,0,325,325
2024-02-08 04:05:00,0,1702,1702
2024-02-08 04:10:00,0,1706,1706
2024-02-08 04:15:00,0,1872,1872
2024-02-08 04:20:00,0,1909,1909
2024-02-08 04:25:00,0,1899,1899
2024-02-08 04:30:00,0,1880,1880
2024-02-08 04:35:00,0,1882,1882
2024-02-08 04:40:00,0,1864,1864
2024-02-08 04:45:00,0,1799,1799
2024-02-08 04:50:00,0,1822,1822
2024-02-08 04:55:00,0,318,318
2024-02-08 05:00:00,0,323,323
2024-02-08 05:05:00,0,339,339
2024-02-08 05:10:00,0,220,220
2024-02-08 05:15:00,0,228,228
2024-02-08 05:20:00,0,342,342
2024-02-08 05:25:00,0,349,349
2024-02-08 05:30:00,0,334,334
2024-02-08 05:35:00,0,346,346
2024-02-08 05:40:00,0,328,328
2024-02-08 05:45:00,0,222,222
2024-02-08 05:50:00,0,1675,1675
2024-02-08 05:55:00,0,1705,1705
2024-02-08 06:00:00,0,1825,1825
2024-02-08 06:05:00,0,7063,7063
2024-02-08 06:10:00,0,4693,4693
2024-02-08 06:15:00,0,5736,5736
2024-02-08 06:20:00,0,4591,4591
2024-02-08 06:25:00,0,4753,4753
2024-02-08 06:30:00,0,4774,4774
2024-02-08 06:35:00,0,3445,3445
2024-02-08 06:40:00,0,3227,3227
2024-02-08 06:45:00,0,3231,3231
2024-02-08 06:50:00,0,3226,3226
2024-02-08 06:55:00,0,3292,3292
2024-02-08 07:00:00,0,3256,3256
2024-02-08 07:05:00,0,3310,3310
2024-02-08 07:10:00,0,3287,3287
2024-02-08 07:15:00,0,3208,3208
2024-02-08 07:20:00,0,3180,3180
2024-02-08 07:25:00,0,3145,3145
2024-02-08 07:30:00,0,3150,3150
2024-02-08 07:35:00,0,3176,3176
2024-02-08 07:40:00,0,4712,4712
2024-02-08 07:45:00,0,4738,4738
2024-02-08 07:50:00,0,4769,4769
2024-02-08 07:55:00,0,4815,4815
2024-02-08 08:00:00,0,4824,4824
2024-02-08 08:05:00,0,4775,4775
2024-02-08 08:10:00,173,1930,2103
2024-02-08 08:15:00,242,1863,2105
2024-02-08 08:20:00,244,1965,2209
2024-02-08 08:25:00,246,2222,2468
2024-02-08 08:30:00,272,377,649
2024-02-08 08:35:00,278,312,590
2024-02-08 08:40:00,302,304,606
2024-02-08 08:45:00,362,37,399
2024-02-08 08:50:00,410,109,519
2024-02-08 08:55:00,462,91,553
2024-02-08 09:00:00,518,408,926
2024-02-08 09:05:00,563,1079,1642
2024-02-08 09:10:00,665,222,887
2024-02-08 09:15:00,697,1696,2393
2024-02-08 09:20:00,2798,-376,2422
2024-02-08 09:25:00,2944,-177,2767
2024-02-08 09:30:00,3188,-555,2633
2024-02-08 09:35:00,4065,-1969,2096
2024-02-08 09:40:00,4398,-2015,2383
2024-02-08 09:45:00,2478,-1907,571
2024-02-08 09:50:00,1745,-976,769
2024-02-08 09:55:00,1977,-1586,391
2024-02-08 10:00:00,4256,-3845,411
2024-02-08 10:05:00,4174,-3770,404
2024-02-08 10:10:00,3818,-3197,621
2024-02-08 10:15:00,4308,-872,3436
2024-02-08 10:20:00,3990,-530,3460
2024-02-08 10:25:00,2866,254,3120
2024-02-08 10:30:00,2338,826,3164
2024-02-08 10:35:00,3303,-2933,370
2024-02-08 10:40:00,3321,-2899,422
2024-02-08 10:45:00,2474,-2012,462
2024-02-08 10:50:00,2365,-1943,422
2024-02-08 10:55:00,2330,-1693,637
2024-02-08 11:00:00,2394,-2025,369
2024-02-08 11:05:00,2137,-1563,574
2024-02-08 11:10:00,2341,-1981,360
2024-02-08 11:15:00,2227,-1815,412
2024-02-08 11:20:00,2356,-1902,454
2024-02-08 11:25:00,2281,-2050,231
2024-02-08 11:30:00,2677,-2188,489
2024-02-08 11:35:00,3081,-2677,404
2024-02-08 11:40:00,2159,-1820,339
2024-02-08 11:45:00,2030,-1680,350
2024-02-08 11:50:00,1883,-1277,606
2024-02-08 11:55:00,1712,-1275,437
2024-02-08 12:00:00,1717,-1317,400
2024-02-08 12:05:00,1554,-1159,395
2024-02-08 12:10:00,1658,-1174,484
2024-02-08 12:15:00,1836,-1650,186
2024-02-08 12:20:00,2432,-2252,180
2024-02-08 12:25:00,2728,-2266,462
2024-02-08 12:30:00,3771,-3521,250
2024-02-08 12:35:00,5030,-4789,241
2024-02-08 12:40:00,5190,-4706,484
2024-02-08 12:45:00,3019,-2711,308
2024-02-08 12:50:00,3417,-3234,183
2024-02-08 12:55:00,2576,-2376,200
2024-02-08 13:00:00,2943,-2716,227
2024-02-08 13:05:00,3123,-2860,263
2024-02-08 13:10:00,3172,-2911,261
2024-02-08 13:15:00,2886,-2607,279
2024-02-08 13:20:00,2803,-2335,468
2024-02-08 13:25:00,2507,-2231,276
2024-02-08 13:30:00,2287,-1924,363
2024-02-08 13:35:00,2710,2689,5399
2024-02-08 13:40:00,2793,376,3169
2024-02-08 13:45:00,4094,-726,3368
2024-02-08 13:50:00,3240,-33,3207
2024-02-08 13:55:00,2510,675,3185
2024-02-08 14:00:00,2052,1148,3200
2024-02-08 14:05:00,2577,-2229,348
2024-02-08 14:10:00,2571,-2235,336
2024-02-08 14:15:00,2310,-1952,358
2024-02-08 14:20:00,2182,-1775,407
2024-02-08 14:25:00,2113,-1708,405
2024-02-08 14:30:00,2232,-1834,398
2024-02-08 14:35:00,2289,-1889,400
2024-02-08 14:40:00,2128,-1788,340
2024-02-08 14:45:00,1916,-1338,578
2024-02-08 14:50:00,1890,-1570,320
2024-02-08 14:55:00,2098,-1496,602
2024-02-08 15:00:00,1746,-1322,424
2024-02-08 15:05:00,1387,-970,417
2024-02-08 15:10:00,1380,-979,401
2024-02-08 15:15:00,1346,-722,624
2024-02-08 15:20:00,1124,-769,355
2024-02-08 15:25:00,1048,-686,362
2024-02-08 15:30:00,1103,-706,397
2024-02-08 15:35:00,1187,-772,415
2024-02-08 15:40:00,1170,-756,414
2024-02-08 15:45:00,1332,-913,419
2024-02-08 15:50:00,1226,-592,634
2024-02-08 15:55:00,1144,-789,355
2024-02-08 16:00:00,1003,-428,575
2024-02-08 16:05:00,1020,-663,357
2024-02-08 16:10:00,1004,-590,414
2024-02-08 16:15:00,995,-578,417
2024-02-08 16:20:00,935,-504,431
2024-02-08 16:25:00,881,-466,415
2024-02-08 16:30:00,778,-141,637
2024-02-08 16:35:00,727,-161,566
2024-02-08 16:40:00,593,-223,370
2024-02-08 16:45:00,474,-87,387
2024-02-08 16:50:00,440,0,440
2024-02-08 16:55:00,379,2749,3128
2024-02-08 17:00:00,364,2787,3151
2024-02-08 17:05:00,266,2896,3162
2024-02-08 17:10:00,198,2945,3143
2024-02-08 17:15:00,167,204,371
2024-02-08 17:20:00,124,237,361
2024-02-08 17:25:00,70,347,417
2024-02-08 17:30:00,28,410,438
2024-02-08 17:35:00,3,439,442
2024-02-08 17:40:00,0,436,436
2024-02-08 17:45:00,0,444,444
2024-02-08 17:50:00,0,351,351
2024-02-08 17:55:00,0,354,354
2024-02-08 18:00:00,0,371,371
2024-02-08 18:05:00,0,420,420
2024-02-08 18:10:00,0,428,428
2024-02-08 18:15:00,0,638,638
2024-02-08 18:20:00,0,1851,1851
2024-02-08 18:25:00,0,1920,1920
2024-02-08 18:30:00,0,1898,1898
2024-02-08 18:35:00,0,1841,1841
2024-02-08 18:40:00,0,1890,1890
