Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-12-18 00:00:00,0,3440,3440
2023-12-18 00:05:00,0,3326,3326
2023-12-18 00:10:00,0,3279,3279
2023-12-18 00:15:00,0,3575,3575
2023-12-18 00:20:00,0,3397,3397
2023-12-18 00:25:00,0,3313,3313
2023-12-18 00:30:00,0,3526,3526
2023-12-18 00:35:00,0,3317,3317
2023-12-18 00:40:00,0,3288,3288
2023-12-18 00:45:00,0,3609,3609
2023-12-18 00:50:00,0,3629,3629
2023-12-18 00:55:00,0,3469,3469
2023-12-18 01:00:00,0,3509,3509
2023-12-18 01:05:00,0,3463,3463
2023-12-18 01:10:00,0,3719,3719
2023-12-18 01:15:00,0,3769,3769
2023-12-18 01:20:00,0,3861,3861
2023-12-18 01:25:00,0,3650,3650
2023-12-18 01:30:00,0,3684,3684
2023-12-18 01:35:00,0,3729,3729
2023-12-18 01:40:00,0,3691,3691
2023-12-18 01:45:00,0,3713,3713
2023-12-18 01:50:00,0,3785,3785
2023-12-18 01:55:00,0,3835,3835
2023-12-18 02:00:00,0,3869,3869
2023-12-18 02:05:00,0,1922,1922
2023-12-18 02:10:00,0,1902,1902
2023-12-18 02:15:00,0,1653,1653
2023-12-18 02:20:00,0,1819,1819
2023-12-18 02:25:00,0,1688,1688
2023-12-18 02:30:00,0,1662,1662
2023-12-18 02:35:00,0,3290,3290
2023-12-18 02:40:00,0,3214,3214
2023-12-18 02:45:00,0,3168,3168
2023-12-18 02:50:00,0,3129,3129
2023-12-18 02:55:00,0,3188,3188
2023-12-18 03:00:00,0,3256,3256
2023-12-18 03:05:00,0,3284,3284
2023-12-18 03:10:00,0,1710,1710
2023-12-18 03:15:00,0,1668,1668
2023-12-18 03:20:00,0,1625,1625
2023-12-18 03:25:00,0,1598,1598
2023-12-18 03:30:00,0,1673,1673
2023-12-18 03:35:00,0,1664,1664
2023-12-18 03:40:00,0,3186,3186
2023-12-18 03:45:00,0,3206,3206
2023-12-18 03:50:00,0,3140,3140
2023-12-18 03:55:00,0,3236,3236
2023-12-18 04:00:00,0,3224,3224
2023-12-18 04:05:00,0,3330,3330
2023-12-18 04:10:00,0,1676,1676
2023-12-18 04:15:00,0,1671,1671
2023-12-18 04:20:00,0,1900,1900
2023-12-18 04:25:00,0,1603,1603
2023-12-18 04:30:00,0,1627,1627
2023-12-18 04:35:00,0,1656,1656
2023-12-18 04:40:00,0,3397,3397
2023-12-18 04:45:00,0,3196,3196
2023-12-18 04:50:00,0,3483,3483
2023-12-18 04:55:00,0,3305,3305
2023-12-18 05:00:00,0,3295,3295
2023-12-18 05:05:00,0,3406,3406
2023-12-18 05:10:00,0,3219,3219
2023-12-18 05:15:00,0,3501,3501
2023-12-18 05:20:00,0,3282,3282
2023-12-18 05:25:00,0,1655,1655
2023-12-18 05:30:00,0,1646,1646
2023-12-18 05:35:00,0,1594,1594
2023-12-18 05:40:00,0,1647,1647
2023-12-18 05:45:00,0,1645,1645
2023-12-18 05:50:00,0,1685,1685
2023-12-18 05:55:00,0,3309,3309
2023-12-18 06:00:00,0,3308,3308
2023-12-18 06:05:00,0,3170,3170
2023-12-18 06:10:00,0,3208,3208
2023-12-18 06:15:00,0,3322,3322
2023-12-18 06:20:00,0,3329,3329
2023-12-18 06:25:00,0,1702,1702
2023-12-18 06:30:00,0,1673,1673
2023-12-18 06:35:00,0,1866,1866
2023-12-18 06:40:00,0,1628,1628
2023-12-18 06:45:00,0,1847,1847
2023-12-18 06:50:00,0,2691,2691
2023-12-18 06:55:00,0,3650,3650
2023-12-18 07:00:00,0,3677,3677
2023-12-18 07:05:00,0,3290,3290
2023-12-18 07:10:00,0,3465,3465
2023-12-18 07:15:00,0,3565,3565
2023-12-18 07:20:00,0,2127,2127
2023-12-18 07:25:00,0,2721,2721
2023-12-18 07:30:00,0,632,632
2023-12-18 07:35:00,0,561,561
2023-12-18 07:40:00,0,599,599
2023-12-18 07:45:00,0,593,593
2023-12-18 07:50:00,0,561,561
2023-12-18 07:55:00,0,540,540
2023-12-18 08:00:00,0,2335,2335
2023-12-18 08:05:00,0,2438,2438
2023-12-18 08:10:00,0,2397,2397
2023-12-18 08:15:00,0,3316,3316
2023-12-18 08:20:00,0,2560,2560
2023-12-18 08:25:00,0,2565,2565
2023-12-18 08:30:00,80,791,871
2023-12-18 08:35:00,94,750,844
2023-12-18 08:40:00,112,1193,1305
2023-12-18 08:45:00,129,3682,3811
2023-12-18 08:50:00,144,3661,3805
2023-12-18 08:55:00,163,3643,3806
2023-12-18 09:00:00,175,5128,5303
2023-12-18 09:05:00,192,5184,5376
2023-12-18 09:10:00,199,5212,5411
2023-12-18 09:15:00,219,5003,5222
2023-12-18 09:20:00,1381,3634,5015
2023-12-18 09:25:00,2308,2922,5230
2023-12-18 09:30:00,2517,2699,5216
2023-12-18 09:35:00,2681,600,3281
2023-12-18 09:40:00,2783,597,3380
2023-12-18 09:45:00,2908,328,3236
2023-12-18 09:50:00,3074,437,3511
2023-12-18 09:55:00,3289,2462,5751
2023-12-18 10:00:00,3387,110,3497
2023-12-18 10:05:00,3537,2147,5684
2023-12-18 10:10:00,3621,1936,5557
2023-12-18 10:15:00,3675,-216,3459
2023-12-18 10:20:00,3839,-144,3695
2023-12-18 10:25:00,3900,13,3913
2023-12-18 10:30:00,3939,-26,3913
2023-12-18 10:35:00,4025,-258,3767
2023-12-18 10:40:00,4104,415,4519
2023-12-18 10:45:00,4146,-661,3485
2023-12-18 10:50:00,4220,-678,3542
2023-12-18 10:55:00,4271,1473,5744
2023-12-18 11:00:00,4335,-3414,921
2023-12-18 11:05:00,4376,-1305,3071
2023-12-18 11:10:00,4402,-3529,873
2023-12-18 11:15:00,4434,-3670,764
2023-12-18 11:20:00,4470,-3149,1321
2023-12-18 11:25:00,4505,-3177,1328
2023-12-18 11:30:00,4516,-3351,1165
2023-12-18 11:35:00,4572,-1624,2948
2023-12-18 11:40:00,4582,-1365,3217
2023-12-18 11:45:00,4588,-1805,2783
2023-12-18 11:50:00,4601,339,4940
2023-12-18 11:55:00,4610,-1057,3553
2023-12-18 12:00:00,4616,-795,3821
2023-12-18 12:05:00,4621,-638,3983
2023-12-18 12:10:00,4600,-2832,1768
2023-12-18 12:15:00,4587,-657,3930
2023-12-18 12:20:00,4576,-2847,1729
2023-12-18 12:25:00,4594,-2763,1831
2023-12-18 12:30:00,4557,-2555,2002
2023-12-18 12:35:00,4552,-2820,1732
2023-12-18 12:40:00,4542,-2782,1760
2023-12-18 12:45:00,4483,-2498,1985
2023-12-18 12:50:00,4416,-2266,2150
2023-12-18 12:55:00,4390,-2121,2269
2023-12-18 13:00:00,4341,-2541,1800
2023-12-18 13:05:00,4335,-548,3787
2023-12-18 13:10:00,4299,-3539,760
2023-12-18 13:15:00,4244,400,4644
2023-12-18 13:20:00,4171,-3420,751
2023-12-18 13:25:00,4103,-3128,975
2023-12-18 13:30:00,4042,-655,3387
2023-12-18 13:35:00,3962,-426,3536
2023-12-18 13:40:00,1187,2267,3454
2023-12-18 13:45:00,284,3235,3519
2023-12-18 13:50:00,290,2404,2694
2023-12-18 13:55:00,292,2756,3048
2023-12-18 14:00:00,290,5020,5310
2023-12-18 14:05:00,285,3024,3309
2023-12-18 14:10:00,280,5145,5425
2023-12-18 14:15:00,276,2964,3240
2023-12-18 14:20:00,271,3490,3761
2023-12-18 14:25:00,268,920,1188
2023-12-18 14:30:00,264,3172,3436
2023-12-18 14:35:00,257,5626,5883
2023-12-18 14:40:00,249,3334,3583
2023-12-18 14:45:00,244,738,982
2023-12-18 14:50:00,222,4602,4824
2023-12-18 14:55:00,232,3011,3243
2023-12-18 15:00:00,225,2510,2735
2023-12-18 15:05:00,219,3527,3746
2023-12-18 15:10:00,210,4008,4218
