Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-10-28 00:00:00,0,2698,2698
2023-10-28 00:05:00,0,2545,2545
2023-10-28 00:10:00,0,874,874
2023-10-28 00:15:00,0,929,929
2023-10-28 00:20:00,0,1161,1161
2023-10-28 00:25:00,0,825,825
2023-10-28 00:30:00,0,925,925
2023-10-28 00:35:00,0,372,372
2023-10-28 00:40:00,0,1054,1054
2023-10-28 00:45:00,0,382,382
2023-10-28 00:50:00,0,370,370
2023-10-28 00:55:00,0,607,607
2023-10-28 01:00:00,0,374,374
2023-10-28 01:05:00,0,505,505
2023-10-28 01:10:00,0,508,508
2023-10-28 01:15:00,0,348,348
2023-10-28 01:20:00,0,549,549
2023-10-28 01:25:00,0,370,370
2023-10-28 01:30:00,0,357,357
2023-10-28 01:35:00,0,372,372
2023-10-28 01:40:00,0,355,355
2023-10-28 01:45:00,0,362,362
2023-10-28 01:50:00,0,502,502
2023-10-28 01:55:00,0,303,303
2023-10-28 02:00:00,0,538,538
2023-10-28 02:05:00,0,365,365
2023-10-28 02:10:00,0,673,673
2023-10-28 02:15:00,0,361,361
2023-10-28 02:20:00,0,358,358
2023-10-28 02:25:00,0,354,354
2023-10-28 02:30:00,0,287,287
2023-10-28 02:35:00,0,298,298
2023-10-28 02:40:00,0,298,298
2023-10-28 02:45:00,0,359,359
2023-10-28 02:50:00,0,565,565
2023-10-28 02:55:00,0,573,573
2023-10-28 03:00:00,0,348,348
2023-10-28 03:05:00,0,356,356
2023-10-28 03:10:00,0,338,338
2023-10-28 03:15:00,0,295,295
2023-10-28 03:20:00,0,286,286
2023-10-28 03:25:00,0,645,645
2023-10-28 03:30:00,0,580,580
2023-10-28 03:35:00,0,354,354
2023-10-28 03:40:00,0,566,566
2023-10-28 03:45:00,0,352,352
2023-10-28 03:50:00,0,497,497
2023-10-28 03:55:00,0,299,299
2023-10-28 04:00:00,0,298,298
2023-10-28 04:05:00,0,566,566
2023-10-28 04:10:00,0,344,344
2023-10-28 04:15:00,0,355,355
2023-10-28 04:20:00,0,340,340
2023-10-28 04:25:00,0,352,352
2023-10-28 04:30:00,0,281,281
