Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-02-19 00:00:00,0,459,459
2024-02-19 00:05:00,0,445,445
2024-02-19 00:10:00,0,374,374
2024-02-19 00:15:00,0,364,364
2024-02-19 00:20:00,0,396,396
2024-02-19 00:25:00,0,1829,1829
2024-02-19 00:30:00,0,1847,1847
2024-02-19 00:35:00,0,1886,1886
2024-02-19 00:40:00,0,1918,1918
2024-02-19 00:45:00,0,1903,1903
2024-02-19 00:50:00,0,1831,1831
2024-02-19 00:55:00,0,1823,1823
2024-02-19 01:00:00,0,2141,2141
2024-02-19 01:05:00,0,1871,1871
2024-02-19 01:10:00,0,1785,1785
2024-02-19 01:15:00,0,1784,1784
2024-02-19 01:20:00,0,1808,1808
2024-02-19 01:25:00,0,249,249
2024-02-19 01:30:00,0,470,470
2024-02-19 01:35:00,0,505,505
2024-02-19 01:40:00,0,306,306
2024-02-19 01:45:00,0,529,529
2024-02-19 01:50:00,0,322,322
2024-02-19 01:55:00,0,315,315
2024-02-19 02:00:00,0,247,247
2024-02-19 02:05:00,0,228,228
2024-02-19 02:10:00,0,239,239
2024-02-19 02:15:00,0,298,298
2024-02-19 02:20:00,0,306,306
2024-02-19 02:25:00,0,300,300
2024-02-19 02:30:00,0,509,509
2024-02-19 02:35:00,0,293,293
2024-02-19 02:40:00,0,234,234
2024-02-19 02:45:00,0,230,230
2024-02-19 02:50:00,0,282,282
2024-02-19 02:55:00,0,288,288
2024-02-19 03:00:00,0,300,300
2024-02-19 03:05:00,0,287,287
2024-02-19 03:10:00,0,283,283
2024-02-19 03:15:00,0,231,231
2024-02-19 03:20:00,0,225,225
2024-02-19 03:25:00,0,266,266
2024-02-19 03:30:00,0,282,282
2024-02-19 03:35:00,0,280,280
2024-02-19 03:40:00,0,282,282
2024-02-19 03:45:00,0,287,287
2024-02-19 03:50:00,0,1657,1657
2024-02-19 03:55:00,0,1671,1671
2024-02-19 04:00:00,0,1700,1700
2024-02-19 04:05:00,0,1771,1771
2024-02-19 04:10:00,0,1791,1791
2024-02-19 04:15:00,0,1767,1767
2024-02-19 04:20:00,0,1753,1753
2024-02-19 04:25:00,0,1936,1936
2024-02-19 04:30:00,0,1953,1953
2024-02-19 04:35:00,0,1947,1947
2024-02-19 04:40:00,0,1766,1766
2024-02-19 04:45:00,0,1762,1762
2024-02-19 04:50:00,0,1804,1804
2024-02-19 04:55:00,0,274,274
2024-02-19 05:00:00,0,441,441
2024-02-19 05:05:00,0,219,219
2024-02-19 05:10:00,0,233,233
2024-02-19 05:15:00,0,281,281
2024-02-19 05:20:00,0,286,286
2024-02-19 05:25:00,0,280,280
2024-02-19 05:30:00,0,281,281
2024-02-19 05:35:00,0,271,271
2024-02-19 05:40:00,0,216,216
2024-02-19 05:45:00,0,223,223
2024-02-19 05:50:00,0,279,279
2024-02-19 05:55:00,0,278,278
2024-02-19 06:00:00,0,276,276
2024-02-19 06:05:00,0,304,304
2024-02-19 06:10:00,0,3182,3182
2024-02-19 06:15:00,0,3132,3132
2024-02-19 06:20:00,0,3121,3121
2024-02-19 06:25:00,0,3169,3169
2024-02-19 06:30:00,0,3178,3178
2024-02-19 06:35:00,0,3158,3158
2024-02-19 06:40:00,0,3149,3149
2024-02-19 06:45:00,0,3172,3172
2024-02-19 06:50:00,0,3096,3096
2024-02-19 06:55:00,0,3105,3105
2024-02-19 07:00:00,0,3140,3140
2024-02-19 07:05:00,0,4537,4537
2024-02-19 07:10:00,0,4592,4592
2024-02-19 07:15:00,0,4877,4877
2024-02-19 07:20:00,0,4940,4940
2024-02-19 07:25:00,0,5200,5200
2024-02-19 07:30:00,0,4961,4961
2024-02-19 07:35:00,0,4963,4963
2024-02-19 07:40:00,0,4988,4988
2024-02-19 07:45:00,0,4974,4974
2024-02-19 07:50:00,0,1057,1057
2024-02-19 07:55:00,0,833,833
2024-02-19 08:00:00,76,801,877
2024-02-19 08:05:00,67,790,857
2024-02-19 08:10:00,64,996,1060
2024-02-19 08:15:00,49,858,907
2024-02-19 08:20:00,60,847,907
2024-02-19 08:25:00,74,1056,1130
2024-02-19 08:30:00,71,1044,1115
2024-02-19 08:35:00,76,977,1053
2024-02-19 08:40:00,95,759,854
2024-02-19 08:45:00,106,970,1076
2024-02-19 08:50:00,140,2445,2585
2024-02-19 08:55:00,177,2119,2296
2024-02-19 09:00:00,381,4131,4512
2024-02-19 09:05:00,552,2015,2567
2024-02-19 09:10:00,546,4189,4735
2024-02-19 09:15:00,683,2651,3334
2024-02-19 09:20:00,624,747,1371
2024-02-19 09:25:00,496,630,1126
2024-02-19 09:30:00,598,632,1230
2024-02-19 09:35:00,664,2334,2998
2024-02-19 09:40:00,683,2675,3358
2024-02-19 09:45:00,1265,2484,3749
2024-02-19 09:50:00,1334,1684,3018
2024-02-19 09:55:00,845,1795,2640
2024-02-19 10:00:00,816,4063,4879
2024-02-19 10:05:00,1005,1668,2673
2024-02-19 10:10:00,1097,6321,7418
2024-02-19 10:15:00,1346,3887,5233
2024-02-19 10:20:00,1428,2543,3971
2024-02-19 10:25:00,1373,4350,5723
