Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-10-04 00:00:00,0,462,462
2023-10-04 00:05:00,0,477,477
2023-10-04 00:10:00,0,473,473
2023-10-04 00:15:00,0,469,469
2023-10-04 00:20:00,0,469,469
2023-10-04 00:25:00,0,582,582
2023-10-04 00:30:00,0,575,575
2023-10-04 00:35:00,0,357,357
2023-10-04 00:40:00,0,356,356
2023-10-04 00:45:00,0,357,357
2023-10-04 00:50:00,0,355,355
2023-10-04 00:55:00,0,352,352
2023-10-04 01:00:00,0,366,366
2023-10-04 01:05:00,0,288,288
2023-10-04 01:10:00,0,284,284
2023-10-04 01:15:00,0,284,284
2023-10-04 01:20:00,0,384,384
2023-10-04 01:25:00,0,400,400
2023-10-04 01:30:00,0,402,402
2023-10-04 01:35:00,0,408,408
2023-10-04 01:40:00,0,504,504
2023-10-04 01:45:00,0,290,290
2023-10-04 01:50:00,0,294,294
2023-10-04 01:55:00,0,363,363
2023-10-04 02:00:00,0,381,381
2023-10-04 02:05:00,0,295,295
2023-10-04 02:10:00,0,298,298
2023-10-04 02:15:00,0,308,308
2023-10-04 02:20:00,0,375,375
2023-10-04 02:25:00,0,392,392
2023-10-04 02:30:00,0,402,402
2023-10-04 02:35:00,0,395,395
2023-10-04 02:40:00,0,278,278
2023-10-04 02:45:00,0,283,283
2023-10-04 02:50:00,0,288,288
2023-10-04 02:55:00,0,369,369
2023-10-04 03:00:00,0,384,384
2023-10-04 03:05:00,0,284,284
2023-10-04 03:10:00,0,273,273
2023-10-04 03:15:00,0,288,288
2023-10-04 03:20:00,0,364,364
2023-10-04 03:25:00,0,393,393
2023-10-04 03:30:00,0,399,399
2023-10-04 03:35:00,0,390,390
2023-10-04 03:40:00,0,382,382
2023-10-04 03:45:00,0,270,270
2023-10-04 03:50:00,0,271,271
2023-10-04 03:55:00,0,307,307
2023-10-04 04:00:00,0,353,353
2023-10-04 04:05:00,0,355,355
2023-10-04 04:10:00,0,265,265
2023-10-04 04:15:00,0,263,263
2023-10-04 04:20:00,0,297,297
2023-10-04 04:25:00,0,353,353
2023-10-04 04:30:00,0,394,394
2023-10-04 04:35:00,0,409,409
2023-10-04 04:40:00,0,390,390
2023-10-04 04:45:00,0,382,382
2023-10-04 04:50:00,0,261,261
2023-10-04 04:55:00,0,271,271
2023-10-04 05:00:00,0,275,275
2023-10-04 05:05:00,0,353,353
2023-10-04 05:10:00,0,360,360
2023-10-04 05:15:00,0,262,262
2023-10-04 05:20:00,0,280,280
2023-10-04 05:25:00,0,278,278
2023-10-04 05:30:00,0,359,359
2023-10-04 05:35:00,0,357,357
2023-10-04 05:40:00,0,274,274
2023-10-04 05:45:00,0,265,265
2023-10-04 05:50:00,0,285,285
2023-10-04 05:55:00,0,589,589
2023-10-04 06:00:00,0,390,390
2023-10-04 06:05:00,0,413,413
2023-10-04 06:10:00,0,410,410
2023-10-04 06:15:00,0,400,400
2023-10-04 06:20:00,0,287,287
2023-10-04 06:25:00,0,289,289
2023-10-04 06:30:00,0,369,369
2023-10-04 06:35:00,0,388,388
2023-10-04 06:40:00,0,400,400
2023-10-04 06:45:00,0,281,281
2023-10-04 06:50:00,0,288,288
2023-10-04 06:55:00,0,369,369
2023-10-04 07:00:00,0,604,604
2023-10-04 07:05:00,0,412,412
2023-10-04 07:10:00,0,435,435
2023-10-04 07:15:00,0,645,645
2023-10-04 07:20:00,0,614,614
2023-10-04 07:25:00,0,482,482
2023-10-04 07:30:00,0,444,444
2023-10-04 07:35:00,0,518,518
2023-10-04 07:40:00,0,553,553
2023-10-04 07:45:00,0,547,547
2023-10-04 07:50:00,0,454,454
2023-10-04 07:55:00,119,359,478
2023-10-04 08:00:00,168,434,602
2023-10-04 08:05:00,215,371,586
2023-10-04 08:10:00,256,337,593
2023-10-04 08:15:00,273,322,595
2023-10-04 08:20:00,299,387,686
2023-10-04 08:25:00,294,284,578
2023-10-04 08:30:00,303,143,446
2023-10-04 08:35:00,332,0,332
2023-10-04 08:40:00,422,246,668
2023-10-04 08:45:00,486,166,652
2023-10-04 08:50:00,537,137,674
2023-10-04 08:55:00,570,-254,316
2023-10-04 09:00:00,610,-232,378
2023-10-04 09:05:00,688,-277,411
2023-10-04 09:10:00,1137,-736,401
2023-10-04 09:15:00,699,-292,407
2023-10-04 09:20:00,800,-384,416
