Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-02-05 00:00:00,0,1900,1900
2024-02-05 00:05:00,0,1747,1747
2024-02-05 00:10:00,0,1826,1826
2024-02-05 00:15:00,0,1861,1861
2024-02-05 00:20:00,0,1937,1937
2024-02-05 00:25:00,0,2020,2020
2024-02-05 00:30:00,0,2282,2282
2024-02-05 00:35:00,0,2112,2112
2024-02-05 00:40:00,0,2359,2359
2024-02-05 00:45:00,0,2195,2195
2024-02-05 00:50:00,0,2177,2177
2024-02-05 00:55:00,0,2428,2428
2024-02-05 01:00:00,0,2265,2265
2024-02-05 01:05:00,0,2360,2360
2024-02-05 01:10:00,0,2405,2405
2024-02-05 01:15:00,0,2441,2441
2024-02-05 01:20:00,0,2479,2479
2024-02-05 01:25:00,0,2495,2495
2024-02-05 01:30:00,0,233,233
2024-02-05 01:35:00,0,232,232
2024-02-05 01:40:00,0,224,224
2024-02-05 01:45:00,0,281,281
2024-02-05 01:50:00,0,284,284
2024-02-05 01:55:00,0,292,292
2024-02-05 02:00:00,0,2298,2298
2024-02-05 02:05:00,0,1801,1801
2024-02-05 02:10:00,0,1838,1838
2024-02-05 02:15:00,0,2007,2007
2024-02-05 02:20:00,0,1815,1815
2024-02-05 02:25:00,0,1862,1862
2024-02-05 02:30:00,0,1892,1892
2024-02-05 02:35:00,0,1826,1826
2024-02-05 02:40:00,0,1842,1842
2024-02-05 02:45:00,0,1879,1879
2024-02-05 02:50:00,0,2099,2099
2024-02-05 02:55:00,0,1830,1830
2024-02-05 03:00:00,0,1852,1852
2024-02-05 03:05:00,0,1804,1804
2024-02-05 03:10:00,0,1826,1826
2024-02-05 03:15:00,0,1880,1880
2024-02-05 03:20:00,0,1896,1896
2024-02-05 03:25:00,0,1903,1903
2024-02-05 03:30:00,0,1909,1909
2024-02-05 03:35:00,0,231,231
2024-02-05 03:40:00,0,215,215
2024-02-05 03:45:00,0,215,215
2024-02-05 03:50:00,0,293,293
2024-02-05 03:55:00,0,280,280
2024-02-05 04:00:00,0,497,497
2024-02-05 04:05:00,0,306,306
2024-02-05 04:10:00,0,2021,2021
2024-02-05 04:15:00,0,1750,1750
2024-02-05 04:20:00,0,2023,2023
2024-02-05 04:25:00,0,1828,1828
2024-02-05 04:30:00,0,1915,1915
2024-02-05 04:35:00,0,2125,2125
2024-02-05 04:40:00,0,1931,1931
2024-02-05 04:45:00,0,1854,1854
2024-02-05 04:50:00,0,2072,2072
2024-02-05 04:55:00,0,1908,1908
2024-02-05 05:00:00,0,1860,1860
2024-02-05 05:05:00,0,222,222
2024-02-05 05:10:00,0,265,265
2024-02-05 05:15:00,0,496,496
2024-02-05 05:20:00,0,294,294
2024-02-05 05:25:00,0,281,281
2024-02-05 05:30:00,0,278,278
2024-02-05 05:35:00,0,281,281
2024-02-05 05:40:00,0,213,213
2024-02-05 05:45:00,0,212,212
2024-02-05 05:50:00,0,1911,1911
2024-02-05 05:55:00,0,1994,1994
2024-02-05 06:00:00,0,1827,1827
2024-02-05 06:05:00,0,1877,1877
2024-02-05 06:10:00,0,4735,4735
2024-02-05 06:15:00,0,4688,4688
2024-02-05 06:20:00,0,3246,3246
2024-02-05 06:25:00,0,3038,3038
2024-02-05 06:30:00,0,3076,3076
2024-02-05 06:35:00,0,3100,3100
2024-02-05 06:40:00,0,3118,3118
2024-02-05 06:45:00,0,3319,3319
2024-02-05 06:50:00,0,4700,4700
2024-02-05 06:55:00,0,4734,4734
2024-02-05 07:00:00,0,4702,4702
2024-02-05 07:05:00,0,4859,4859
2024-02-05 07:10:00,0,4797,4797
2024-02-05 07:15:00,0,4866,4866
2024-02-05 07:20:00,0,4892,4892
2024-02-05 07:25:00,0,4887,4887
2024-02-05 07:30:00,0,5897,5897
2024-02-05 07:35:00,0,3321,3321
2024-02-05 07:40:00,0,3543,3543
2024-02-05 07:45:00,0,3361,3361
2024-02-05 07:50:00,0,3488,3488
2024-02-05 07:55:00,0,3574,3574
2024-02-05 08:00:00,0,3462,3462
2024-02-05 08:05:00,0,3493,3493
2024-02-05 08:10:00,105,3361,3466
2024-02-05 08:15:00,127,3275,3402
2024-02-05 08:20:00,149,4782,4931
2024-02-05 08:25:00,168,4798,4966
2024-02-05 08:30:00,184,2160,2344
2024-02-05 08:35:00,207,2141,2348
2024-02-05 08:40:00,227,2077,2304
2024-02-05 08:45:00,248,2033,2281
2024-02-05 08:50:00,267,2030,2297
2024-02-05 08:55:00,300,386,686
2024-02-05 09:00:00,327,303,630
2024-02-05 09:05:00,356,416,772
2024-02-05 09:10:00,390,458,848
2024-02-05 09:15:00,433,411,844
2024-02-05 09:20:00,510,-107,403
2024-02-05 09:25:00,3312,-2838,474
2024-02-05 09:30:00,3271,-2781,490
2024-02-05 09:35:00,3540,-2816,724
2024-02-05 09:40:00,3482,-2971,511
2024-02-05 09:45:00,3665,-3189,476
2024-02-05 09:50:00,3619,-3120,499
2024-02-05 09:55:00,3268,-2770,498
2024-02-05 10:00:00,4205,-3715,490
2024-02-05 10:05:00,4267,-3798,469
2024-02-05 10:10:00,4351,-3967,384
2024-02-05 10:15:00,4405,-4038,367
2024-02-05 10:20:00,4497,-4116,381
2024-02-05 10:25:00,4607,-1363,3244
2024-02-05 10:30:00,4626,-1387,3239
2024-02-05 10:35:00,4642,-1398,3244
2024-02-05 10:40:00,4761,-1561,3200
2024-02-05 10:45:00,4827,-4164,663
2024-02-05 10:50:00,4899,-4353,546
2024-02-05 10:55:00,4979,-997,3982
2024-02-05 11:00:00,5082,-1258,3824
2024-02-05 11:05:00,5131,-4531,600
2024-02-05 11:10:00,5217,-1354,3863
2024-02-05 11:15:00,5252,-4671,581
2024-02-05 11:20:00,5295,-2520,2775
2024-02-05 11:25:00,5380,-2661,2719
2024-02-05 11:30:00,5465,-1334,4131
2024-02-05 11:35:00,5523,-1348,4175
2024-02-05 11:40:00,5566,1786,7352
2024-02-05 11:45:00,5592,-106,5486
2024-02-05 11:50:00,5665,-2149,3516
2024-02-05 11:55:00,5697,1456,7153
2024-02-05 12:00:00,5732,-1470,4262
2024-02-05 12:05:00,5768,-281,5487
2024-02-05 12:10:00,5772,-324,5448
2024-02-05 12:15:00,5824,-5354,470
2024-02-05 12:20:00,5871,-1022,4849
2024-02-05 12:25:00,5886,-1042,4844
2024-02-05 12:30:00,5863,-791,5072
2024-02-05 12:35:00,5831,-3195,2636
2024-02-05 12:40:00,5916,-1915,4001
2024-02-05 12:45:00,5927,-4078,1849
2024-02-05 12:50:00,5886,-167,5719
2024-02-05 12:55:00,5811,-831,4980
2024-02-05 13:00:00,5769,-897,4872
2024-02-05 13:05:00,5655,-282,5373
2024-02-05 13:10:00,5628,-495,5133
2024-02-05 13:15:00,5791,-2835,2956
2024-02-05 13:20:00,4531,-185,4346
2024-02-05 13:25:00,4604,1705,6309
2024-02-05 13:30:00,5452,-1252,4200
2024-02-05 13:35:00,5744,-2882,2862
2024-02-05 13:40:00,6056,-2450,3606
2024-02-05 13:45:00,5751,-212,5539
2024-02-05 13:50:00,5170,-558,4612
2024-02-05 13:55:00,5254,-284,4970
2024-02-05 14:00:00,5322,-1269,4053
2024-02-05 14:05:00,5075,-427,4648
2024-02-05 14:10:00,5024,-87,4937
2024-02-05 14:15:00,4981,360,5341
2024-02-05 14:20:00,4873,-3799,1074
2024-02-05 14:25:00,4734,0,4734
2024-02-05 14:30:00,4695,-159,4536
2024-02-05 14:35:00,4608,-203,4405
2024-02-05 14:40:00,4576,-279,4297
2024-02-05 14:45:00,492,956,1448
2024-02-05 14:50:00,506,877,1383
2024-02-05 14:55:00,509,1098,1607
2024-02-05 15:00:00,524,873,1397
2024-02-05 15:05:00,554,891,1445
2024-02-05 15:10:00,575,1086,1661
2024-02-05 15:15:00,592,1111,1703
2024-02-05 15:20:00,594,1041,1635
2024-02-05 15:25:00,572,1278,1850
2024-02-05 15:30:00,551,1025,1576
2024-02-05 15:35:00,540,1043,1583
2024-02-05 15:40:00,548,1026,1574
2024-02-05 15:45:00,549,1310,1859
2024-02-05 15:50:00,512,1125,1637
2024-02-05 15:55:00,482,1166,1648
2024-02-05 16:00:00,447,1540,1987
2024-02-05 16:05:00,419,1437,1856
2024-02-05 16:10:00,390,1408,1798
2024-02-05 16:15:00,375,1424,1799
2024-02-05 16:20:00,371,1474,1845
2024-02-05 16:25:00,371,1537,1908
2024-02-05 16:30:00,370,1423,1793
2024-02-05 16:35:00,369,1422,1791
2024-02-05 16:40:00,342,1441,1783
2024-02-05 16:45:00,303,1551,1854
2024-02-05 16:50:00,285,1644,1929
2024-02-05 16:55:00,281,1431,1712
2024-02-05 17:00:00,266,4121,4387
2024-02-05 17:05:00,226,4071,4297
2024-02-05 17:10:00,173,4140,4313
2024-02-05 17:15:00,95,4438,4533
2024-02-05 17:20:00,88,1738,1826
2024-02-05 17:25:00,62,1976,2038
2024-02-05 17:30:00,33,1794,1827
2024-02-05 17:35:00,8,1747,1755
2024-02-05 17:40:00,8,1752,1760
2024-02-05 17:45:00,0,1812,1812
2024-02-05 17:50:00,0,3496,3496
2024-02-05 17:55:00,0,3343,3343
2024-02-05 18:00:00,0,3349,3349
2024-02-05 18:05:00,0,3385,3385
2024-02-05 18:10:00,0,3384,3384
2024-02-05 18:15:00,0,2551,2551
2024-02-05 18:20:00,0,2572,2572
2024-02-05 18:25:00,0,2084,2084
2024-02-05 18:30:00,0,1941,1941
2024-02-05 18:35:00,0,1997,1997
2024-02-05 18:40:00,0,2127,2127
2024-02-05 18:45:00,0,2540,2540
2024-02-05 18:50:00,0,2327,2327
2024-02-05 18:55:00,0,2298,2298
2024-02-05 19:00:00,0,2041,2041
2024-02-05 19:05:00,0,2395,2395
2024-02-05 19:10:00,0,2411,2411
2024-02-05 19:15:00,0,2604,2604
2024-02-05 19:20:00,0,2408,2408
2024-02-05 19:25:00,0,2713,2713
2024-02-05 19:30:00,0,2370,2370
2024-02-05 19:35:00,0,2553,2553
2024-02-05 19:40:00,0,2238,2238
2024-02-05 19:45:00,0,2279,2279
2024-02-05 19:50:00,0,2110,2110
2024-02-05 19:55:00,0,1927,1927
2024-02-05 20:00:00,0,1896,1896
2024-02-05 20:05:00,0,2097,2097
2024-02-05 20:10:00,0,2271,2271
2024-02-05 20:15:00,0,2456,2456
2024-02-05 20:20:00,0,2453,2453
2024-02-05 20:25:00,0,2814,2814
2024-02-05 20:30:00,0,2661,2661
2024-02-05 20:35:00,0,2893,2893
2024-02-05 20:40:00,0,2009,2009
2024-02-05 20:45:00,0,1984,1984
2024-02-05 20:50:00,0,2301,2301
2024-02-05 20:55:00,0,2103,2103
2024-02-05 21:00:00,0,2630,2630
2024-02-05 21:05:00,0,2616,2616
2024-02-05 21:10:00,0,2633,2633
2024-02-05 21:15:00,0,2639,2639
2024-02-05 21:20:00,0,2712,2712
2024-02-05 21:25:00,0,2205,2205
2024-02-05 21:30:00,0,2033,2033
2024-02-05 21:35:00,0,2050,2050
2024-02-05 21:40:00,0,2016,2016
2024-02-05 21:45:00,0,2202,2202
2024-02-05 21:50:00,0,1927,1927
2024-02-05 21:55:00,0,1978,1978
2024-02-05 22:00:00,0,1989,1989
2024-02-05 22:05:00,0,2061,2061
2024-02-05 22:10:00,0,477,477
2024-02-05 22:15:00,0,477,477
2024-02-05 22:20:00,0,459,459
2024-02-05 22:25:00,0,458,458
2024-02-05 22:30:00,0,474,474
2024-02-05 22:35:00,0,650,650
2024-02-05 22:40:00,0,407,407
2024-02-05 22:45:00,0,1886,1886
2024-02-05 22:50:00,0,2083,2083
2024-02-05 22:55:00,0,1874,1874
2024-02-05 23:00:00,0,1887,1887
2024-02-05 23:05:00,0,2092,2092
2024-02-05 23:10:00,0,1843,1843
2024-02-05 23:15:00,0,2025,2025
2024-02-05 23:20:00,0,1982,1982
2024-02-05 23:25:00,0,1822,1822
2024-02-05 23:30:00,0,263,263
2024-02-05 23:35:00,0,706,706
2024-02-05 23:40:00,0,487,487
2024-02-05 23:45:00,0,488,488
2024-02-05 23:50:00,0,476,476
2024-02-05 23:55:00,0,692,692
