Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-01-21 00:00:00,0,2018,2018
2024-01-21 00:05:00,0,453,453
2024-01-21 00:10:00,0,204,204
2024-01-21 00:15:00,0,467,467
2024-01-21 00:20:00,0,278,278
2024-01-21 00:25:00,0,273,273
2024-01-21 00:30:00,0,267,267
2024-01-21 00:35:00,0,471,471
2024-01-21 00:40:00,0,1870,1870
2024-01-21 00:45:00,0,1920,1920
2024-01-21 00:50:00,0,2001,2001
2024-01-21 00:55:00,0,1885,1885
2024-01-21 01:00:00,0,1893,1893
2024-01-21 01:05:00,0,1997,1997
2024-01-21 01:10:00,0,2028,2028
2024-01-21 01:15:00,0,203,203
2024-01-21 01:20:00,0,202,202
2024-01-21 01:25:00,0,262,262
2024-01-21 01:30:00,0,271,271
2024-01-21 01:35:00,0,267,267
2024-01-21 01:40:00,0,268,268
2024-01-21 01:45:00,0,1895,1895
2024-01-21 01:50:00,0,1915,1915
2024-01-21 01:55:00,0,1948,1948
2024-01-21 02:00:00,0,261,261
2024-01-21 02:05:00,0,475,475
2024-01-21 02:10:00,0,264,264
2024-01-21 02:15:00,0,265,265
2024-01-21 02:20:00,0,207,207
2024-01-21 02:25:00,0,207,207
2024-01-21 02:30:00,0,1847,1847
2024-01-21 02:35:00,0,1836,1836
2024-01-21 02:40:00,0,1851,1851
2024-01-21 02:45:00,0,1933,1933
2024-01-21 02:50:00,0,1982,1982
2024-01-21 02:55:00,0,429,429
2024-01-21 03:00:00,0,211,211
2024-01-21 03:05:00,0,221,221
2024-01-21 03:10:00,0,271,271
2024-01-21 03:15:00,0,266,266
2024-01-21 03:20:00,0,267,267
2024-01-21 03:25:00,0,1863,1863
2024-01-21 03:30:00,0,1875,1875
2024-01-21 03:35:00,0,1907,1907
2024-01-21 03:40:00,0,1852,1852
2024-01-21 03:45:00,0,1848,1848
2024-01-21 03:50:00,0,1924,1924
2024-01-21 03:55:00,0,1987,1987
