Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-07-08 00:00:00,0,678,678
2023-07-08 00:05:00,0,658,658
2023-07-08 00:10:00,0,425,425
2023-07-08 00:15:00,0,426,426
2023-07-08 00:20:00,0,638,638
2023-07-08 00:25:00,0,423,423
2023-07-08 00:30:00,0,645,645
2023-07-08 00:35:00,0,430,430
2023-07-08 00:40:00,0,434,434
2023-07-08 00:45:00,0,435,435
2023-07-08 00:50:00,0,433,433
2023-07-08 00:55:00,0,640,640
2023-07-08 01:00:00,0,432,432
2023-07-08 01:05:00,0,423,423
2023-07-08 01:10:00,0,2144,2144
2023-07-08 01:15:00,0,2194,2194
2023-07-08 01:20:00,0,2392,2392
2023-07-08 01:25:00,0,2243,2243
2023-07-08 01:30:00,0,2500,2500
2023-07-08 01:35:00,0,2325,2325
2023-07-08 01:40:00,0,2367,2367
2023-07-08 01:45:00,0,2415,2415
2023-07-08 01:50:00,0,2450,2450
2023-07-08 01:55:00,0,2701,2701
2023-07-08 02:00:00,0,2515,2515
2023-07-08 02:05:00,0,2779,2779
2023-07-08 02:10:00,0,2582,2582
2023-07-08 02:15:00,0,323,323
2023-07-08 02:20:00,0,341,341
2023-07-08 02:25:00,0,325,325
2023-07-08 02:30:00,0,329,329
2023-07-08 02:35:00,0,333,333
2023-07-08 02:40:00,0,562,562
2023-07-08 02:45:00,0,340,340
2023-07-08 02:50:00,0,548,548
2023-07-08 02:55:00,0,339,339
2023-07-08 03:00:00,0,546,546
2023-07-08 03:05:00,0,460,460
2023-07-08 03:10:00,0,279,279
2023-07-08 03:15:00,0,343,343
2023-07-08 03:20:00,0,359,359
2023-07-08 03:25:00,0,401,401
2023-07-08 03:30:00,0,394,394
2023-07-08 03:35:00,0,381,381
2023-07-08 03:40:00,0,369,369
2023-07-08 03:45:00,0,364,364
2023-07-08 03:50:00,0,379,379
2023-07-08 03:55:00,0,363,363
2023-07-08 04:00:00,0,362,362
2023-07-08 04:05:00,0,360,360
2023-07-08 04:10:00,0,239,239
2023-07-08 04:15:00,0,241,241
2023-07-08 04:20:00,0,562,562
2023-07-08 04:25:00,0,357,357
2023-07-08 04:30:00,0,371,371
2023-07-08 04:35:00,0,379,379
2023-07-08 04:40:00,0,405,405
2023-07-08 04:45:00,0,356,356
2023-07-08 04:50:00,0,359,359
2023-07-08 04:55:00,0,359,359
2023-07-08 05:00:00,0,572,572
2023-07-08 05:05:00,0,235,235
2023-07-08 05:10:00,0,461,461
2023-07-08 05:15:00,0,567,567
2023-07-08 05:20:00,0,567,567
2023-07-08 05:25:00,0,579,579
2023-07-08 05:30:00,0,579,579
2023-07-08 05:35:00,0,579,579
2023-07-08 05:40:00,0,360,360
2023-07-08 05:45:00,0,350,350
2023-07-08 05:50:00,0,351,351
2023-07-08 05:55:00,0,244,244
2023-07-08 06:00:00,0,229,229
2023-07-08 06:05:00,0,297,297
2023-07-08 06:10:00,262,83,345
2023-07-08 06:15:00,271,315,586
2023-07-08 06:20:00,303,78,381
2023-07-08 06:25:00,341,51,392
2023-07-08 06:30:00,400,193,593
2023-07-08 06:35:00,502,-114,388
2023-07-08 06:40:00,547,43,590
2023-07-08 06:45:00,609,-241,368
2023-07-08 06:50:00,635,-393,242
2023-07-08 06:55:00,454,-191,263
2023-07-08 07:00:00,384,-45,339
2023-07-08 07:05:00,308,38,346
2023-07-08 07:10:00,302,71,373
2023-07-08 07:15:00,430,-41,389
2023-07-08 07:20:00,681,-290,391
2023-07-08 07:25:00,880,-503,377
2023-07-08 07:30:00,964,-599,365
2023-07-08 07:35:00,1272,-689,583
2023-07-08 07:40:00,1519,-1277,242
2023-07-08 07:45:00,2248,-2028,220
2023-07-08 07:50:00,1479,-1138,341
2023-07-08 07:55:00,1379,-1045,334
2023-07-08 08:00:00,2089,-1722,367
2023-07-08 08:05:00,2645,-2422,223
2023-07-08 08:10:00,3530,-3290,240
2023-07-08 08:15:00,1955,-1606,349
2023-07-08 08:20:00,2046,2181,4227
2023-07-08 08:25:00,2119,1396,3515
2023-07-08 08:30:00,2783,488,3271
2023-07-08 08:35:00,2799,492,3291
2023-07-08 08:40:00,2680,633,3313
2023-07-08 08:45:00,3906,-743,3163
2023-07-08 08:50:00,4371,-1176,3195
2023-07-08 08:55:00,5844,-2628,3216
2023-07-08 09:00:00,6166,-2869,3297
2023-07-08 09:05:00,3045,198,3243
2023-07-08 09:10:00,2042,1217,3259
2023-07-08 09:15:00,1953,-1711,242
2023-07-08 09:20:00,4180,-3569,611
2023-07-08 09:25:00,3552,-3052,500
2023-07-08 09:30:00,2437,-1682,755
2023-07-08 09:35:00,2261,-1819,442
2023-07-08 09:40:00,2115,-1061,1054
2023-07-08 09:45:00,2105,-1532,573
2023-07-08 09:50:00,2133,-1477,656
2023-07-08 09:55:00,2618,-1972,646
2023-07-08 10:00:00,3641,-3055,586
2023-07-08 10:05:00,3176,-2423,753
2023-07-08 10:10:00,3203,-2460,743
2023-07-08 10:15:00,2961,-1990,971
