Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-11-28 00:00:00,0,1894,1894
2023-11-28 00:05:00,0,2335,2335
2023-11-28 00:10:00,0,2356,2356
2023-11-28 00:15:00,0,2382,2382
2023-11-28 00:20:00,0,2426,2426
2023-11-28 00:25:00,0,2628,2628
2023-11-28 00:30:00,0,2421,2421
2023-11-28 00:35:00,0,2046,2046
2023-11-28 00:40:00,0,1876,1876
2023-11-28 00:45:00,0,1938,1938
2023-11-28 00:50:00,0,2529,2529
2023-11-28 00:55:00,0,326,326
2023-11-28 01:00:00,0,249,249
2023-11-28 01:05:00,0,241,241
2023-11-28 01:10:00,0,309,309
2023-11-28 01:15:00,0,306,306
2023-11-28 01:20:00,0,321,321
2023-11-28 01:25:00,0,1806,1806
2023-11-28 01:30:00,0,1813,1813
2023-11-28 01:35:00,0,1798,1798
2023-11-28 01:40:00,0,1806,1806
2023-11-28 01:45:00,0,1904,1904
2023-11-28 01:50:00,0,314,314
2023-11-28 01:55:00,0,307,307
2023-11-28 02:00:00,0,308,308
2023-11-28 02:05:00,0,297,297
2023-11-28 02:10:00,0,259,259
2023-11-28 02:15:00,0,244,244
2023-11-28 02:20:00,0,1788,1788
2023-11-28 02:25:00,0,1792,1792
2023-11-28 02:30:00,0,1887,1887
2023-11-28 02:35:00,0,1903,1903
2023-11-28 02:40:00,0,1853,1853
2023-11-28 02:45:00,0,237,237
2023-11-28 02:50:00,0,254,254
2023-11-28 02:55:00,0,527,527
2023-11-28 03:00:00,0,299,299
2023-11-28 03:05:00,0,296,296
2023-11-28 03:10:00,0,298,298
2023-11-28 03:15:00,0,1738,1738
2023-11-28 03:20:00,0,1747,1747
2023-11-28 03:25:00,0,1834,1834
2023-11-28 03:30:00,0,1890,1890
2023-11-28 03:35:00,0,313,313
2023-11-28 03:40:00,0,311,311
2023-11-28 03:45:00,0,315,315
2023-11-28 03:50:00,0,231,231
2023-11-28 03:55:00,0,243,243
2023-11-28 04:00:00,0,250,250
2023-11-28 04:05:00,0,1843,1843
2023-11-28 04:10:00,0,1826,1826
2023-11-28 04:15:00,0,1800,1800
2023-11-28 04:20:00,0,1876,1876
2023-11-28 04:25:00,0,1839,1839
2023-11-28 04:30:00,0,245,245
2023-11-28 04:35:00,0,286,286
2023-11-28 04:40:00,0,308,308
2023-11-28 04:45:00,0,512,512
2023-11-28 04:50:00,0,313,313
2023-11-28 04:55:00,0,336,336
2023-11-28 05:00:00,0,1750,1750
2023-11-28 05:05:00,0,1824,1824
2023-11-28 05:10:00,0,1831,1831
2023-11-28 05:15:00,0,1825,1825
2023-11-28 05:20:00,0,2120,2120
2023-11-28 05:25:00,0,296,296
2023-11-28 05:30:00,0,245,245
2023-11-28 05:35:00,0,244,244
2023-11-28 05:40:00,0,270,270
2023-11-28 05:45:00,0,292,292
2023-11-28 05:50:00,0,309,309
2023-11-28 05:55:00,0,2030,2030
2023-11-28 06:00:00,0,1867,1867
2023-11-28 06:05:00,0,1853,1853
2023-11-28 06:10:00,0,1804,1804
2023-11-28 06:15:00,0,1815,1815
2023-11-28 06:20:00,0,1940,1940
2023-11-28 06:25:00,0,305,305
2023-11-28 06:30:00,0,336,336
2023-11-28 06:35:00,0,318,318
2023-11-28 06:40:00,0,266,266
2023-11-28 06:45:00,0,251,251
2023-11-28 06:50:00,0,309,309
2023-11-28 06:55:00,0,1850,1850
2023-11-28 07:00:00,0,1915,1915
2023-11-28 07:05:00,0,2019,2019
2023-11-28 07:10:00,0,1833,1833
2023-11-28 07:15:00,0,1981,1981
2023-11-28 07:20:00,0,2311,2311
2023-11-28 07:25:00,0,759,759
2023-11-28 07:30:00,0,734,734
2023-11-28 07:35:00,0,714,714
2023-11-28 07:40:00,0,747,747
2023-11-28 07:45:00,0,628,628
2023-11-28 07:50:00,0,643,643
2023-11-28 07:55:00,0,2110,2110
2023-11-28 08:00:00,0,2156,2156
2023-11-28 08:05:00,0,2193,2193
2023-11-28 08:10:00,0,2297,2297
2023-11-28 08:15:00,0,2271,2271
2023-11-28 08:20:00,0,2282,2282
2023-11-28 08:25:00,0,2365,2365
2023-11-28 08:30:00,0,752,752
2023-11-28 08:35:00,0,678,678
2023-11-28 08:40:00,0,361,361
2023-11-28 08:45:00,0,6819,6819
2023-11-28 08:50:00,0,3149,3149
2023-11-28 08:55:00,24,3184,3208
2023-11-28 09:00:00,22,4654,4676
2023-11-28 09:05:00,48,4624,4672
2023-11-28 09:10:00,38,4710,4748
2023-11-28 09:15:00,0,5018,5018
2023-11-28 09:20:00,4,4750,4754
2023-11-28 09:25:00,0,4719,4719
2023-11-28 09:30:00,10,4607,4617
2023-11-28 09:35:00,0,4596,4596
2023-11-28 09:40:00,0,4733,4733
2023-11-28 09:45:00,0,4727,4727
2023-11-28 09:50:00,0,4697,4697
2023-11-28 09:55:00,0,3140,3140
2023-11-28 10:00:00,0,3147,3147
2023-11-28 10:05:00,0,3165,3165
2023-11-28 10:10:00,0,3136,3136
2023-11-28 10:15:00,0,3095,3095
2023-11-28 10:20:00,12,3315,3327
2023-11-28 10:25:00,0,3117,3117
2023-11-28 10:30:00,11,4642,4653
2023-11-28 10:35:00,0,4636,4636
2023-11-28 10:40:00,29,4682,4711
2023-11-28 10:45:00,0,2101,2101
2023-11-28 10:50:00,0,526,526
2023-11-28 10:55:00,0,2644,2644
2023-11-28 11:00:00,0,2569,2569
2023-11-28 11:05:00,0,2631,2631
2023-11-28 11:10:00,42,576,618
2023-11-28 11:15:00,0,677,677
2023-11-28 11:20:00,54,515,569
2023-11-28 11:25:00,53,1975,2028
2023-11-28 11:30:00,66,3432,3498
2023-11-28 11:35:00,74,2996,3070
2023-11-28 11:40:00,91,3277,3368
2023-11-28 11:45:00,107,5875,5982
2023-11-28 11:50:00,104,3832,3936
2023-11-28 11:55:00,77,3804,3881
2023-11-28 12:00:00,58,2399,2457
2023-11-28 12:05:00,66,4358,4424
2023-11-28 12:10:00,58,664,722
2023-11-28 12:15:00,46,2870,2916
2023-11-28 12:20:00,54,761,815
2023-11-28 12:25:00,47,850,897
2023-11-28 12:30:00,45,773,818
2023-11-28 12:35:00,61,885,946
2023-11-28 12:40:00,64,640,704
2023-11-28 12:45:00,101,1234,1335
2023-11-28 12:50:00,147,4778,4925
2023-11-28 12:55:00,181,5346,5527
2023-11-28 13:00:00,151,4754,4905
2023-11-28 13:05:00,147,4190,4337
2023-11-28 13:10:00,120,4650,4770
2023-11-28 13:15:00,122,2143,2265
2023-11-28 13:20:00,234,2014,2248
2023-11-28 13:25:00,204,2158,2362
2023-11-28 13:30:00,206,2221,2427
