Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-12-22 00:00:00,0,3446,3446
2023-12-22 00:05:00,0,3298,3298
2023-12-22 00:10:00,0,3424,3424
2023-12-22 00:15:00,0,3432,3432
2023-12-22 00:20:00,0,3243,3243
2023-12-22 00:25:00,0,3266,3266
2023-12-22 00:30:00,0,1915,1915
2023-12-22 00:35:00,0,1859,1859
2023-12-22 00:40:00,0,1644,1644
2023-12-22 00:45:00,0,1697,1697
2023-12-22 00:50:00,0,1714,1714
2023-12-22 00:55:00,0,1709,1709
2023-12-22 01:00:00,0,1922,1922
2023-12-22 01:05:00,0,1710,1710
2023-12-22 01:10:00,0,1917,1917
2023-12-22 01:15:00,0,1859,1859
2023-12-22 01:20:00,0,1638,1638
2023-12-22 01:25:00,0,1913,1913
2023-12-22 01:30:00,0,1718,1718
2023-12-22 01:35:00,0,1926,1926
2023-12-22 01:40:00,0,1711,1711
2023-12-22 01:45:00,0,1709,1709
2023-12-22 01:50:00,0,1710,1710
2023-12-22 01:55:00,0,1648,1648
2023-12-22 02:00:00,0,1651,1651
2023-12-22 02:05:00,0,1683,1683
2023-12-22 02:10:00,0,1919,1919
2023-12-22 02:15:00,0,1682,1682
2023-12-22 02:20:00,0,1908,1908
2023-12-22 02:25:00,0,3196,3196
2023-12-22 02:30:00,0,3221,3221
2023-12-22 02:35:00,0,3394,3394
2023-12-22 02:40:00,0,3141,3141
2023-12-22 02:45:00,0,3226,3226
2023-12-22 02:50:00,0,3206,3206
2023-12-22 02:55:00,0,3230,3230
2023-12-22 03:00:00,0,3263,3263
2023-12-22 03:05:00,0,3289,3289
2023-12-22 03:10:00,0,3276,3276
2023-12-22 03:15:00,0,3226,3226
2023-12-22 03:20:00,0,3396,3396
2023-12-22 03:25:00,0,3218,3218
2023-12-22 03:30:00,0,3241,3241
2023-12-22 03:35:00,0,3299,3299
2023-12-22 03:40:00,0,3281,3281
2023-12-22 03:45:00,0,3230,3230
2023-12-22 03:50:00,0,3492,3492
2023-12-22 03:55:00,0,3245,3245
2023-12-22 04:00:00,0,3503,3503
2023-12-22 04:05:00,0,3388,3388
2023-12-22 04:10:00,0,3445,3445
2023-12-22 04:15:00,0,3689,3689
2023-12-22 04:20:00,0,3730,3730
2023-12-22 04:25:00,0,3565,3565
2023-12-22 04:30:00,0,3506,3506
2023-12-22 04:35:00,0,3534,3534
2023-12-22 04:40:00,0,3802,3802
2023-12-22 04:45:00,0,3721,3721
2023-12-22 04:50:00,0,3741,3741
2023-12-22 04:55:00,0,3766,3766
2023-12-22 05:00:00,0,3844,3844
2023-12-22 05:05:00,0,3877,3877
2023-12-22 05:10:00,0,3802,3802
2023-12-22 05:15:00,0,3848,3848
2023-12-22 05:20:00,0,1644,1644
2023-12-22 05:25:00,0,1901,1901
2023-12-22 05:30:00,0,1681,1681
2023-12-22 05:35:00,0,1685,1685
2023-12-22 05:40:00,0,1695,1695
2023-12-22 05:45:00,0,1680,1680
2023-12-22 05:50:00,0,1640,1640
2023-12-22 05:55:00,0,3291,3291
2023-12-22 06:00:00,0,4596,4596
2023-12-22 06:05:00,0,4878,4878
2023-12-22 06:10:00,0,3282,3282
2023-12-22 06:15:00,0,3480,3480
2023-12-22 06:20:00,0,4682,4682
2023-12-22 06:25:00,0,4605,4605
2023-12-22 06:30:00,0,3221,3221
2023-12-22 06:35:00,0,3266,3266
2023-12-22 06:40:00,0,3355,3355
2023-12-22 06:45:00,0,3343,3343
2023-12-22 06:50:00,0,3365,3365
2023-12-22 06:55:00,0,5389,5389
2023-12-22 07:00:00,0,5343,5343
2023-12-22 07:05:00,0,3408,3408
2023-12-22 07:10:00,0,3308,3308
2023-12-22 07:15:00,0,1957,1957
2023-12-22 07:20:00,0,2287,2287
2023-12-22 07:25:00,0,2329,2329
2023-12-22 07:30:00,0,2094,2094
2023-12-22 07:35:00,0,2087,2087
2023-12-22 07:40:00,0,2314,2314
2023-12-22 07:45:00,0,2121,2121
2023-12-22 07:50:00,0,2082,2082
2023-12-22 07:55:00,0,4098,4098
2023-12-22 08:00:00,0,4101,4101
2023-12-22 08:05:00,0,2112,2112
2023-12-22 08:10:00,0,2166,2166
2023-12-22 08:15:00,0,2183,2183
2023-12-22 08:20:00,0,2142,2142
2023-12-22 08:25:00,0,2440,2440
2023-12-22 08:30:00,0,2273,2273
2023-12-22 08:35:00,0,2260,2260
2023-12-22 08:40:00,0,9292,9292
2023-12-22 08:45:00,0,5116,5116
2023-12-22 08:50:00,0,5269,5269
2023-12-22 08:55:00,0,4771,4771
2023-12-22 09:00:00,0,4868,4868
2023-12-22 09:05:00,45,5091,5136
2023-12-22 09:10:00,63,4843,4906
2023-12-22 09:15:00,36,3815,3851
2023-12-22 09:20:00,45,3606,3651
2023-12-22 09:25:00,35,3585,3620
2023-12-22 09:30:00,45,3773,3818
2023-12-22 09:35:00,49,3475,3524
2023-12-22 09:40:00,51,3497,3548
2023-12-22 09:45:00,49,3305,3354
2023-12-22 09:50:00,53,3198,3251
2023-12-22 09:55:00,74,4880,4954
2023-12-22 10:00:00,71,4856,4927
2023-12-22 10:05:00,59,4860,4919
2023-12-22 10:10:00,35,4896,4931
2023-12-22 10:15:00,47,4882,4929
2023-12-22 10:20:00,44,4856,4900
2023-12-22 10:25:00,43,7003,7046
