Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-02-26 00:00:00,0,1840,1840
2024-02-26 00:05:00,0,1821,1821
2024-02-26 00:10:00,0,1832,1832
2024-02-26 00:15:00,0,1782,1782
2024-02-26 00:20:00,0,1806,1806
2024-02-26 00:25:00,0,1839,1839
2024-02-26 00:30:00,0,1875,1875
2024-02-26 00:35:00,0,1812,1812
2024-02-26 00:40:00,0,2022,2022
2024-02-26 00:45:00,0,1847,1847
2024-02-26 00:50:00,0,1863,1863
2024-02-26 00:55:00,0,2020,2020
2024-02-26 01:00:00,0,219,219
2024-02-26 01:05:00,0,263,263
2024-02-26 01:10:00,0,268,268
2024-02-26 01:15:00,0,266,266
2024-02-26 01:20:00,0,270,270
2024-02-26 01:25:00,0,271,271
2024-02-26 01:30:00,0,257,257
2024-02-26 01:35:00,0,207,207
2024-02-26 01:40:00,0,213,213
2024-02-26 01:45:00,0,266,266
2024-02-26 01:50:00,0,264,264
2024-02-26 01:55:00,0,267,267
2024-02-26 02:00:00,0,268,268
2024-02-26 02:05:00,0,282,282
2024-02-26 02:10:00,0,215,215
2024-02-26 02:15:00,0,428,428
2024-02-26 02:20:00,0,221,221
2024-02-26 02:25:00,0,265,265
2024-02-26 02:30:00,0,268,268
2024-02-26 02:35:00,0,265,265
2024-02-26 02:40:00,0,269,269
2024-02-26 02:45:00,0,1772,1772
2024-02-26 02:50:00,0,1749,1749
2024-02-26 02:55:00,0,1777,1777
2024-02-26 03:00:00,0,2044,2044
2024-02-26 03:05:00,0,1852,1852
2024-02-26 03:10:00,0,1873,1873
2024-02-26 03:15:00,0,1818,1818
2024-02-26 03:20:00,0,2026,2026
2024-02-26 03:25:00,0,1858,1858
2024-02-26 03:30:00,0,2018,2018
2024-02-26 03:35:00,0,2027,2027
2024-02-26 03:40:00,0,1860,1860
2024-02-26 03:45:00,0,2059,2059
2024-02-26 03:50:00,0,1823,1823
2024-02-26 03:55:00,0,1854,1854
2024-02-26 04:00:00,0,1873,1873
2024-02-26 04:05:00,0,2089,2089
2024-02-26 04:10:00,0,1816,1816
2024-02-26 04:15:00,0,1828,1828
2024-02-26 04:20:00,0,1823,1823
2024-02-26 04:25:00,0,1822,1822
2024-02-26 04:30:00,0,2086,2086
2024-02-26 04:35:00,0,1898,1898
2024-02-26 04:40:00,0,1883,1883
2024-02-26 04:45:00,0,1829,1829
2024-02-26 04:50:00,0,1788,1788
2024-02-26 04:55:00,0,1776,1776
2024-02-26 05:00:00,0,1872,1872
2024-02-26 05:05:00,0,1890,1890
2024-02-26 05:10:00,0,1891,1891
2024-02-26 05:15:00,0,1895,1895
2024-02-26 05:20:00,0,1895,1895
2024-02-26 05:25:00,0,1791,1791
2024-02-26 05:30:00,0,1770,1770
2024-02-26 05:35:00,0,2048,2048
2024-02-26 05:40:00,0,2100,2100
2024-02-26 05:45:00,0,1890,1890
2024-02-26 05:50:00,0,1892,1892
2024-02-26 05:55:00,0,1903,1903
2024-02-26 06:00:00,0,1897,1897
2024-02-26 06:05:00,0,1789,1789
2024-02-26 06:10:00,0,1795,1795
2024-02-26 06:15:00,0,1898,1898
2024-02-26 06:20:00,0,2122,2122
2024-02-26 06:25:00,0,2125,2125
2024-02-26 06:30:00,0,1918,1918
2024-02-26 06:35:00,0,280,280
2024-02-26 06:40:00,0,279,279
2024-02-26 06:45:00,0,224,224
2024-02-26 06:50:00,0,222,222
2024-02-26 06:55:00,0,276,276
2024-02-26 07:00:00,0,285,285
2024-02-26 07:05:00,0,278,278
