Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-10-05 00:00:00,0,510,510
2023-10-05 00:05:00,0,713,713
2023-10-05 00:10:00,0,422,422
2023-10-05 00:15:00,0,375,375
2023-10-05 00:20:00,0,371,371
2023-10-05 00:25:00,0,436,436
2023-10-05 00:30:00,0,351,351
2023-10-05 00:35:00,0,343,343
2023-10-05 00:40:00,0,345,345
2023-10-05 00:45:00,0,547,547
2023-10-05 00:50:00,0,279,279
2023-10-05 00:55:00,0,275,275
2023-10-05 01:00:00,0,335,335
2023-10-05 01:05:00,0,337,337
2023-10-05 01:10:00,0,344,344
2023-10-05 01:15:00,0,341,341
2023-10-05 01:20:00,0,335,335
2023-10-05 01:25:00,0,271,271
2023-10-05 01:30:00,0,266,266
2023-10-05 01:35:00,0,330,330
2023-10-05 01:40:00,0,341,341
2023-10-05 01:45:00,0,347,347
2023-10-05 01:50:00,0,339,339
2023-10-05 01:55:00,0,332,332
2023-10-05 02:00:00,0,271,271
2023-10-05 02:05:00,0,270,270
2023-10-05 02:10:00,0,318,318
2023-10-05 02:15:00,0,556,556
2023-10-05 02:20:00,0,349,349
2023-10-05 02:25:00,0,337,337
2023-10-05 02:30:00,0,344,344
2023-10-05 02:35:00,0,270,270
2023-10-05 02:40:00,0,269,269
2023-10-05 02:45:00,0,312,312
2023-10-05 02:50:00,0,328,328
2023-10-05 02:55:00,0,329,329
2023-10-05 03:00:00,0,325,325
2023-10-05 03:05:00,0,321,321
2023-10-05 03:10:00,0,269,269
2023-10-05 03:15:00,0,262,262
2023-10-05 03:20:00,0,273,273
2023-10-05 03:25:00,0,325,325
2023-10-05 03:30:00,0,332,332
2023-10-05 03:35:00,0,329,329
2023-10-05 03:40:00,0,328,328
2023-10-05 03:45:00,0,338,338
2023-10-05 03:50:00,0,264,264
2023-10-05 03:55:00,0,263,263
2023-10-05 04:00:00,0,329,329
2023-10-05 04:05:00,0,327,327
2023-10-05 04:10:00,0,340,340
2023-10-05 04:15:00,0,323,323
2023-10-05 04:20:00,0,272,272
2023-10-05 04:25:00,0,263,263
2023-10-05 04:30:00,0,270,270
2023-10-05 04:35:00,0,327,327
2023-10-05 04:40:00,0,333,333
2023-10-05 04:45:00,0,324,324
2023-10-05 04:50:00,0,322,322
2023-10-05 04:55:00,0,266,266
2023-10-05 05:00:00,0,259,259
2023-10-05 05:05:00,0,268,268
2023-10-05 05:10:00,0,331,331
2023-10-05 05:15:00,0,321,321
2023-10-05 05:20:00,0,328,328
2023-10-05 05:25:00,0,323,323
2023-10-05 05:30:00,0,474,474
2023-10-05 05:35:00,0,252,252
2023-10-05 05:40:00,0,271,271
2023-10-05 05:45:00,0,339,339
2023-10-05 05:50:00,0,327,327
2023-10-05 05:55:00,0,341,341
2023-10-05 06:00:00,0,327,327
2023-10-05 06:05:00,0,291,291
2023-10-05 06:10:00,0,279,279
2023-10-05 06:15:00,0,297,297
2023-10-05 06:20:00,0,349,349
2023-10-05 06:25:00,0,356,356
2023-10-05 06:30:00,0,342,342
2023-10-05 06:35:00,0,348,348
2023-10-05 06:40:00,0,338,338
2023-10-05 06:45:00,0,292,292
2023-10-05 06:50:00,0,275,275
2023-10-05 06:55:00,0,345,345
2023-10-05 07:00:00,0,547,547
2023-10-05 07:05:00,0,557,557
2023-10-05 07:10:00,0,547,547
2023-10-05 07:15:00,0,785,785
2023-10-05 07:20:00,0,479,479
2023-10-05 07:25:00,0,723,723
2023-10-05 07:30:00,0,617,617
2023-10-05 07:35:00,0,645,645
2023-10-05 07:40:00,0,644,644
