Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-01-29 00:00:00,0,1897,1897
2024-01-29 00:05:00,0,1896,1896
2024-01-29 00:10:00,0,1901,1901
2024-01-29 00:15:00,0,1888,1888
2024-01-29 00:20:00,0,1829,1829
2024-01-29 00:25:00,0,1957,1957
2024-01-29 00:30:00,0,1812,1812
2024-01-29 00:35:00,0,1870,1870
2024-01-29 00:40:00,0,1881,1881
2024-01-29 00:45:00,0,1876,1876
2024-01-29 00:50:00,0,1893,1893
2024-01-29 00:55:00,0,2039,2039
2024-01-29 01:00:00,0,1827,1827
2024-01-29 01:05:00,0,1794,1794
2024-01-29 01:10:00,0,1815,1815
2024-01-29 01:15:00,0,1835,1835
2024-01-29 01:20:00,0,1904,1904
2024-01-29 01:25:00,0,2054,2054
2024-01-29 01:30:00,0,1825,1825
2024-01-29 01:35:00,0,2077,2077
2024-01-29 01:40:00,0,1882,1882
2024-01-29 01:45:00,0,224,224
2024-01-29 01:50:00,0,217,217
2024-01-29 01:55:00,0,232,232
2024-01-29 02:00:00,0,278,278
2024-01-29 02:05:00,0,288,288
2024-01-29 02:10:00,0,293,293
2024-01-29 02:15:00,0,281,281
2024-01-29 02:20:00,0,283,283
2024-01-29 02:25:00,0,283,283
2024-01-29 02:30:00,0,227,227
2024-01-29 02:35:00,0,1723,1723
2024-01-29 02:40:00,0,1767,1767
2024-01-29 02:45:00,0,1852,1852
2024-01-29 02:50:00,0,2080,2080
2024-01-29 02:55:00,0,1876,1876
2024-01-29 03:00:00,0,1871,1871
2024-01-29 03:05:00,0,1831,1831
2024-01-29 03:10:00,0,1753,1753
2024-01-29 03:15:00,0,1787,1787
2024-01-29 03:20:00,0,1813,1813
2024-01-29 03:25:00,0,1906,1906
2024-01-29 03:30:00,0,1887,1887
2024-01-29 03:35:00,0,1939,1939
2024-01-29 03:40:00,0,1842,1842
2024-01-29 03:45:00,0,1826,1826
2024-01-29 03:50:00,0,1810,1810
2024-01-29 03:55:00,0,1823,1823
2024-01-29 04:00:00,0,1878,1878
2024-01-29 04:05:00,0,1890,1890
2024-01-29 04:10:00,0,1900,1900
