Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-08-14 00:00:00,0,334,334
2023-08-14 00:05:00,0,320,320
2023-08-14 00:10:00,0,318,318
2023-08-14 00:15:00,0,239,239
2023-08-14 00:20:00,0,249,249
2023-08-14 00:25:00,0,506,506
2023-08-14 00:30:00,0,315,315
2023-08-14 00:35:00,0,362,362
2023-08-14 00:40:00,0,366,366
2023-08-14 00:45:00,0,338,338
2023-08-14 00:50:00,0,560,560
2023-08-14 00:55:00,0,310,310
2023-08-14 01:00:00,0,340,340
2023-08-14 01:05:00,0,341,341
2023-08-14 01:10:00,0,257,257
2023-08-14 01:15:00,0,485,485
2023-08-14 01:20:00,0,309,309
2023-08-14 01:25:00,0,521,521
2023-08-14 01:30:00,0,326,326
2023-08-14 01:35:00,0,330,330
2023-08-14 01:40:00,0,546,546
2023-08-14 01:45:00,0,315,315
2023-08-14 01:50:00,0,332,332
2023-08-14 01:55:00,0,310,310
2023-08-14 02:00:00,0,275,275
2023-08-14 02:05:00,0,260,260
2023-08-14 02:10:00,0,296,296
2023-08-14 02:15:00,0,290,290
2023-08-14 02:20:00,0,309,309
2023-08-14 02:25:00,0,291,291
2023-08-14 02:30:00,0,298,298
2023-08-14 02:35:00,0,294,294
2023-08-14 02:40:00,0,293,293
2023-08-14 02:45:00,0,301,301
2023-08-14 02:50:00,0,238,238
2023-08-14 02:55:00,0,230,230
2023-08-14 03:00:00,0,294,294
2023-08-14 03:05:00,0,500,500
2023-08-14 03:10:00,0,302,302
2023-08-14 03:15:00,0,504,504
2023-08-14 03:20:00,0,301,301
2023-08-14 03:25:00,0,286,286
2023-08-14 03:30:00,0,1953,1953
2023-08-14 03:35:00,0,2142,2142
2023-08-14 03:40:00,0,2004,2004
2023-08-14 03:45:00,0,2284,2284
2023-08-14 03:50:00,0,2161,2161
2023-08-14 03:55:00,0,2206,2206
2023-08-14 04:00:00,0,2279,2279
2023-08-14 04:05:00,0,2516,2516
2023-08-14 04:10:00,0,2349,2349
2023-08-14 04:15:00,0,2382,2382
2023-08-14 04:20:00,0,2371,2371
2023-08-14 04:25:00,0,2403,2403
2023-08-14 04:30:00,0,2679,2679
2023-08-14 04:35:00,0,2532,2532
2023-08-14 04:40:00,0,2783,2783
2023-08-14 04:45:00,0,281,281
2023-08-14 04:50:00,0,288,288
2023-08-14 04:55:00,0,293,293
2023-08-14 05:00:00,0,277,277
2023-08-14 05:05:00,0,215,215
2023-08-14 05:10:00,0,217,217
2023-08-14 05:15:00,0,240,240
2023-08-14 05:20:00,0,285,285
2023-08-14 05:25:00,0,290,290
2023-08-14 05:30:00,0,289,289
2023-08-14 05:35:00,0,504,504
2023-08-14 05:40:00,0,288,288
2023-08-14 05:45:00,0,509,509
