Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-07-19 00:00:00,0,328,328
2023-07-19 00:05:00,0,338,338
2023-07-19 00:10:00,0,315,315
2023-07-19 00:15:00,0,321,321
2023-07-19 00:20:00,0,317,317
2023-07-19 00:25:00,0,308,308
2023-07-19 00:30:00,0,243,243
2023-07-19 00:35:00,0,253,253
2023-07-19 00:40:00,0,294,294
2023-07-19 00:45:00,0,320,320
2023-07-19 00:50:00,0,529,529
2023-07-19 00:55:00,0,328,328
2023-07-19 01:00:00,0,308,308
2023-07-19 01:05:00,0,317,317
2023-07-19 01:10:00,0,254,254
2023-07-19 01:15:00,0,259,259
2023-07-19 01:20:00,0,468,468
2023-07-19 01:25:00,0,321,321
2023-07-19 01:30:00,0,316,316
2023-07-19 01:35:00,0,330,330
2023-07-19 01:40:00,0,309,309
2023-07-19 01:45:00,0,314,314
2023-07-19 01:50:00,0,305,305
2023-07-19 01:55:00,0,246,246
2023-07-19 02:00:00,0,248,248
2023-07-19 02:05:00,0,276,276
2023-07-19 02:10:00,0,312,312
2023-07-19 02:15:00,0,319,319
2023-07-19 02:20:00,0,314,314
2023-07-19 02:25:00,0,326,326
2023-07-19 02:30:00,0,306,306
2023-07-19 02:35:00,0,252,252
2023-07-19 02:40:00,0,240,240
2023-07-19 02:45:00,0,251,251
2023-07-19 02:50:00,0,305,305
2023-07-19 02:55:00,0,316,316
2023-07-19 03:00:00,0,314,314
2023-07-19 03:05:00,0,321,321
2023-07-19 03:10:00,0,309,309
2023-07-19 03:15:00,0,311,311
2023-07-19 03:20:00,0,234,234
2023-07-19 03:25:00,0,246,246
2023-07-19 03:30:00,0,504,504
2023-07-19 03:35:00,0,309,309
2023-07-19 03:40:00,0,518,518
2023-07-19 03:45:00,0,306,306
2023-07-19 03:50:00,0,517,517
2023-07-19 03:55:00,0,524,524
2023-07-19 04:00:00,0,233,233
2023-07-19 04:05:00,0,253,253
2023-07-19 04:10:00,0,274,274
2023-07-19 04:15:00,0,319,319
2023-07-19 04:20:00,0,311,311
2023-07-19 04:25:00,0,324,324
2023-07-19 04:30:00,0,306,306
2023-07-19 04:35:00,0,305,305
2023-07-19 04:40:00,0,235,235
2023-07-19 04:45:00,0,243,243
2023-07-19 04:50:00,0,252,252
2023-07-19 04:55:00,0,309,309
2023-07-19 05:00:00,0,520,520
2023-07-19 05:05:00,0,326,326
2023-07-19 05:10:00,0,308,308
2023-07-19 05:15:00,0,309,309
2023-07-19 05:20:00,0,234,234
2023-07-19 05:25:00,0,251,251
2023-07-19 05:30:00,0,253,253
2023-07-19 05:35:00,0,322,322
2023-07-19 05:40:00,0,532,532
2023-07-19 05:45:00,0,344,344
2023-07-19 05:50:00,0,323,323
2023-07-19 05:55:00,0,1457,1457
2023-07-19 06:00:00,0,461,461
2023-07-19 06:05:00,0,427,427
2023-07-19 06:10:00,0,397,397
2023-07-19 06:15:00,0,469,469
2023-07-19 06:20:00,0,461,461
2023-07-19 06:25:00,0,370,370
2023-07-19 06:30:00,0,335,335
2023-07-19 06:35:00,169,530,699
2023-07-19 06:40:00,306,92,398
2023-07-19 06:45:00,388,3,391
2023-07-19 06:50:00,445,-135,310
2023-07-19 06:55:00,694,-441,253
2023-07-19 07:00:00,625,-37,588
2023-07-19 07:05:00,797,-207,590
2023-07-19 07:10:00,853,-266,587
2023-07-19 07:15:00,736,-416,320
2023-07-19 07:20:00,926,-375,551
2023-07-19 07:25:00,801,-374,427
2023-07-19 07:30:00,1352,-884,468
2023-07-19 07:35:00,856,-468,388
2023-07-19 07:40:00,937,-591,346
2023-07-19 07:45:00,932,-573,359
2023-07-19 07:50:00,952,-627,325
2023-07-19 07:55:00,813,-464,349
2023-07-19 08:00:00,1026,-658,368
2023-07-19 08:05:00,1146,-843,303
2023-07-19 08:10:00,1154,-861,293
2023-07-19 08:15:00,1511,-1159,352
