Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-10-06 00:00:00,0,398,398
2023-10-06 00:05:00,0,607,607
2023-10-06 00:10:00,0,316,316
2023-10-06 00:15:00,0,314,314
2023-10-06 00:20:00,0,337,337
2023-10-06 00:25:00,0,375,375
2023-10-06 00:30:00,0,375,375
2023-10-06 00:35:00,0,425,425
2023-10-06 00:40:00,0,422,422
2023-10-06 00:45:00,0,353,353
2023-10-06 00:50:00,0,290,290
2023-10-06 00:55:00,0,290,290
2023-10-06 01:00:00,0,347,347
2023-10-06 01:05:00,0,352,352
2023-10-06 01:10:00,0,340,340
2023-10-06 01:15:00,0,351,351
2023-10-06 01:20:00,0,352,352
2023-10-06 01:25:00,0,279,279
2023-10-06 01:30:00,0,290,290
2023-10-06 01:35:00,0,339,339
2023-10-06 01:40:00,0,344,344
2023-10-06 01:45:00,0,548,548
2023-10-06 01:50:00,0,338,338
2023-10-06 01:55:00,0,342,342
2023-10-06 02:00:00,0,278,278
2023-10-06 02:05:00,0,278,278
2023-10-06 02:10:00,0,338,338
2023-10-06 02:15:00,0,340,340
2023-10-06 02:20:00,0,336,336
2023-10-06 02:25:00,0,338,338
2023-10-06 02:30:00,0,339,339
2023-10-06 02:35:00,0,277,277
2023-10-06 02:40:00,0,281,281
2023-10-06 02:45:00,0,342,342
2023-10-06 02:50:00,0,549,549
2023-10-06 02:55:00,0,348,348
2023-10-06 03:00:00,0,548,548
2023-10-06 03:05:00,0,274,274
2023-10-06 03:10:00,0,267,267
2023-10-06 03:15:00,0,270,270
2023-10-06 03:20:00,0,340,340
2023-10-06 03:25:00,0,335,335
2023-10-06 03:30:00,0,546,546
2023-10-06 03:35:00,0,323,323
2023-10-06 03:40:00,0,546,546
2023-10-06 03:45:00,0,277,277
2023-10-06 03:50:00,0,258,258
2023-10-06 03:55:00,0,540,540
2023-10-06 04:00:00,0,322,322
2023-10-06 04:05:00,0,328,328
2023-10-06 04:10:00,0,327,327
2023-10-06 04:15:00,0,330,330
2023-10-06 04:20:00,0,260,260
2023-10-06 04:25:00,0,262,262
2023-10-06 04:30:00,0,530,530
2023-10-06 04:35:00,0,548,548
2023-10-06 04:40:00,0,348,348
2023-10-06 04:45:00,0,324,324
2023-10-06 04:50:00,0,555,555
2023-10-06 04:55:00,0,262,262
2023-10-06 05:00:00,0,473,473
2023-10-06 05:05:00,0,319,319
2023-10-06 05:10:00,0,335,335
2023-10-06 05:15:00,0,326,326
2023-10-06 05:20:00,0,331,331
2023-10-06 05:25:00,0,330,330
2023-10-06 05:30:00,0,275,275
2023-10-06 05:35:00,0,261,261
2023-10-06 05:40:00,0,329,329
2023-10-06 05:45:00,0,332,332
2023-10-06 05:50:00,0,335,335
2023-10-06 05:55:00,0,532,532
2023-10-06 06:00:00,0,284,284
2023-10-06 06:05:00,0,502,502
2023-10-06 06:10:00,0,293,293
2023-10-06 06:15:00,0,343,343
2023-10-06 06:20:00,0,350,350
2023-10-06 06:25:00,0,346,346
2023-10-06 06:30:00,0,356,356
2023-10-06 06:35:00,0,282,282
2023-10-06 06:40:00,0,289,289
2023-10-06 06:45:00,0,288,288
2023-10-06 06:50:00,0,342,342
2023-10-06 06:55:00,0,334,334
2023-10-06 07:00:00,0,348,348
2023-10-06 07:05:00,0,603,603
2023-10-06 07:10:00,0,604,604
2023-10-06 07:15:00,0,487,487
2023-10-06 07:20:00,0,491,491
2023-10-06 07:25:00,0,1434,1434
2023-10-06 07:30:00,0,1449,1449
2023-10-06 07:35:00,0,650,650
2023-10-06 07:40:00,0,684,684
2023-10-06 07:45:00,0,658,658
2023-10-06 07:50:00,141,512,653
2023-10-06 07:55:00,151,487,638
2023-10-06 08:00:00,173,470,643
2023-10-06 08:05:00,198,382,580
2023-10-06 08:10:00,211,414,625
2023-10-06 08:15:00,222,420,642
2023-10-06 08:20:00,279,526,805
2023-10-06 08:25:00,346,29,375
2023-10-06 08:30:00,324,60,384
2023-10-06 08:35:00,325,66,391
2023-10-06 08:40:00,369,292,661
2023-10-06 08:45:00,371,491,862
2023-10-06 08:50:00,393,256,649
2023-10-06 08:55:00,444,0,444
2023-10-06 09:00:00,518,-76,442
2023-10-06 09:05:00,607,69,676
2023-10-06 09:10:00,641,-133,508
2023-10-06 09:15:00,1701,-1220,481
2023-10-06 09:20:00,3043,-2507,536
2023-10-06 09:25:00,3217,-2744,473
2023-10-06 09:30:00,3039,112,3151
2023-10-06 09:35:00,3080,-939,2141
2023-10-06 09:40:00,3586,2179,5765
2023-10-06 09:45:00,4217,5399,9616
2023-10-06 09:50:00,4319,1767,6086
2023-10-06 09:55:00,4483,1642,6125
2023-10-06 10:00:00,4680,1460,6140
2023-10-06 10:05:00,4787,-1203,3584
2023-10-06 10:10:00,5026,-1431,3595
2023-10-06 10:15:00,4965,-1411,3554
2023-10-06 10:20:00,5229,-1558,3671
2023-10-06 10:25:00,5388,-1518,3870
2023-10-06 10:30:00,5343,-1753,3590
2023-10-06 10:35:00,5293,-1953,3340
2023-10-06 10:40:00,5679,-1831,3848
2023-10-06 10:45:00,5596,-2064,3532
2023-10-06 10:50:00,5880,-2266,3614
2023-10-06 10:55:00,6216,-2451,3765
2023-10-06 11:00:00,6211,-2348,3863
2023-10-06 11:05:00,6322,-5879,443
2023-10-06 11:10:00,6405,-5929,476
2023-10-06 11:15:00,6628,-5873,755
2023-10-06 11:20:00,6869,-6323,546
2023-10-06 11:25:00,6667,-5894,773
2023-10-06 11:30:00,6500,-5692,808
2023-10-06 11:35:00,6448,-5879,569
2023-10-06 11:40:00,7526,-826,6700
2023-10-06 11:45:00,6639,877,7516
2023-10-06 11:50:00,6122,-781,5341
2023-10-06 11:55:00,6444,-73,6371
2023-10-06 12:00:00,5490,-1846,3644
2023-10-06 12:05:00,6913,-328,6585
2023-10-06 12:10:00,5802,231,6033
2023-10-06 12:15:00,5111,-198,4913
2023-10-06 12:20:00,7192,-1391,5801
2023-10-06 12:25:00,7099,-510,6589
2023-10-06 12:30:00,6575,-767,5808
2023-10-06 12:35:00,7488,-1457,6031
2023-10-06 12:40:00,6695,-1649,5046
2023-10-06 12:45:00,7878,-474,7404
2023-10-06 12:50:00,7501,32,7533
2023-10-06 12:55:00,7653,-354,7299
2023-10-06 13:00:00,7326,-1524,5802
2023-10-06 13:05:00,6213,-813,5400
2023-10-06 13:10:00,6379,-548,5831
2023-10-06 13:15:00,5203,-42,5161
2023-10-06 13:20:00,7559,-2470,5089
2023-10-06 13:25:00,6957,-418,6539
2023-10-06 13:30:00,7833,-1374,6459
2023-10-06 13:35:00,6193,-1300,4893
2023-10-06 13:40:00,7545,-437,7108
2023-10-06 13:45:00,7442,0,7442
2023-10-06 13:50:00,7655,-466,7189
2023-10-06 13:55:00,7621,-440,7181
2023-10-06 14:00:00,7572,-175,7397
2023-10-06 14:05:00,7210,-656,6554
2023-10-06 14:10:00,5777,-740,5037
2023-10-06 14:15:00,6696,-977,5719
2023-10-06 14:20:00,4296,241,4537
2023-10-06 14:25:00,5876,-1087,4789
2023-10-06 14:30:00,7281,-688,6593
2023-10-06 14:35:00,7118,-514,6604
2023-10-06 14:40:00,6785,-1014,5771
2023-10-06 14:45:00,6937,-350,6587
2023-10-06 14:50:00,6718,71,6789
2023-10-06 14:55:00,5993,-914,5079
2023-10-06 15:00:00,6032,-236,5796
2023-10-06 15:05:00,6350,-572,5778
2023-10-06 15:10:00,6425,-688,5737
2023-10-06 15:15:00,5541,-416,5125
2023-10-06 15:20:00,6032,51,6083
2023-10-06 15:25:00,5735,-686,5049
2023-10-06 15:30:00,5637,-5203,434
2023-10-06 15:35:00,4217,-3937,280
2023-10-06 15:40:00,5153,-4726,427
2023-10-06 15:45:00,4852,-4325,527
2023-10-06 15:50:00,4561,-4061,500
2023-10-06 15:55:00,4708,-4512,196
2023-10-06 16:00:00,4069,-3807,262
2023-10-06 16:05:00,3889,-3653,236
2023-10-06 16:10:00,3932,-3664,268
2023-10-06 16:15:00,3443,-3112,331
2023-10-06 16:20:00,4100,-3854,246
2023-10-06 16:25:00,3822,-3354,468
2023-10-06 16:30:00,3130,-2836,294
2023-10-06 16:35:00,1343,-1119,224
2023-10-06 16:40:00,859,-618,241
2023-10-06 16:45:00,816,-519,297
2023-10-06 16:50:00,806,-521,285
2023-10-06 16:55:00,823,-521,302
2023-10-06 17:00:00,834,-543,291
2023-10-06 17:05:00,821,-522,299
2023-10-06 17:10:00,802,-480,322
2023-10-06 17:15:00,771,3575,4346
2023-10-06 17:20:00,736,-116,620
2023-10-06 17:25:00,719,-255,464
2023-10-06 17:30:00,716,-249,467
2023-10-06 17:35:00,715,-28,687
2023-10-06 17:40:00,686,-216,470
2023-10-06 17:45:00,641,-163,478
2023-10-06 17:50:00,579,504,1083
2023-10-06 17:55:00,499,321,820
2023-10-06 18:00:00,425,565,990
2023-10-06 18:05:00,360,709,1069
2023-10-06 18:10:00,320,542,862
2023-10-06 18:15:00,287,582,869
2023-10-06 18:20:00,256,598,854
2023-10-06 18:25:00,199,654,853
2023-10-06 18:30:00,150,695,845
2023-10-06 18:35:00,103,743,846
2023-10-06 18:40:00,66,720,786
2023-10-06 18:45:00,38,1007,1045
2023-10-06 18:50:00,0,1077,1077
2023-10-06 18:55:00,0,1078,1078
2023-10-06 19:00:00,0,882,882
2023-10-06 19:05:00,0,952,952
2023-10-06 19:10:00,0,894,894
2023-10-06 19:15:00,0,1135,1135
2023-10-06 19:20:00,0,1047,1047
2023-10-06 19:25:00,0,839,839
2023-10-06 19:30:00,0,3683,3683
2023-10-06 19:35:00,0,3694,3694
2023-10-06 19:40:00,0,3707,3707
2023-10-06 19:45:00,0,3679,3679
2023-10-06 19:50:00,0,906,906
2023-10-06 19:55:00,0,846,846
2023-10-06 20:00:00,0,845,845
2023-10-06 20:05:00,0,862,862
2023-10-06 20:10:00,0,884,884
2023-10-06 20:15:00,0,894,894
2023-10-06 20:20:00,0,956,956
2023-10-06 20:25:00,0,905,905
2023-10-06 20:30:00,0,908,908
2023-10-06 20:35:00,0,1069,1069
2023-10-06 20:40:00,0,808,808
2023-10-06 20:45:00,0,859,859
2023-10-06 20:50:00,0,860,860
2023-10-06 20:55:00,0,1442,1442
2023-10-06 21:00:00,0,1474,1474
2023-10-06 21:05:00,0,1482,1482
2023-10-06 21:10:00,0,1453,1453
2023-10-06 21:15:00,0,878,878
2023-10-06 21:20:00,0,823,823
2023-10-06 21:25:00,0,1160,1160
2023-10-06 21:30:00,0,1158,1158
2023-10-06 21:35:00,0,1137,1137
2023-10-06 21:40:00,0,564,564
2023-10-06 21:45:00,0,558,558
2023-10-06 21:50:00,0,659,659
2023-10-06 21:55:00,0,667,667
2023-10-06 22:00:00,0,657,657
2023-10-06 22:05:00,0,647,647
2023-10-06 22:10:00,0,640,640
2023-10-06 22:15:00,0,852,852
2023-10-06 22:20:00,0,871,871
2023-10-06 22:25:00,0,843,843
2023-10-06 22:30:00,0,552,552
2023-10-06 22:35:00,0,555,555
2023-10-06 22:40:00,0,617,617
2023-10-06 22:45:00,0,629,629
2023-10-06 22:50:00,0,624,624
2023-10-06 22:55:00,0,827,827
2023-10-06 23:00:00,0,602,602
2023-10-06 23:05:00,0,600,600
2023-10-06 23:10:00,0,538,538
2023-10-06 23:15:00,0,390,390
2023-10-06 23:20:00,0,418,418
2023-10-06 23:25:00,0,460,460
2023-10-06 23:30:00,0,461,461
2023-10-06 23:35:00,0,462,462
2023-10-06 23:40:00,0,465,465
2023-10-06 23:45:00,0,672,672
2023-10-06 23:50:00,0,665,665
2023-10-06 23:55:00,0,510,510
