Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-10-26 00:00:00,0,587,587
2023-10-26 00:05:00,0,382,382
2023-10-26 00:10:00,0,350,350
2023-10-26 00:15:00,0,336,336
2023-10-26 00:20:00,0,287,287
2023-10-26 00:25:00,0,284,284
2023-10-26 00:30:00,0,528,528
2023-10-26 00:35:00,0,350,350
2023-10-26 00:40:00,0,355,355
2023-10-26 00:45:00,0,354,354
2023-10-26 00:50:00,0,350,350
2023-10-26 00:55:00,0,296,296
2023-10-26 01:00:00,0,297,297
2023-10-26 01:05:00,0,309,309
2023-10-26 01:10:00,0,355,355
2023-10-26 01:15:00,0,580,580
2023-10-26 01:20:00,0,358,358
2023-10-26 01:25:00,0,353,353
2023-10-26 01:30:00,0,287,287
2023-10-26 01:35:00,0,299,299
2023-10-26 01:40:00,0,301,301
2023-10-26 01:45:00,0,572,572
2023-10-26 01:50:00,0,557,557
2023-10-26 01:55:00,0,363,363
2023-10-26 02:00:00,0,344,344
2023-10-26 02:05:00,0,298,298
2023-10-26 02:10:00,0,285,285
2023-10-26 02:15:00,0,308,308
2023-10-26 02:20:00,0,340,340
2023-10-26 02:25:00,0,349,349
2023-10-26 02:30:00,0,341,341
2023-10-26 02:35:00,0,348,348
2023-10-26 02:40:00,0,275,275
2023-10-26 02:45:00,0,285,285
2023-10-26 02:50:00,0,307,307
2023-10-26 02:55:00,0,350,350
2023-10-26 03:00:00,0,339,339
2023-10-26 03:05:00,0,355,355
2023-10-26 03:10:00,0,345,345
2023-10-26 03:15:00,0,287,287
2023-10-26 03:20:00,0,280,280
2023-10-26 03:25:00,0,560,560
2023-10-26 03:30:00,0,558,558
2023-10-26 03:35:00,0,341,341
2023-10-26 03:40:00,0,561,561
2023-10-26 03:45:00,0,342,342
2023-10-26 03:50:00,0,277,277
2023-10-26 03:55:00,0,282,282
2023-10-26 04:00:00,0,329,329
2023-10-26 04:05:00,0,361,361
2023-10-26 04:10:00,0,343,343
2023-10-26 04:15:00,0,353,353
2023-10-26 04:20:00,0,277,277
2023-10-26 04:25:00,0,288,288
2023-10-26 04:30:00,0,289,289
2023-10-26 04:35:00,0,340,340
2023-10-26 04:40:00,0,551,551
2023-10-26 04:45:00,0,355,355
2023-10-26 04:50:00,0,498,498
2023-10-26 04:55:00,0,1689,1689
2023-10-26 05:00:00,0,1915,1915
2023-10-26 05:05:00,0,1764,1764
2023-10-26 05:10:00,0,2001,2001
2023-10-26 05:15:00,0,1800,1800
2023-10-26 05:20:00,0,1798,1798
2023-10-26 05:25:00,0,2042,2042
2023-10-26 05:30:00,0,1967,1967
2023-10-26 05:35:00,0,1771,1771
2023-10-26 05:40:00,0,2026,2026
2023-10-26 05:45:00,0,1842,1842
2023-10-26 05:50:00,0,1875,1875
2023-10-26 05:55:00,0,1844,1844
2023-10-26 06:00:00,0,1771,1771
2023-10-26 06:05:00,0,1754,1754
2023-10-26 06:10:00,0,1780,1780
2023-10-26 06:15:00,0,1832,1832
2023-10-26 06:20:00,0,1828,1828
2023-10-26 06:25:00,0,1839,1839
2023-10-26 06:30:00,0,2037,2037
2023-10-26 06:35:00,0,1999,1999
2023-10-26 06:40:00,0,1774,1774
2023-10-26 06:45:00,0,2049,2049
2023-10-26 06:50:00,0,1834,1834
2023-10-26 06:55:00,0,1845,1845
2023-10-26 07:00:00,0,1841,1841
2023-10-26 07:05:00,0,1798,1798
2023-10-26 07:10:00,0,2199,2199
2023-10-26 07:15:00,0,2209,2209
2023-10-26 07:20:00,0,841,841
2023-10-26 07:25:00,0,709,709
2023-10-26 07:30:00,0,700,700
2023-10-26 07:35:00,0,716,716
2023-10-26 07:40:00,0,695,695
2023-10-26 07:45:00,0,677,677
2023-10-26 07:50:00,0,650,650
2023-10-26 07:55:00,0,662,662
2023-10-26 08:00:00,0,693,693
2023-10-26 08:05:00,0,670,670
2023-10-26 08:10:00,0,1002,1002
2023-10-26 08:15:00,0,688,688
2023-10-26 08:20:00,0,633,633
2023-10-26 08:25:00,0,782,782
2023-10-26 08:30:00,306,325,631
2023-10-26 08:35:00,306,180,486
2023-10-26 08:40:00,309,190,499
2023-10-26 08:45:00,360,17,377
2023-10-26 08:50:00,408,154,562
2023-10-26 08:55:00,527,-171,356
2023-10-26 09:00:00,456,-109,347
2023-10-26 09:05:00,417,-126,291
2023-10-26 09:10:00,530,0,530
2023-10-26 09:15:00,411,170,581
2023-10-26 09:20:00,514,95,609
2023-10-26 09:25:00,667,-42,625
2023-10-26 09:30:00,669,153,822
2023-10-26 09:35:00,914,-293,621
2023-10-26 09:40:00,924,2616,3540
2023-10-26 09:45:00,1083,2402,3485
2023-10-26 09:50:00,1201,2159,3360
2023-10-26 09:55:00,1391,1995,3386
2023-10-26 10:00:00,1423,2002,3425
2023-10-26 10:05:00,1626,1799,3425
2023-10-26 10:10:00,2760,488,3248
2023-10-26 10:15:00,4998,-1604,3394
2023-10-26 10:20:00,3030,305,3335
2023-10-26 10:25:00,2777,980,3757
2023-10-26 10:30:00,4497,-1424,3073
2023-10-26 10:35:00,3712,-199,3513
2023-10-26 10:40:00,1767,1527,3294
2023-10-26 10:45:00,3529,-205,3324
2023-10-26 10:50:00,2347,962,3309
2023-10-26 10:55:00,3074,463,3537
2023-10-26 11:00:00,2801,530,3331
2023-10-26 11:05:00,1922,-1155,767
2023-10-26 11:10:00,2661,-1914,747
2023-10-26 11:15:00,3510,-2530,980
2023-10-26 11:20:00,2055,-1449,606
2023-10-26 11:25:00,2023,-1209,814
2023-10-26 11:30:00,2385,-1812,573
2023-10-26 11:35:00,4006,-3433,573
2023-10-26 11:40:00,4347,-3773,574
2023-10-26 11:45:00,3918,-3389,529
2023-10-26 11:50:00,3667,-3058,609
2023-10-26 11:55:00,3991,-1457,2534
2023-10-26 12:00:00,6089,-3497,2592
2023-10-26 12:05:00,5218,-3117,2101
2023-10-26 12:10:00,2679,-1590,1089
2023-10-26 12:15:00,4542,-4001,541
2023-10-26 12:20:00,6155,-5626,529
2023-10-26 12:25:00,6231,-5607,624
2023-10-26 12:30:00,4596,-4207,389
2023-10-26 12:35:00,5188,-4491,697
2023-10-26 12:40:00,2581,-2037,544
2023-10-26 12:45:00,2599,-2005,594
2023-10-26 12:50:00,2580,-1896,684
2023-10-26 12:55:00,2221,-1316,905
2023-10-26 13:00:00,3130,-2442,688
2023-10-26 13:05:00,3042,-2360,682
2023-10-26 13:10:00,2681,-2125,556
2023-10-26 13:15:00,2103,-1578,525
2023-10-26 13:20:00,1475,-874,601
2023-10-26 13:25:00,1362,-758,604
2023-10-26 13:30:00,1498,-893,605
2023-10-26 13:35:00,1335,-739,596
2023-10-26 13:40:00,1741,-1164,577
2023-10-26 13:45:00,2025,-1430,595
2023-10-26 13:50:00,1868,-1366,502
2023-10-26 13:55:00,2092,-1454,638
2023-10-26 14:00:00,2404,-1410,994
2023-10-26 14:05:00,2020,-1018,1002
2023-10-26 14:10:00,2266,-1501,765
2023-10-26 14:15:00,1781,-1340,441
2023-10-26 14:20:00,1673,-1206,467
2023-10-26 14:25:00,1471,-992,479
2023-10-26 14:30:00,1312,-782,530
2023-10-26 14:35:00,1897,-1366,531
2023-10-26 14:40:00,1909,-1387,522
2023-10-26 14:45:00,1719,-1192,527
2023-10-26 14:50:00,1732,-1207,525
2023-10-26 14:55:00,1680,-951,729
2023-10-26 15:00:00,1683,-1165,518
2023-10-26 15:05:00,1425,-696,729
2023-10-26 15:10:00,1597,-1172,425
2023-10-26 15:15:00,1427,-779,648
2023-10-26 15:20:00,1502,-782,720
2023-10-26 15:25:00,1457,-935,522
2023-10-26 15:30:00,1418,-908,510
2023-10-26 15:35:00,1456,-947,509
2023-10-26 15:40:00,1578,-846,732
2023-10-26 15:45:00,1440,-862,578
2023-10-26 15:50:00,1171,-818,353
2023-10-26 15:55:00,1064,-771,293
2023-10-26 16:00:00,1313,-1028,285
2023-10-26 16:05:00,1351,-1012,339
2023-10-26 16:10:00,1390,-1067,323
2023-10-26 16:15:00,1334,-979,355
2023-10-26 16:20:00,1222,-636,586
2023-10-26 16:25:00,1238,-827,411
2023-10-26 16:30:00,846,-262,584
2023-10-26 16:35:00,886,-583,303
2023-10-26 16:40:00,815,-499,316
2023-10-26 16:45:00,843,-529,314
2023-10-26 16:50:00,481,-101,380
2023-10-26 16:55:00,407,-35,372
2023-10-26 17:00:00,746,-373,373
2023-10-26 17:05:00,434,-61,373
2023-10-26 17:10:00,328,2947,3275
2023-10-26 17:15:00,379,2830,3209
2023-10-26 17:20:00,298,2840,3138
2023-10-26 17:25:00,234,2941,3175
2023-10-26 17:30:00,292,3017,3309
2023-10-26 17:35:00,408,2907,3315
2023-10-26 17:40:00,347,315,662
2023-10-26 17:45:00,198,832,1030
2023-10-26 17:50:00,155,691,846
2023-10-26 17:55:00,80,767,847
2023-10-26 18:00:00,52,782,834
2023-10-26 18:05:00,27,821,848
2023-10-26 18:10:00,5,1055,1060
2023-10-26 18:15:00,0,843,843
2023-10-26 18:20:00,0,840,840
2023-10-26 18:25:00,0,778,778
2023-10-26 18:30:00,0,791,791
2023-10-26 18:35:00,0,849,849
2023-10-26 18:40:00,0,849,849
2023-10-26 18:45:00,0,854,854
2023-10-26 18:50:00,0,1077,1077
