Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-12-01 00:00:00,0,341,341
2023-12-01 00:05:00,0,352,352
2023-12-01 00:10:00,0,232,232
2023-12-01 00:15:00,0,272,272
2023-12-01 00:20:00,0,1778,1778
2023-12-01 00:25:00,0,1870,1870
2023-12-01 00:30:00,0,1913,1913
2023-12-01 00:35:00,0,299,299
2023-12-01 00:40:00,0,320,320
2023-12-01 00:45:00,0,225,225
2023-12-01 00:50:00,0,211,211
2023-12-01 00:55:00,0,270,270
2023-12-01 01:00:00,0,319,319
2023-12-01 01:05:00,0,282,282
2023-12-01 01:10:00,0,312,312
2023-12-01 01:15:00,0,1781,1781
2023-12-01 01:20:00,0,1763,1763
2023-12-01 01:25:00,0,1769,1769
2023-12-01 01:30:00,0,1809,1809
2023-12-01 01:35:00,0,313,313
2023-12-01 01:40:00,0,271,271
2023-12-01 01:45:00,0,311,311
2023-12-01 01:50:00,0,301,301
2023-12-01 01:55:00,0,215,215
2023-12-01 02:00:00,0,240,240
2023-12-01 02:05:00,0,264,264
2023-12-01 02:10:00,0,1788,1788
2023-12-01 02:15:00,0,1804,1804
2023-12-01 02:20:00,0,1838,1838
2023-12-01 02:25:00,0,1895,1895
2023-12-01 02:30:00,0,1864,1864
2023-12-01 02:35:00,0,1893,1893
2023-12-01 02:40:00,0,2013,2013
2023-12-01 02:45:00,0,2071,2071
2023-12-01 02:50:00,0,2072,2072
2023-12-01 02:55:00,0,2167,2167
2023-12-01 03:00:00,0,2114,2114
2023-12-01 03:05:00,0,2193,2193
2023-12-01 03:10:00,0,2191,2191
2023-12-01 03:15:00,0,2338,2338
2023-12-01 03:20:00,0,2381,2381
2023-12-01 03:25:00,0,2375,2375
2023-12-01 03:30:00,0,2438,2438
2023-12-01 03:35:00,0,2390,2390
2023-12-01 03:40:00,0,2427,2427
2023-12-01 03:45:00,0,278,278
2023-12-01 03:50:00,0,485,485
2023-12-01 03:55:00,0,317,317
2023-12-01 04:00:00,0,277,277
2023-12-01 04:05:00,0,297,297
2023-12-01 04:10:00,0,241,241
2023-12-01 04:15:00,0,1748,1748
2023-12-01 04:20:00,0,1839,1839
2023-12-01 04:25:00,0,1806,1806
2023-12-01 04:30:00,0,1813,1813
