Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-01-15 00:00:00,0,1957,1957
2024-01-15 00:05:00,0,315,315
2024-01-15 00:10:00,0,286,286
2024-01-15 00:15:00,0,302,302
2024-01-15 00:20:00,0,298,298
2024-01-15 00:25:00,0,289,289
2024-01-15 00:30:00,0,218,218
2024-01-15 00:35:00,0,2116,2116
2024-01-15 00:40:00,0,2150,2150
2024-01-15 00:45:00,0,2124,2124
2024-01-15 00:50:00,0,1987,1987
2024-01-15 00:55:00,0,1901,1901
2024-01-15 01:00:00,0,1948,1948
2024-01-15 01:05:00,0,333,333
2024-01-15 01:10:00,0,323,323
2024-01-15 01:15:00,0,534,534
2024-01-15 01:20:00,0,317,317
2024-01-15 01:25:00,0,309,309
2024-01-15 01:30:00,0,302,302
2024-01-15 01:35:00,0,1865,1865
2024-01-15 01:40:00,0,1822,1822
2024-01-15 01:45:00,0,1835,1835
2024-01-15 01:50:00,0,1841,1841
2024-01-15 01:55:00,0,1841,1841
2024-01-15 02:00:00,0,1920,1920
2024-01-15 02:05:00,0,285,285
2024-01-15 02:10:00,0,286,286
2024-01-15 02:15:00,0,304,304
2024-01-15 02:20:00,0,224,224
2024-01-15 02:25:00,0,222,222
2024-01-15 02:30:00,0,226,226
2024-01-15 02:35:00,0,1844,1844
2024-01-15 02:40:00,0,1909,1909
2024-01-15 02:45:00,0,1944,1944
2024-01-15 02:50:00,0,1885,1885
2024-01-15 02:55:00,0,1866,1866
2024-01-15 03:00:00,0,1920,1920
2024-01-15 03:05:00,0,1702,1702
2024-01-15 03:10:00,0,1739,1739
2024-01-15 03:15:00,0,1813,1813
2024-01-15 03:20:00,0,1907,1907
2024-01-15 03:25:00,0,1941,1941
2024-01-15 03:30:00,0,1988,1988
2024-01-15 03:35:00,0,2001,2001
2024-01-15 03:40:00,0,2058,2058
2024-01-15 03:45:00,0,2036,2036
2024-01-15 03:50:00,0,2081,2081
2024-01-15 03:55:00,0,2143,2143
2024-01-15 04:00:00,0,2214,2214
2024-01-15 04:05:00,0,2264,2264
2024-01-15 04:10:00,0,2296,2296
2024-01-15 04:15:00,0,2339,2339
2024-01-15 04:20:00,0,2377,2377
2024-01-15 04:25:00,0,2353,2353
2024-01-15 04:30:00,0,2385,2385
2024-01-15 04:35:00,0,2456,2456
2024-01-15 04:40:00,0,2511,2511
2024-01-15 04:45:00,0,299,299
2024-01-15 04:50:00,0,292,292
2024-01-15 04:55:00,0,309,309
2024-01-15 05:00:00,0,240,240
2024-01-15 05:05:00,0,224,224
2024-01-15 05:10:00,0,226,226
2024-01-15 05:15:00,0,1815,1815
2024-01-15 05:20:00,0,1883,1883
2024-01-15 05:25:00,0,1912,1912
2024-01-15 05:30:00,0,1831,1831
2024-01-15 05:35:00,0,1815,1815
2024-01-15 05:40:00,0,1816,1816
2024-01-15 05:45:00,0,1837,1837
2024-01-15 05:50:00,0,1881,1881
2024-01-15 05:55:00,0,282,282
2024-01-15 06:00:00,0,288,288
2024-01-15 06:05:00,0,296,296
2024-01-15 06:10:00,0,6792,6792
2024-01-15 06:15:00,0,3031,3031
2024-01-15 06:20:00,0,3031,3031
2024-01-15 06:25:00,0,4654,4654
2024-01-15 06:30:00,0,4661,4661
2024-01-15 06:35:00,0,4666,4666
2024-01-15 06:40:00,0,4723,4723
2024-01-15 06:45:00,0,4731,4731
2024-01-15 06:50:00,0,4728,4728
2024-01-15 06:55:00,0,3030,3030
2024-01-15 07:00:00,0,3075,3075
2024-01-15 07:05:00,0,3087,3087
2024-01-15 07:10:00,0,3083,3083
2024-01-15 07:15:00,0,3144,3144
2024-01-15 07:20:00,0,3333,3333
2024-01-15 07:25:00,0,4887,4887
2024-01-15 07:30:00,0,5109,5109
2024-01-15 07:35:00,0,6866,6866
2024-01-15 07:40:00,0,5005,5005
2024-01-15 07:45:00,0,5094,5094
2024-01-15 07:50:00,0,5112,5112
2024-01-15 07:55:00,0,3475,3475
2024-01-15 08:00:00,0,3474,3474
2024-01-15 08:05:00,0,3677,3677
2024-01-15 08:10:00,0,3425,3425
2024-01-15 08:15:00,0,3456,3456
2024-01-15 08:20:00,0,3448,3448
2024-01-15 08:25:00,0,4968,4968
2024-01-15 08:30:00,0,5005,5005
2024-01-15 08:35:00,0,2303,2303
2024-01-15 08:40:00,0,2517,2517
2024-01-15 08:45:00,0,2487,2487
2024-01-15 08:50:00,0,2596,2596
2024-01-15 08:55:00,0,2630,2630
2024-01-15 09:00:00,0,824,824
2024-01-15 09:05:00,0,869,869
2024-01-15 09:10:00,0,1081,1081
2024-01-15 09:15:00,0,867,867
2024-01-15 09:20:00,0,877,877
2024-01-15 09:25:00,0,859,859
2024-01-15 09:30:00,0,2529,2529
2024-01-15 09:35:00,0,2609,2609
2024-01-15 09:40:00,0,2573,2573
2024-01-15 09:45:00,0,2607,2607
2024-01-15 09:50:00,0,2279,2279
2024-01-15 09:55:00,0,2708,2708
2024-01-15 10:00:00,0,2136,2136
2024-01-15 10:05:00,73,1248,1321
2024-01-15 10:10:00,62,615,677
2024-01-15 10:15:00,74,2221,2295
2024-01-15 10:20:00,68,1516,1584
2024-01-15 10:25:00,68,2084,2152
2024-01-15 10:30:00,58,3666,3724
2024-01-15 10:35:00,58,6284,6342
2024-01-15 10:40:00,52,4890,4942
2024-01-15 10:45:00,43,5075,5118
2024-01-15 10:50:00,44,2244,2288
2024-01-15 10:55:00,50,614,664
2024-01-15 11:00:00,45,884,929
2024-01-15 11:05:00,52,679,731
2024-01-15 11:10:00,96,700,796
2024-01-15 11:15:00,109,861,970
2024-01-15 11:20:00,0,813,813
2024-01-15 11:25:00,0,813,813
2024-01-15 11:30:00,0,2684,2684
2024-01-15 11:35:00,0,4480,4480
2024-01-15 11:40:00,175,4490,4665
2024-01-15 11:45:00,172,2670,2842
2024-01-15 11:50:00,174,3753,3927
2024-01-15 11:55:00,217,3756,3973
2024-01-15 12:00:00,202,3735,3937
2024-01-15 12:05:00,213,3338,3551
2024-01-15 12:10:00,194,2607,2801
2024-01-15 12:15:00,195,591,786
2024-01-15 12:20:00,177,2435,2612
2024-01-15 12:25:00,150,2540,2690
2024-01-15 12:30:00,143,737,880
2024-01-15 12:35:00,125,512,637
