Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-11-08 00:00:00,0,469,469
2023-11-08 00:05:00,0,260,260
2023-11-08 00:10:00,0,1866,1866
2023-11-08 00:15:00,0,1810,1810
2023-11-08 00:20:00,0,1726,1726
2023-11-08 00:25:00,0,1751,1751
2023-11-08 00:30:00,0,1920,1920
2023-11-08 00:35:00,0,620,620
2023-11-08 00:40:00,0,354,354
2023-11-08 00:45:00,0,589,589
2023-11-08 00:50:00,0,384,384
2023-11-08 00:55:00,0,364,364
2023-11-08 01:00:00,0,362,362
2023-11-08 01:05:00,0,1705,1705
2023-11-08 01:10:00,0,1731,1731
2023-11-08 01:15:00,0,1828,1828
2023-11-08 01:20:00,0,2125,2125
2023-11-08 01:25:00,0,548,548
2023-11-08 01:30:00,0,246,246
2023-11-08 01:35:00,0,240,240
2023-11-08 01:40:00,0,256,256
2023-11-08 01:45:00,0,535,535
2023-11-08 01:50:00,0,363,363
2023-11-08 01:55:00,0,1902,1902
2023-11-08 02:00:00,0,1847,1847
2023-11-08 02:05:00,0,1897,1897
2023-11-08 02:10:00,0,1876,1876
2023-11-08 02:15:00,0,2014,2014
2023-11-08 02:20:00,0,1855,1855
2023-11-08 02:25:00,0,326,326
2023-11-08 02:30:00,0,326,326
2023-11-08 02:35:00,0,337,337
2023-11-08 02:40:00,0,234,234
2023-11-08 02:45:00,0,230,230
2023-11-08 02:50:00,0,250,250
2023-11-08 02:55:00,0,1794,1794
2023-11-08 03:00:00,0,1886,1886
2023-11-08 03:05:00,0,2169,2169
2023-11-08 03:10:00,0,1969,1969
2023-11-08 03:15:00,0,356,356
2023-11-08 03:20:00,0,241,241
2023-11-08 03:25:00,0,233,233
2023-11-08 03:30:00,0,427,427
2023-11-08 03:35:00,0,534,534
2023-11-08 03:40:00,0,323,323
2023-11-08 03:45:00,0,2029,2029
2023-11-08 03:50:00,0,1950,1950
2023-11-08 03:55:00,0,1781,1781
2023-11-08 04:00:00,0,1808,1808
2023-11-08 04:05:00,0,1928,1928
2023-11-08 04:10:00,0,1983,1983
2023-11-08 04:15:00,0,1773,1773
2023-11-08 04:20:00,0,1793,1793
2023-11-08 04:25:00,0,1948,1948
2023-11-08 04:30:00,0,1970,1970
2023-11-08 04:35:00,0,345,345
2023-11-08 04:40:00,0,347,347
2023-11-08 04:45:00,0,226,226
2023-11-08 04:50:00,0,224,224
2023-11-08 04:55:00,0,249,249
2023-11-08 05:00:00,0,315,315
2023-11-08 05:05:00,0,1885,1885
2023-11-08 05:10:00,0,2040,2040
2023-11-08 05:15:00,0,1779,1779
2023-11-08 05:20:00,0,1949,1949
2023-11-08 05:25:00,0,1899,1899
2023-11-08 05:30:00,0,540,540
2023-11-08 05:35:00,0,560,560
2023-11-08 05:40:00,0,356,356
2023-11-08 05:45:00,0,562,562
2023-11-08 05:50:00,0,228,228
2023-11-08 05:55:00,0,226,226
2023-11-08 06:00:00,0,1803,1803
2023-11-08 06:05:00,0,1789,1789
2023-11-08 06:10:00,0,2905,2905
2023-11-08 06:15:00,0,2152,2152
2023-11-08 06:20:00,0,487,487
2023-11-08 06:25:00,0,472,472
2023-11-08 06:30:00,0,286,286
2023-11-08 06:35:00,0,335,335
2023-11-08 06:40:00,0,403,403
2023-11-08 06:45:00,0,682,682
2023-11-08 06:50:00,0,2029,2029
2023-11-08 06:55:00,0,2019,2019
2023-11-08 07:00:00,0,2014,2014
2023-11-08 07:05:00,0,2341,2341
2023-11-08 07:10:00,0,486,486
2023-11-08 07:15:00,0,434,434
2023-11-08 07:20:00,0,739,739
2023-11-08 07:25:00,0,741,741
2023-11-08 07:30:00,0,562,562
2023-11-08 07:35:00,0,597,597
2023-11-08 07:40:00,83,2018,2101
2023-11-08 07:45:00,99,2119,2218
2023-11-08 07:50:00,114,2091,2205
2023-11-08 07:55:00,130,2070,2200
2023-11-08 08:00:00,141,488,629
2023-11-08 08:05:00,164,419,583
2023-11-08 08:10:00,183,437,620
2023-11-08 08:15:00,196,445,641
2023-11-08 08:20:00,215,702,917
2023-11-08 08:25:00,238,698,936
