Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2024-02-21 00:00:00,0,426,426
2024-02-21 00:05:00,0,611,611
2024-02-21 00:10:00,0,446,446
2024-02-21 00:15:00,0,613,613
2024-02-21 00:20:00,0,499,499
2024-02-21 00:25:00,0,290,290
2024-02-21 00:30:00,0,2135,2135
2024-02-21 00:35:00,0,1857,1857
2024-02-21 00:40:00,0,1906,1906
2024-02-21 00:45:00,0,2036,2036
2024-02-21 00:50:00,0,1843,1843
2024-02-21 00:55:00,0,2088,2088
2024-02-21 01:00:00,0,1966,1966
2024-02-21 01:05:00,0,1942,1942
2024-02-21 01:10:00,0,1927,1927
2024-02-21 01:15:00,0,1957,1957
2024-02-21 01:20:00,0,1977,1977
2024-02-21 01:25:00,0,1868,1868
2024-02-21 01:30:00,0,1880,1880
2024-02-21 01:35:00,0,260,260
2024-02-21 01:40:00,0,538,538
2024-02-21 01:45:00,0,347,347
2024-02-21 01:50:00,0,348,348
2024-02-21 01:55:00,0,235,235
2024-02-21 02:00:00,0,230,230
2024-02-21 02:05:00,0,531,531
2024-02-21 02:10:00,0,343,343
2024-02-21 02:15:00,0,2075,2075
2024-02-21 02:20:00,0,1871,1871
2024-02-21 02:25:00,0,1932,1932
2024-02-21 02:30:00,0,1950,1950
2024-02-21 02:35:00,0,1864,1864
2024-02-21 02:40:00,0,2060,2060
2024-02-21 02:45:00,0,1879,1879
2024-02-21 02:50:00,0,2107,2107
2024-02-21 02:55:00,0,1901,1901
2024-02-21 03:00:00,0,1833,1833
2024-02-21 03:05:00,0,1851,1851
2024-02-21 03:10:00,0,2072,2072
2024-02-21 03:15:00,0,1970,1970
2024-02-21 03:20:00,0,1992,1992
2024-02-21 03:25:00,0,1965,1965
2024-02-21 03:30:00,0,2179,2179
2024-02-21 03:35:00,0,2098,2098
2024-02-21 03:40:00,0,2025,2025
2024-02-21 03:45:00,0,2065,2065
2024-02-21 03:50:00,0,2101,2101
2024-02-21 03:55:00,0,2230,2230
2024-02-21 04:00:00,0,2290,2290
2024-02-21 04:05:00,0,2341,2341
2024-02-21 04:10:00,0,2262,2262
2024-02-21 04:15:00,0,2296,2296
2024-02-21 04:20:00,0,2404,2404
2024-02-21 04:25:00,0,2484,2484
2024-02-21 04:30:00,0,2728,2728
2024-02-21 04:35:00,0,2561,2561
2024-02-21 04:40:00,0,560,560
2024-02-21 04:45:00,0,354,354
2024-02-21 04:50:00,0,282,282
2024-02-21 04:55:00,0,226,226
2024-02-21 05:00:00,0,258,258
2024-02-21 05:05:00,0,320,320
2024-02-21 05:10:00,0,2062,2062
2024-02-21 05:15:00,0,1872,1872
2024-02-21 05:20:00,0,1766,1766
2024-02-21 05:25:00,0,2031,2031
2024-02-21 05:30:00,0,1855,1855
2024-02-21 05:35:00,0,1933,1933
2024-02-21 05:40:00,0,1902,1902
2024-02-21 05:45:00,0,2023,2023
2024-02-21 05:50:00,0,1978,1978
2024-02-21 05:55:00,0,1819,1819
2024-02-21 06:00:00,0,1887,1887
2024-02-21 06:05:00,0,1931,1931
2024-02-21 06:10:00,0,8420,8420
2024-02-21 06:15:00,0,4743,4743
2024-02-21 06:20:00,0,4677,4677
2024-02-21 06:25:00,0,4644,4644
2024-02-21 06:30:00,0,4709,4709
2024-02-21 06:35:00,0,4728,4728
2024-02-21 06:40:00,0,4656,4656
2024-02-21 06:45:00,0,3027,3027
2024-02-21 06:50:00,0,3033,3033
2024-02-21 06:55:00,0,3069,3069
2024-02-21 07:00:00,0,3059,3059
2024-02-21 07:05:00,0,3050,3050
2024-02-21 07:10:00,0,3409,3409
2024-02-21 07:15:00,0,3396,3396
2024-02-21 07:20:00,0,3358,3358
2024-02-21 07:25:00,94,3226,3320
2024-02-21 07:30:00,138,6777,6915
2024-02-21 07:35:00,228,4653,4881
2024-02-21 07:40:00,314,6766,7080
2024-02-21 07:45:00,424,4527,4951
2024-02-21 07:50:00,538,4430,4968
2024-02-21 07:55:00,634,4736,5370
2024-02-21 08:00:00,724,4236,4960
2024-02-21 08:05:00,789,4295,5084
2024-02-21 08:10:00,748,4667,5415
2024-02-21 08:15:00,723,4905,5628
2024-02-21 08:20:00,699,2782,3481
2024-02-21 08:25:00,673,2970,3643
2024-02-21 08:30:00,617,370,987
2024-02-21 08:35:00,595,2852,3447
2024-02-21 08:40:00,687,713,1400
2024-02-21 08:45:00,867,572,1439
2024-02-21 08:50:00,878,602,1480
2024-02-21 08:55:00,834,658,1492
2024-02-21 09:00:00,837,1037,1874
2024-02-21 09:05:00,1045,898,1943
2024-02-21 09:10:00,1166,870,2036
2024-02-21 09:15:00,1143,847,1990
2024-02-21 09:20:00,873,861,1734
2024-02-21 09:25:00,918,814,1732
2024-02-21 09:30:00,2765,-1234,1531
2024-02-21 09:35:00,4322,-844,3478
2024-02-21 09:40:00,4483,-992,3491
2024-02-21 09:45:00,4623,-123,4500
2024-02-21 09:50:00,4894,-347,4547
2024-02-21 09:55:00,4711,-685,4026
2024-02-21 10:00:00,4715,-2989,1726
2024-02-21 10:05:00,4676,641,5317
2024-02-21 10:10:00,4453,-2683,1770
2024-02-21 10:15:00,4719,-312,4407
2024-02-21 10:20:00,4902,-460,4442
2024-02-21 10:25:00,5556,-777,4779
2024-02-21 10:30:00,5621,-414,5207
2024-02-21 10:35:00,5472,1928,7400
2024-02-21 10:40:00,5817,-184,5633
2024-02-21 10:45:00,4913,-134,4779
2024-02-21 10:50:00,4818,266,5084
2024-02-21 10:55:00,4868,-1893,2975
2024-02-21 11:00:00,4892,-690,4202
2024-02-21 11:05:00,5214,-225,4989
2024-02-21 11:10:00,5216,-313,4903
2024-02-21 11:15:00,5191,-535,4656
2024-02-21 11:20:00,5305,251,5556
2024-02-21 11:25:00,5455,-2278,3177
2024-02-21 11:30:00,5374,-450,4924
2024-02-21 11:35:00,6001,-3187,2814
2024-02-21 11:40:00,6416,-460,5956
2024-02-21 11:45:00,6608,-799,5809
2024-02-21 11:50:00,6464,-671,5793
2024-02-21 11:55:00,6567,-713,5854
2024-02-21 12:00:00,6269,-2765,3504
2024-02-21 12:05:00,6779,-172,6607
2024-02-21 12:10:00,7050,-1399,5651
2024-02-21 12:15:00,7259,-529,6730
2024-02-21 12:20:00,6582,-838,5744
2024-02-21 12:25:00,6803,-943,5860
2024-02-21 12:30:00,6297,-482,5815
2024-02-21 12:35:00,6110,-496,5614
2024-02-21 12:40:00,5991,-402,5589
2024-02-21 12:45:00,5258,346,5604
2024-02-21 12:50:00,5225,350,5575
2024-02-21 12:55:00,5164,-273,4891
2024-02-21 13:00:00,5316,-223,5093
2024-02-21 13:05:00,5414,-382,5032
2024-02-21 13:10:00,5478,-142,5336
2024-02-21 13:15:00,5423,-2264,3159
2024-02-21 13:20:00,5380,-455,4925
2024-02-21 13:25:00,5626,-669,4957
2024-02-21 13:30:00,5956,-316,5640
2024-02-21 13:35:00,5574,2807,8381
2024-02-21 13:40:00,5563,2925,8488
2024-02-21 13:45:00,5597,-780,4817
2024-02-21 13:50:00,5934,-1630,4304
2024-02-21 13:55:00,6060,-65,5995
2024-02-21 14:00:00,5305,-303,5002
2024-02-21 14:05:00,4890,-269,4621
2024-02-21 14:10:00,4743,178,4921
2024-02-21 14:15:00,4820,46,4866
2024-02-21 14:20:00,4487,-92,4395
2024-02-21 14:25:00,4507,-96,4411
2024-02-21 14:30:00,4285,-47,4238
2024-02-21 14:35:00,3669,-38,3631
2024-02-21 14:40:00,3926,-95,3831
2024-02-21 14:45:00,2894,818,3712
2024-02-21 14:50:00,3147,561,3708
2024-02-21 14:55:00,3008,728,3736
2024-02-21 15:00:00,2840,964,3804
2024-02-21 15:05:00,2815,1121,3936
2024-02-21 15:10:00,2756,-1231,1525
2024-02-21 15:15:00,2589,-1053,1536
2024-02-21 15:20:00,2289,618,2907
2024-02-21 15:25:00,2174,-643,1531
2024-02-21 15:30:00,2038,-546,1492
2024-02-21 15:35:00,1994,-430,1564
2024-02-21 15:40:00,2040,2242,4282
2024-02-21 15:45:00,1955,1837,3792
2024-02-21 15:50:00,1870,-96,1774
2024-02-21 15:55:00,1808,2078,3886
2024-02-21 16:00:00,1721,264,1985
2024-02-21 16:05:00,1573,543,2116
2024-02-21 16:10:00,1489,551,2040
2024-02-21 16:15:00,1377,75,1452
2024-02-21 16:20:00,1261,231,1492
2024-02-21 16:25:00,1214,515,1729
2024-02-21 16:30:00,1263,254,1517
2024-02-21 16:35:00,1252,262,1514
2024-02-21 16:40:00,1133,387,1520
2024-02-21 16:45:00,1009,496,1505
2024-02-21 16:50:00,910,676,1586
2024-02-21 16:55:00,770,793,1563
2024-02-21 17:00:00,622,1069,1691
2024-02-21 17:05:00,519,233,752
2024-02-21 17:10:00,449,1413,1862
2024-02-21 17:15:00,406,3968,4374
2024-02-21 17:20:00,342,4058,4400
2024-02-21 17:25:00,284,4121,4405
2024-02-21 17:30:00,225,3456,3681
2024-02-21 17:35:00,162,1046,1208
2024-02-21 17:40:00,98,975,1073
2024-02-21 17:45:00,43,757,800
2024-02-21 17:50:00,9,1034,1043
2024-02-21 17:55:00,0,1042,1042
2024-02-21 18:00:00,0,1026,1026
2024-02-21 18:05:00,0,1093,1093
2024-02-21 18:10:00,0,1100,1100
2024-02-21 18:15:00,0,1135,1135
2024-02-21 18:20:00,0,1347,1347
2024-02-21 18:25:00,0,1264,1264
2024-02-21 18:30:00,0,1051,1051
2024-02-21 18:35:00,0,1091,1091
2024-02-21 18:40:00,0,1381,1381
2024-02-21 18:45:00,0,1339,1339
2024-02-21 18:50:00,0,1328,1328
2024-02-21 18:55:00,0,1292,1292
2024-02-21 19:00:00,0,1408,1408
2024-02-21 19:05:00,0,1610,1610
2024-02-21 19:10:00,0,1137,1137
2024-02-21 19:15:00,0,1099,1099
2024-02-21 19:20:00,0,1027,1027
2024-02-21 19:25:00,0,1242,1242
2024-02-21 19:30:00,0,1243,1243
2024-02-21 19:35:00,0,1108,1108
2024-02-21 19:40:00,0,1185,1185
