Zeit,PV-Ertrag(W),Netz(W),Gesamtverbrauch(W)
2023-10-19 00:00:00,0,455,455
2023-10-19 00:05:00,0,253,253
2023-10-19 00:10:00,0,277,277
2023-10-19 00:15:00,0,286,286
2023-10-19 00:20:00,0,286,286
2023-10-19 00:25:00,0,286,286
2023-10-19 00:30:00,0,439,439
2023-10-19 00:35:00,0,227,227
2023-10-19 00:40:00,0,483,483
2023-10-19 00:45:00,0,287,287
2023-10-19 00:50:00,0,282,282
2023-10-19 00:55:00,0,506,506
2023-10-19 01:00:00,0,284,284
2023-10-19 01:05:00,0,224,224
2023-10-19 01:10:00,0,434,434
2023-10-19 01:15:00,0,490,490
2023-10-19 01:20:00,0,284,284
2023-10-19 01:25:00,0,283,283
2023-10-19 01:30:00,0,283,283
2023-10-19 01:35:00,0,219,219
2023-10-19 01:40:00,0,220,220
2023-10-19 01:45:00,0,219,219
2023-10-19 01:50:00,0,488,488
2023-10-19 01:55:00,0,278,278
2023-10-19 02:00:00,0,292,292
2023-10-19 02:05:00,0,273,273
2023-10-19 02:10:00,0,227,227
2023-10-19 02:15:00,0,443,443
2023-10-19 02:20:00,0,449,449
2023-10-19 02:25:00,0,279,279
2023-10-19 02:30:00,0,281,281
2023-10-19 02:35:00,0,277,277
2023-10-19 02:40:00,0,272,272
2023-10-19 02:45:00,0,438,438
2023-10-19 02:50:00,0,225,225
2023-10-19 02:55:00,0,267,267
2023-10-19 03:00:00,0,288,288
2023-10-19 03:05:00,0,278,278
2023-10-19 03:10:00,0,493,493
2023-10-19 03:15:00,0,272,272
2023-10-19 03:20:00,0,224,224
2023-10-19 03:25:00,0,221,221
2023-10-19 03:30:00,0,278,278
2023-10-19 03:35:00,0,282,282
2023-10-19 03:40:00,0,281,281
2023-10-19 03:45:00,0,487,487
2023-10-19 03:50:00,0,431,431
2023-10-19 03:55:00,0,226,226
2023-10-19 04:00:00,0,235,235
2023-10-19 04:05:00,0,273,273
2023-10-19 04:10:00,0,277,277
2023-10-19 04:15:00,0,284,284
2023-10-19 04:20:00,0,271,271
2023-10-19 04:25:00,0,221,221
2023-10-19 04:30:00,0,222,222
2023-10-19 04:35:00,0,254,254
2023-10-19 04:40:00,0,276,276
2023-10-19 04:45:00,0,492,492
2023-10-19 04:50:00,0,490,490
2023-10-19 04:55:00,0,221,221
2023-10-19 05:00:00,0,218,218
2023-10-19 05:05:00,0,434,434
2023-10-19 05:10:00,0,277,277
2023-10-19 05:15:00,0,333,333
2023-10-19 05:20:00,0,485,485
2023-10-19 05:25:00,0,278,278
2023-10-19 05:30:00,0,214,214
2023-10-19 05:35:00,0,435,435
2023-10-19 05:40:00,0,224,224
2023-10-19 05:45:00,0,277,277
2023-10-19 05:50:00,0,497,497
2023-10-19 05:55:00,0,497,497
2023-10-19 06:00:00,0,276,276
2023-10-19 06:05:00,0,225,225
2023-10-19 06:10:00,0,450,450
2023-10-19 06:15:00,0,475,475
2023-10-19 06:20:00,0,294,294
2023-10-19 06:25:00,0,307,307
2023-10-19 06:30:00,0,299,299
2023-10-19 06:35:00,0,287,287
2023-10-19 06:40:00,0,236,236
2023-10-19 06:45:00,0,231,231
2023-10-19 06:50:00,0,289,289
2023-10-19 06:55:00,0,291,291
2023-10-19 07:00:00,0,513,513
2023-10-19 07:05:00,0,499,499
2023-10-19 07:10:00,0,356,356
2023-10-19 07:15:00,0,450,450
2023-10-19 07:20:00,0,456,456
2023-10-19 07:25:00,0,293,293
2023-10-19 07:30:00,0,303,303
2023-10-19 07:35:00,0,511,511
2023-10-19 07:40:00,0,506,506
2023-10-19 07:45:00,0,440,440
2023-10-19 07:50:00,0,234,234
2023-10-19 07:55:00,0,275,275
2023-10-19 08:00:00,0,502,502
2023-10-19 08:05:00,0,297,297
2023-10-19 08:10:00,0,503,503
2023-10-19 08:15:00,0,226,226
2023-10-19 08:20:00,0,226,226
2023-10-19 08:25:00,51,210,261
2023-10-19 08:30:00,74,434,508
2023-10-19 08:35:00,112,179,291
2023-10-19 08:40:00,147,368,515
2023-10-19 08:45:00,195,101,296
2023-10-19 08:50:00,251,20,271
2023-10-19 08:55:00,289,-55,234
2023-10-19 09:00:00,255,25,280
2023-10-19 09:05:00,358,-67,291
2023-10-19 09:10:00,464,-167,297
2023-10-19 09:15:00,501,-199,302
2023-10-19 09:20:00,867,-630,237
2023-10-19 09:25:00,1006,-562,444
2023-10-19 09:30:00,659,-411,248
2023-10-19 09:35:00,414,-115,299
2023-10-19 09:40:00,487,-197,290
2023-10-19 09:45:00,761,6198,6959
2023-10-19 09:50:00,1046,2166,3212
2023-10-19 09:55:00,1105,2276,3381
